"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +4.22304212051E-010, +0.00000000000E+000
+9.49970000000E+005, +4.22304212051E-010, +0.00000000000E+000
+1.59994000000E+006, +8.02046476447E-010, +0.00000000000E+000
+2.24991000000E+006, +8.26247258556E-010, +0.00000000000E+000
+2.89988000000E+006, +7.78495211340E-010, +0.00000000000E+000
+3.54985000000E+006, +8.61189444838E-010, +0.00000000000E+000
+4.19982000000E+006, +8.45547278622E-010, +0.00000000000E+000
+4.84979000000E+006, +9.14306538862E-010, +0.00000000000E+000
+5.49976000000E+006, +8.35262266296E-010, +0.00000000000E+000
+6.14973000000E+006, +8.79059801031E-010, +0.00000000000E+000
+6.79970000000E+006, +8.20482586060E-010, +0.00000000000E+000
+7.44967000000E+006, +9.30430571372E-010, +0.00000000000E+000
+8.09964000000E+006, +8.53819270231E-010, +0.00000000000E+000
+8.74961000000E+006, +8.98659212568E-010, +0.00000000000E+000
+9.39958000000E+006, +8.88180125121E-010, +0.00000000000E+000
+1.00495500000E+007, +8.69057622374E-010, +0.00000000000E+000
+1.06995200000E+007, +7.99387026735E-010, +0.00000000000E+000
+1.13494900000E+007, +8.33947139788E-010, +0.00000000000E+000
+1.19994600000E+007, +8.81969926771E-010, +0.00000000000E+000
+1.26494300000E+007, +9.17574856708E-010, +0.00000000000E+000
+1.32994000000E+007, +8.76994730843E-010, +0.00000000000E+000
+1.39493700000E+007, +8.72903181355E-010, +0.00000000000E+000
+1.45993400000E+007, +8.86016232980E-010, +0.00000000000E+000
+1.52493100000E+007, +8.88551598113E-010, +0.00000000000E+000
+1.58992800000E+007, +7.88515087569E-010, +0.00000000000E+000
+1.65492500000E+007, +8.67848431591E-010, +0.00000000000E+000
+1.71992200000E+007, +9.21600325517E-010, +0.00000000000E+000
+1.78491900000E+007, +9.49972310681E-010, +0.00000000000E+000
+1.84991600000E+007, +9.08811006815E-010, +0.00000000000E+000
+1.91491300000E+007, +7.95450062710E-010, +0.00000000000E+000
+1.97991000000E+007, +6.99797802773E-010, +0.00000000000E+000
+2.04490700000E+007, +9.05079733682E-010, +0.00000000000E+000
+2.10990400000E+007, +9.57151472459E-010, +0.00000000000E+000
+2.17490100000E+007, +8.73078353444E-010, +0.00000000000E+000
+2.23989800000E+007, +7.89521785042E-010, +0.00000000000E+000
+2.30489500000E+007, +7.44187756719E-010, +0.00000000000E+000
+2.36989200000E+007, +8.82242122122E-010, +0.00000000000E+000
+2.43488900000E+007, +8.85199894568E-010, +0.00000000000E+000
+2.49988600000E+007, +8.74200781750E-010, +0.00000000000E+000
+2.56488300000E+007, +8.83391958790E-010, +0.00000000000E+000
+2.62988000000E+007, +8.36742123285E-010, +0.00000000000E+000
+2.69487700000E+007, +8.76168372189E-010, +0.00000000000E+000
+2.75987400000E+007, +9.02956778378E-010, +0.00000000000E+000
+2.82487100000E+007, +8.84720732508E-010, +0.00000000000E+000
+2.88986800000E+007, +8.27658667020E-010, +0.00000000000E+000
+2.95486500000E+007, +8.50485235464E-010, +0.00000000000E+000
+3.01986200000E+007, +8.73995696920E-010, +0.00000000000E+000
+3.08485900000E+007, +8.98543609891E-010, +0.00000000000E+000
+3.14985600000E+007, +9.02163119708E-010, +0.00000000000E+000
+3.21485300000E+007, +8.55795626890E-010, +0.00000000000E+000
+3.27985000000E+007, +8.72136937014E-010, +0.00000000000E+000
+3.34484700000E+007, +8.71603504916E-010, +0.00000000000E+000
+3.40984400000E+007, +8.68064270891E-010, +0.00000000000E+000
+3.47484100000E+007, +8.43043148837E-010, +0.00000000000E+000
+3.53983800000E+007, +8.57982442289E-010, +0.00000000000E+000
+3.60483500000E+007, +8.47157990228E-010, +0.00000000000E+000
+3.66983200000E+007, +8.53146276699E-010, +0.00000000000E+000
+3.73482900000E+007, +8.85285343282E-010, +0.00000000000E+000
+3.79982600000E+007, +8.66520228639E-010, +0.00000000000E+000
+3.86482300000E+007, +8.70057508878E-010, +0.00000000000E+000
+3.92982000000E+007, +9.00224881094E-010, +0.00000000000E+000
+3.99481700000E+007, +8.90054602497E-010, +0.00000000000E+000
+4.05981400000E+007, +8.56908885488E-010, +0.00000000000E+000
+4.12481100000E+007, +8.82891369638E-010, +0.00000000000E+000
+4.18980800000E+007, +8.48364935001E-010, +0.00000000000E+000
+4.25480500000E+007, +8.45305675347E-010, +0.00000000000E+000
+4.31980200000E+007, +8.64409267001E-010, +0.00000000000E+000
+4.38479900000E+007, +8.54175590475E-010, +0.00000000000E+000
+4.44979600000E+007, +8.93467361337E-010, +0.00000000000E+000
+4.51479300000E+007, +8.79905386678E-010, +0.00000000000E+000
+4.57979000000E+007, +8.56287269596E-010, +0.00000000000E+000
+4.64478700000E+007, +8.72709206050E-010, +0.00000000000E+000
+4.70978400000E+007, +8.52611779155E-010, +0.00000000000E+000
+4.77478100000E+007, +8.64531188665E-010, +0.00000000000E+000
+4.83977800000E+007, +8.77229593982E-010, +0.00000000000E+000
+4.90477500000E+007, +8.63225991081E-010, +0.00000000000E+000
+4.96977200000E+007, +8.64313695546E-010, +0.00000000000E+000
+5.03476900000E+007, +8.57557538873E-010, +0.00000000000E+000
+5.09976600000E+007, +8.79727594446E-010, +0.00000000000E+000
+5.16476300000E+007, +8.74694240499E-010, +0.00000000000E+000
+5.22976000000E+007, +8.68494926077E-010, +0.00000000000E+000
+5.29475700000E+007, +8.63244411316E-010, +0.00000000000E+000
+5.35975400000E+007, +8.64928435193E-010, +0.00000000000E+000
+5.42475100000E+007, +8.73111333104E-010, +0.00000000000E+000
+5.48974800000E+007, +8.73631787283E-010, +0.00000000000E+000
+5.55474500000E+007, +8.60561680810E-010, +0.00000000000E+000
+5.61974200000E+007, +8.72779458040E-010, +0.00000000000E+000
+5.68473900000E+007, +8.59844297019E-010, +0.00000000000E+000
+5.74973600000E+007, +8.81665732137E-010, +0.00000000000E+000
+5.81473300000E+007, +8.59352726460E-010, +0.00000000000E+000
+5.87973000000E+007, +8.59804880431E-010, +0.00000000000E+000
+5.94472700000E+007, +8.61538315245E-010, +0.00000000000E+000
+6.00972400000E+007, +8.51372404571E-010, +0.00000000000E+000
+6.07472100000E+007, +8.57594362499E-010, +0.00000000000E+000
+6.13971800000E+007, +8.64341561055E-010, +0.00000000000E+000
+6.20471500000E+007, +8.47851893344E-010, +0.00000000000E+000
+6.26971200000E+007, +8.56293323856E-010, +0.00000000000E+000
+6.33470900000E+007, +8.74002949705E-010, +0.00000000000E+000
+6.39970600000E+007, +8.64316963466E-010, +0.00000000000E+000
+6.46470300000E+007, +8.52852014986E-010, +0.00000000000E+000
+6.52970000000E+007, +8.53662470693E-010, +0.00000000000E+000
+6.59469700000E+007, +8.62325409160E-010, +0.00000000000E+000
+6.65969400000E+007, +8.75654871657E-010, +0.00000000000E+000
+6.72469100000E+007, +8.53073844967E-010, +0.00000000000E+000
+6.78968800000E+007, +8.44941214274E-010, +0.00000000000E+000
+6.85468500000E+007, +8.68429468689E-010, +0.00000000000E+000
+6.91968200000E+007, +8.60500769719E-010, +0.00000000000E+000
+6.98467900000E+007, +8.44088815520E-010, +0.00000000000E+000
+7.04967600000E+007, +8.98070714990E-010, +0.00000000000E+000
+7.11467300000E+007, +8.78822053055E-010, +0.00000000000E+000
+7.17967000000E+007, +8.67905462986E-010, +0.00000000000E+000
+7.24466700000E+007, +8.65847297513E-010, +0.00000000000E+000
+7.30966400000E+007, +8.66705038340E-010, +0.00000000000E+000
+7.37466100000E+007, +8.63076680251E-010, +0.00000000000E+000
+7.43965800000E+007, +8.63097371247E-010, +0.00000000000E+000
+7.50465500000E+007, +8.60495108750E-010, +0.00000000000E+000
+7.56965200000E+007, +8.61271578218E-010, +0.00000000000E+000
+7.63464900000E+007, +8.75046408803E-010, +0.00000000000E+000
+7.69964600000E+007, +8.26697042464E-010, +0.00000000000E+000
+7.76464300000E+007, +8.63924351462E-010, +0.00000000000E+000
+7.82964000000E+007, +8.84308143411E-010, +0.00000000000E+000
+7.89463700000E+007, +8.57689229901E-010, +0.00000000000E+000
+7.95963400000E+007, +8.98111729565E-010, +0.00000000000E+000
