"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.56537345781E+001, +0.00000000000E+000
+9.49970000000E+005, -9.14511142600E+001, +0.00000000000E+000
+1.59994000000E+006, -7.84242127483E+001, +0.00000000000E+000
+2.24991000000E+006, -8.03959526762E+001, +0.00000000000E+000
+2.89988000000E+006, -8.63463973631E+001, +0.00000000000E+000
+3.54985000000E+006, -8.33722401776E+001, +0.00000000000E+000
+4.19982000000E+006, -7.93392514033E+001, +0.00000000000E+000
+4.84979000000E+006, -7.85026704881E+001, +0.00000000000E+000
+5.49976000000E+006, -7.40605534363E+001, +0.00000000000E+000
+6.14973000000E+006, -7.31722303449E+001, +0.00000000000E+000
+6.79970000000E+006, -7.27786805150E+001, +0.00000000000E+000
+7.44967000000E+006, -7.28620171565E+001, +0.00000000000E+000
+8.09964000000E+006, -7.40491138302E+001, +0.00000000000E+000
+8.74961000000E+006, -7.15681102311E+001, +0.00000000000E+000
+9.39958000000E+006, -7.11713100161E+001, +0.00000000000E+000
+1.00495500000E+007, -7.04418724482E+001, +0.00000000000E+000
+1.06995200000E+007, -7.00473112832E+001, +0.00000000000E+000
+1.13494900000E+007, -6.96667593718E+001, +0.00000000000E+000
+1.19994600000E+007, -6.91368108811E+001, +0.00000000000E+000
+1.26494300000E+007, -6.85801194000E+001, +0.00000000000E+000
+1.32994000000E+007, -6.81068374319E+001, +0.00000000000E+000
+1.39493700000E+007, -6.78192561286E+001, +0.00000000000E+000
+1.45993400000E+007, -6.73093684759E+001, +0.00000000000E+000
+1.52493100000E+007, -6.70904524859E+001, +0.00000000000E+000
+1.58992800000E+007, -6.68515941792E+001, +0.00000000000E+000
+1.65492500000E+007, -6.65509603793E+001, +0.00000000000E+000
+1.71992200000E+007, -6.62245799815E+001, +0.00000000000E+000
+1.78491900000E+007, -6.56581039334E+001, +0.00000000000E+000
+1.84991600000E+007, -6.54458297062E+001, +0.00000000000E+000
+1.91491300000E+007, -6.52630617462E+001, +0.00000000000E+000
+1.97991000000E+007, -6.49491297801E+001, +0.00000000000E+000
+2.04490700000E+007, -6.47908749345E+001, +0.00000000000E+000
+2.10990400000E+007, -6.46724492560E+001, +0.00000000000E+000
+2.17490100000E+007, -6.42746969885E+001, +0.00000000000E+000
+2.23989800000E+007, -6.40330000362E+001, +0.00000000000E+000
+2.30489500000E+007, -6.36578025057E+001, +0.00000000000E+000
+2.36989200000E+007, -6.32970872976E+001, +0.00000000000E+000
+2.43488900000E+007, -6.26037454339E+001, +0.00000000000E+000
+2.49988600000E+007, -6.23611972312E+001, +0.00000000000E+000
+2.56488300000E+007, -6.19755586142E+001, +0.00000000000E+000
+2.62988000000E+007, -6.16242612449E+001, +0.00000000000E+000
+2.69487700000E+007, -6.14828184562E+001, +0.00000000000E+000
+2.75987400000E+007, -6.14246282518E+001, +0.00000000000E+000
+2.82487100000E+007, -6.11918539465E+001, +0.00000000000E+000
+2.88986800000E+007, -6.09130903348E+001, +0.00000000000E+000
+2.95486500000E+007, -6.08813820517E+001, +0.00000000000E+000
+3.01986200000E+007, -6.07147153054E+001, +0.00000000000E+000
+3.08485900000E+007, -6.06606255366E+001, +0.00000000000E+000
+3.14985600000E+007, -6.04752192482E+001, +0.00000000000E+000
+3.21485300000E+007, -6.03686171042E+001, +0.00000000000E+000
+3.27985000000E+007, -6.02368283734E+001, +0.00000000000E+000
+3.34484700000E+007, -6.02361135860E+001, +0.00000000000E+000
