"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -5.27820692679E-001, +0.00000000000E+000
+9.49970000000E+005, -6.26635317413E-001, +0.00000000000E+000
+1.59994000000E+006, -8.14305530800E-001, +0.00000000000E+000
+2.24991000000E+006, -1.00763846583E+000, +0.00000000000E+000
+2.89988000000E+006, -1.18979793754E+000, +0.00000000000E+000
+3.54985000000E+006, -1.39130696678E+000, +0.00000000000E+000
+4.19982000000E+006, -1.58915589807E+000, +0.00000000000E+000
+4.84979000000E+006, -1.80309375365E+000, +0.00000000000E+000
+5.49976000000E+006, -1.99853610313E+000, +0.00000000000E+000
+6.14973000000E+006, -2.20422660273E+000, +0.00000000000E+000
+6.79970000000E+006, -2.39621066666E+000, +0.00000000000E+000
+7.44967000000E+006, -2.61392137171E+000, +0.00000000000E+000
+8.09964000000E+006, -2.81370585969E+000, +0.00000000000E+000
+8.74961000000E+006, -3.02398240991E+000, +0.00000000000E+000
+9.39958000000E+006, -3.23180696685E+000, +0.00000000000E+000
+1.00495500000E+007, -3.43515706466E+000, +0.00000000000E+000
+1.06995200000E+007, -3.62220499554E+000, +0.00000000000E+000
+1.13494900000E+007, -3.81733961962E+000, +0.00000000000E+000
+1.19994600000E+007, -4.02371105721E+000, +0.00000000000E+000
+1.26494300000E+007, -4.23841366387E+000, +0.00000000000E+000
+1.32994000000E+007, -4.44362095934E+000, +0.00000000000E+000
+1.39493700000E+007, -4.64787087642E+000, +0.00000000000E+000
+1.45993400000E+007, -4.85518910597E+000, +0.00000000000E+000
+1.52493100000E+007, -5.06310058357E+000, +0.00000000000E+000
+1.58992800000E+007, -5.24760459810E+000, +0.00000000000E+000
+1.65492500000E+007, -5.45067175833E+000, +0.00000000000E+000
+1.71992200000E+007, -5.66631628121E+000, +0.00000000000E+000
+1.78491900000E+007, -5.88859954221E+000, +0.00000000000E+000
+1.84991600000E+007, -6.10125150265E+000, +0.00000000000E+000
+1.91491300000E+007, -6.28737822646E+000, +0.00000000000E+000
+1.97991000000E+007, -6.45112335449E+000, +0.00000000000E+000
+2.04490700000E+007, -6.66290223731E+000, +0.00000000000E+000
+2.10990400000E+007, -6.88686534463E+000, +0.00000000000E+000
+2.17490100000E+007, -7.09115625009E+000, +0.00000000000E+000
+2.23989800000E+007, -7.27589582096E+000, +0.00000000000E+000
+2.30489500000E+007, -7.45002771880E+000, +0.00000000000E+000
+2.36989200000E+007, -7.65646284716E+000, +0.00000000000E+000
+2.43488900000E+007, -7.86359006233E+000, +0.00000000000E+000
+2.49988600000E+007, -8.06814360389E+000, +0.00000000000E+000
+2.56488300000E+007, -8.27484778162E+000, +0.00000000000E+000
+2.62988000000E+007, -8.47063640165E+000, +0.00000000000E+000
+2.69487700000E+007, -8.67565033813E+000, +0.00000000000E+000
+2.75987400000E+007, -8.88693247233E+000, +0.00000000000E+000
+2.82487100000E+007, -9.09394756876E+000, +0.00000000000E+000
+2.88986800000E+007, -9.28761075812E+000, +0.00000000000E+000
+2.95486500000E+007, -9.48661511798E+000, +0.00000000000E+000
+3.01986200000E+007, -9.69112067191E+000, +0.00000000000E+000
+3.08485900000E+007, -9.90137017235E+000, +0.00000000000E+000
