"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +6.41561032399E-003, +0.00000000000E+000
+9.49970000000E+005, -4.02212270784E-003, +0.00000000000E+000
+1.59994000000E+006, -3.25834267164E-003, +0.00000000000E+000
+2.24991000000E+006, -3.25182048849E-003, +0.00000000000E+000
+2.89988000000E+006, -3.09158318980E-003, +0.00000000000E+000
+3.54985000000E+006, -3.53313481408E-003, +0.00000000000E+000
+4.19982000000E+006, -2.90823809733E-003, +0.00000000000E+000
+4.84979000000E+006, -2.92268651910E-003, +0.00000000000E+000
+5.49976000000E+006, -3.03016743037E-003, +0.00000000000E+000
+6.14973000000E+006, -3.87242137115E-003, +0.00000000000E+000
+6.79970000000E+006, -3.75069672687E-003, +0.00000000000E+000
+7.44967000000E+006, -3.01657743385E-003, +0.00000000000E+000
+8.09964000000E+006, -4.17616330660E-003, +0.00000000000E+000
+8.74961000000E+006, -1.67327193794E-003, +0.00000000000E+000
+9.39958000000E+006, -3.60377073254E-003, +0.00000000000E+000
+1.00495500000E+007, -2.22763252616E-003, +0.00000000000E+000
+1.06995200000E+007, -4.12589009927E-003, +0.00000000000E+000
+1.13494900000E+007, -6.07666025190E-003, +0.00000000000E+000
+1.19994600000E+007, -4.60013857273E-003, +0.00000000000E+000
+1.26494300000E+007, -3.69610087049E-003, +0.00000000000E+000
+1.32994000000E+007, -3.82644468208E-003, +0.00000000000E+000
+1.39493700000E+007, -4.69847079591E-003, +0.00000000000E+000
+1.45993400000E+007, -4.65407891563E-003, +0.00000000000E+000
+1.52493100000E+007, -5.30426730044E-003, +0.00000000000E+000
+1.58992800000E+007, -3.96221198392E-003, +0.00000000000E+000
+1.65492500000E+007, -5.14978512521E-003, +0.00000000000E+000
+1.71992200000E+007, -4.46371820193E-003, +0.00000000000E+000
+1.78491900000E+007, +1.84523435305E-003, +0.00000000000E+000
+1.84991600000E+007, +2.27940324721E-003, +0.00000000000E+000
+1.91491300000E+007, -2.09136111149E-004, +0.00000000000E+000
+1.97991000000E+007, -4.99509707350E-003, +0.00000000000E+000
+2.04490700000E+007, -8.92517288148E-003, +0.00000000000E+000
+2.10990400000E+007, -9.13259936387E-003, +0.00000000000E+000
+2.17490100000E+007, -9.65132257527E-003, +0.00000000000E+000
+2.23989800000E+007, -7.25525759680E-003, +0.00000000000E+000
+2.30489500000E+007, -3.65975898381E-003, +0.00000000000E+000
+2.36989200000E+007, -5.39366879768E-003, +0.00000000000E+000
+2.43488900000E+007, -6.82422364018E-003, +0.00000000000E+000
+2.49988600000E+007, -5.56377997901E-003, +0.00000000000E+000
+2.56488300000E+007, -2.95547764614E-003, +0.00000000000E+000
+2.62988000000E+007, -4.02034838981E-003, +0.00000000000E+000
+2.69487700000E+007, -4.58484560687E-003, +0.00000000000E+000
+2.75987400000E+007, -4.02772683826E-003, +0.00000000000E+000
+2.82487100000E+007, -4.25515098537E-003, +0.00000000000E+000
+2.88986800000E+007, -5.09607670322E-003, +0.00000000000E+000
+2.95486500000E+007, -5.08369731479E-003, +0.00000000000E+000
+3.01986200000E+007, -4.68620454337E-003, +0.00000000000E+000
+3.08485900000E+007, -4.59699582712E-003, +0.00000000000E+000
+3.14985600000E+007, -4.59422304686E-003, +0.00000000000E+000
+3.21485300000E+007, -4.49798057503E-003, +0.00000000000E+000
+3.27985000000E+007, -4.87417961728E-003, +0.00000000000E+000
+3.34484700000E+007, -5.46596171755E-003, +0.00000000000E+000
+3.40984400000E+007, -5.69975917364E-003, +0.00000000000E+000
+3.47484100000E+007, -6.66880257940E-003, +0.00000000000E+000
+3.53983800000E+007, -6.11326125935E-003, +0.00000000000E+000
+3.60483500000E+007, -6.23436914466E-003, +0.00000000000E+000
+3.66983200000E+007, -6.80848155343E-003, +0.00000000000E+000
+3.73482900000E+007, -6.58916776834E-003, +0.00000000000E+000
+3.79982600000E+007, -6.95171722843E-003, +0.00000000000E+000
+3.86482300000E+007, -7.13058181811E-003, +0.00000000000E+000
+3.92982000000E+007, -8.45652810835E-003, +0.00000000000E+000
+3.99481700000E+007, -8.62882615023E-003, +0.00000000000E+000
+4.05981400000E+007, -8.56236029963E-003, +0.00000000000E+000
+4.12481100000E+007, -8.07522363479E-003, +0.00000000000E+000
+4.18980800000E+007, -8.88198513285E-003, +0.00000000000E+000
+4.25480500000E+007, -7.77527068585E-003, +0.00000000000E+000
+4.31980200000E+007, -8.76938822463E-003, +0.00000000000E+000
+4.38479900000E+007, -8.44622537433E-003, +0.00000000000E+000
+4.44979600000E+007, -9.07161975240E-003, +0.00000000000E+000
+4.51479300000E+007, -9.49930480728E-003, +0.00000000000E+000
+4.57979000000E+007, -9.11555254858E-003, +0.00000000000E+000
+4.64478700000E+007, -1.03836072087E-002, +0.00000000000E+000
+4.70978400000E+007, -1.09320259360E-002, +0.00000000000E+000
+4.77478100000E+007, -1.18486242660E-002, +0.00000000000E+000
+4.83977800000E+007, -1.26759712721E-002, +0.00000000000E+000
+4.90477500000E+007, -1.33947954062E-002, +0.00000000000E+000
+4.96977200000E+007, -1.38438425579E-002, +0.00000000000E+000
+5.03476900000E+007, -1.29880112213E-002, +0.00000000000E+000
+5.09976600000E+007, -1.25950823009E-002, +0.00000000000E+000
+5.16476300000E+007, -1.34223579479E-002, +0.00000000000E+000
+5.22976000000E+007, -1.26511052684E-002, +0.00000000000E+000
+5.29475700000E+007, -1.34581513952E-002, +0.00000000000E+000
+5.35975400000E+007, -1.34545914093E-002, +0.00000000000E+000
+5.42475100000E+007, -1.35159546443E-002, +0.00000000000E+000
+5.48974800000E+007, -1.42475841286E-002, +0.00000000000E+000
+5.55474500000E+007, -1.47509449204E-002, +0.00000000000E+000
+5.61974200000E+007, -1.47636777303E-002, +0.00000000000E+000
+5.68473900000E+007, -1.46392289867E-002, +0.00000000000E+000
+5.74973600000E+007, -1.46581692404E-002, +0.00000000000E+000
+5.81473300000E+007, -1.59314617884E-002, +0.00000000000E+000
+5.87973000000E+007, -1.65343421098E-002, +0.00000000000E+000
+5.94472700000E+007, -1.55940033032E-002, +0.00000000000E+000
+6.00972400000E+007, -1.76340026621E-002, +0.00000000000E+000
+6.07472100000E+007, -1.76248786871E-002, +0.00000000000E+000
+6.13971800000E+007, -1.81905718026E-002, +0.00000000000E+000
+6.20471500000E+007, -1.90401080547E-002, +0.00000000000E+000
+6.26971200000E+007, -1.90089727986E-002, +0.00000000000E+000
+6.33470900000E+007, -1.99901407103E-002, +0.00000000000E+000
+6.39970600000E+007, -2.05620861824E-002, +0.00000000000E+000
+6.46470300000E+007, -2.08675570775E-002, +0.00000000000E+000
+6.52970000000E+007, -2.12499381018E-002, +0.00000000000E+000
+6.59469700000E+007, -2.17842222719E-002, +0.00000000000E+000
+6.65969400000E+007, -2.16574274739E-002, +0.00000000000E+000
+6.72469100000E+007, -2.27335623992E-002, +0.00000000000E+000
+6.78968800000E+007, -2.26140703483E-002, +0.00000000000E+000
+6.85468500000E+007, -2.37774325750E-002, +0.00000000000E+000
+6.91968200000E+007, -2.38722528355E-002, +0.00000000000E+000
+6.98467900000E+007, -2.41462814300E-002, +0.00000000000E+000
+7.04967600000E+007, -2.36680392733E-002, +0.00000000000E+000
+7.11467300000E+007, -2.37977885720E-002, +0.00000000000E+000
+7.17967000000E+007, -2.48528244699E-002, +0.00000000000E+000
+7.24466700000E+007, -2.45643925072E-002, +0.00000000000E+000
+7.30966400000E+007, -2.53281576559E-002, +0.00000000000E+000
+7.37466100000E+007, -2.53427805403E-002, +0.00000000000E+000
+7.43965800000E+007, -2.53144348593E-002, +0.00000000000E+000
+7.50465500000E+007, -2.51462792486E-002, +0.00000000000E+000
+7.56965200000E+007, -2.59810537220E-002, +0.00000000000E+000
+7.63464900000E+007, -2.66877962144E-002, +0.00000000000E+000
+7.69964600000E+007, -2.75290322539E-002, +0.00000000000E+000
+7.76464300000E+007, -2.78716794437E-002, +0.00000000000E+000
+7.82964000000E+007, -2.80539419416E-002, +0.00000000000E+000
+7.89463700000E+007, -2.86106622108E-002, +0.00000000000E+000
+7.95963400000E+007, -2.80912642924E-002, +0.00000000000E+000
+8.02463100000E+007, -2.93240169137E-002, +0.00000000000E+000
+8.08962800000E+007, -2.91854096054E-002, +0.00000000000E+000
+8.15462500000E+007, -2.98529740426E-002, +0.00000000000E+000
+8.21962200000E+007, -3.00440678688E-002, +0.00000000000E+000
+8.28461900000E+007, -3.01116312622E-002, +0.00000000000E+000
+8.34961600000E+007, -3.07219142716E-002, +0.00000000000E+000
+8.41461300000E+007, -3.14201910237E-002, +0.00000000000E+000
+8.47961000000E+007, -3.19860120958E-002, +0.00000000000E+000
+8.54460700000E+007, -3.17779328330E-002, +0.00000000000E+000
+8.60960400000E+007, -3.27688366939E-002, +0.00000000000E+000
+8.67460100000E+007, -3.28981119878E-002, +0.00000000000E+000
+8.73959800000E+007, -3.38454602525E-002, +0.00000000000E+000
+8.80459500000E+007, -3.43726924490E-002, +0.00000000000E+000
+8.86959200000E+007, -3.42514130997E-002, +0.00000000000E+000
+8.93458900000E+007, -3.54926103083E-002, +0.00000000000E+000
+8.99958600000E+007, -3.50801514813E-002, +0.00000000000E+000
+9.06458300000E+007, -3.57179481569E-002, +0.00000000000E+000
+9.12958000000E+007, -3.46823279299E-002, +0.00000000000E+000
+9.19457700000E+007, -3.65132545510E-002, +0.00000000000E+000
+9.25957400000E+007, -3.65820320890E-002, +0.00000000000E+000
+9.32457100000E+007, -3.60834651687E-002, +0.00000000000E+000
+9.38956800000E+007, -3.69367926355E-002, +0.00000000000E+000
+9.45456500000E+007, -3.77850491883E-002, +0.00000000000E+000
+9.51956200000E+007, -3.65976974906E-002, +0.00000000000E+000
+9.58455900000E+007, -3.71098945438E-002, +0.00000000000E+000
+9.64955600000E+007, -3.83981064229E-002, +0.00000000000E+000
+9.71455300000E+007, -3.85689138502E-002, +0.00000000000E+000
+9.77955000000E+007, -3.98928241020E-002, +0.00000000000E+000
+9.84454700000E+007, -3.98965780172E-002, +0.00000000000E+000
+9.90954400000E+007, -3.96435295893E-002, +0.00000000000E+000
+9.97454100000E+007, -3.95380723169E-002, +0.00000000000E+000
+1.00395380000E+008, -4.01477946468E-002, +0.00000000000E+000
+1.01045350000E+008, -4.07104043119E-002, +0.00000000000E+000
+1.01695320000E+008, -4.09989872153E-002, +0.00000000000E+000
+1.02345290000E+008, -4.05180707215E-002, +0.00000000000E+000
+1.02995260000E+008, -4.19242428544E-002, +0.00000000000E+000
+1.03645230000E+008, -4.20851576250E-002, +0.00000000000E+000
+1.04295200000E+008, -4.18956068091E-002, +0.00000000000E+000
+1.04945170000E+008, -4.29252484215E-002, +0.00000000000E+000
+1.05595140000E+008, -4.36384686036E-002, +0.00000000000E+000
+1.06245110000E+008, -4.35465217261E-002, +0.00000000000E+000
+1.06895080000E+008, -4.45308507066E-002, +0.00000000000E+000
+1.07545050000E+008, -4.55638965456E-002, +0.00000000000E+000
+1.08195020000E+008, -4.65242713110E-002, +0.00000000000E+000
+1.08844990000E+008, -4.67728195205E-002, +0.00000000000E+000
+1.09494960000E+008, -4.70033915124E-002, +0.00000000000E+000
+1.10144930000E+008, -4.79130421115E-002, +0.00000000000E+000
+1.10794900000E+008, -4.82723022929E-002, +0.00000000000E+000
+1.11444870000E+008, -4.75830859701E-002, +0.00000000000E+000
+1.12094840000E+008, -4.81506373413E-002, +0.00000000000E+000
+1.12744810000E+008, -4.80840273680E-002, +0.00000000000E+000
+1.13394780000E+008, -4.90436257073E-002, +0.00000000000E+000
+1.14044750000E+008, -4.92468840676E-002, +0.00000000000E+000
+1.14694720000E+008, -4.91542378617E-002, +0.00000000000E+000
+1.15344690000E+008, -4.93402213132E-002, +0.00000000000E+000
+1.15994660000E+008, -5.01647481933E-002, +0.00000000000E+000
+1.16644630000E+008, -4.99559031453E-002, +0.00000000000E+000
+1.17294600000E+008, -4.99171948663E-002, +0.00000000000E+000
+1.17944570000E+008, -5.08487917157E-002, +0.00000000000E+000
+1.18594540000E+008, -5.13500010794E-002, +0.00000000000E+000
+1.19244510000E+008, -5.19810759433E-002, +0.00000000000E+000
+1.19894480000E+008, -5.20689417866E-002, +0.00000000000E+000
+1.20544450000E+008, -5.27890575306E-002, +0.00000000000E+000
+1.21194420000E+008, -5.33696265604E-002, +0.00000000000E+000
+1.21844390000E+008, -5.36354451072E-002, +0.00000000000E+000
+1.22494360000E+008, -5.45965643658E-002, +0.00000000000E+000
+1.23144330000E+008, -5.54680196827E-002, +0.00000000000E+000
+1.23794300000E+008, -5.59700150227E-002, +0.00000000000E+000
+1.24444270000E+008, -5.73209328798E-002, +0.00000000000E+000
+1.25094240000E+008, -5.70739602750E-002, +0.00000000000E+000
+1.25744210000E+008, -5.85851907677E-002, +0.00000000000E+000
+1.26394180000E+008, -5.91687743736E-002, +0.00000000000E+000
+1.27044150000E+008, -5.99779717137E-002, +0.00000000000E+000
+1.27694120000E+008, -6.01058799079E-002, +0.00000000000E+000
+1.28344090000E+008, -6.07540813605E-002, +0.00000000000E+000
+1.28994060000E+008, -6.13425772200E-002, +0.00000000000E+000
+1.29644030000E+008, -6.09879470557E-002, +0.00000000000E+000
+1.30294000000E+008, -6.22869389841E-002, +0.00000000000E+000
+1.30943970000E+008, -6.28142679333E-002, +0.00000000000E+000
+1.31593940000E+008, -6.31818857071E-002, +0.00000000000E+000
+1.32243910000E+008, -6.40601301561E-002, +0.00000000000E+000
+1.32893880000E+008, -6.40345962693E-002, +0.00000000000E+000
+1.33543850000E+008, -6.51369884929E-002, +0.00000000000E+000
+1.34193820000E+008, -6.54917155583E-002, +0.00000000000E+000
+1.34843790000E+008, -6.64885985192E-002, +0.00000000000E+000
+1.35493760000E+008, -6.73939753626E-002, +0.00000000000E+000
+1.36143730000E+008, -6.75449584684E-002, +0.00000000000E+000
+1.36793700000E+008, -6.90341996580E-002, +0.00000000000E+000
+1.37443670000E+008, -6.98905210690E-002, +0.00000000000E+000
+1.38093640000E+008, -7.06063087564E-002, +0.00000000000E+000
+1.38743610000E+008, -7.22259692147E-002, +0.00000000000E+000
+1.39393580000E+008, -7.22828843675E-002, +0.00000000000E+000
+1.40043550000E+008, -7.40653124039E-002, +0.00000000000E+000
