Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
22199660.000	-3.184940e-003	-7.371735e+000	-6.306263e+001	8.589562e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
22849650.000	-2.444273e-004	-7.548973e+000	-6.289536e+001	8.575281e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
23499640.000	-9.771994e-004	-7.756229e+000	-6.265051e+001	8.665572e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
24149630.000	-3.174389e-003	-7.962645e+000	-6.208861e+001	8.797889e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
24799620.000	-2.629528e-003	-8.170291e+000	-6.167012e+001	8.727215e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
25449610.000	3.746117e-004	-8.378217e+000	-6.125272e+001	8.705667e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
26099600.000	-3.873355e-004	-8.582024e+000	-6.092508e+001	8.640343e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
26749590.000	-1.111275e-003	-8.790806e+000	-6.090337e+001	8.568056e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
27399580.000	-1.636044e-003	-9.001179e+000	-6.060958e+001	8.528620e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
28049570.000	-6.266107e-004	-9.211689e+000	-6.024504e+001	8.409732e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
28699560.000	-1.132971e-003	-9.407207e+000	-5.990359e+001	8.387228e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
29349550.000	-1.223736e-003	-9.614448e+000	-5.994111e+001	8.233089e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
29999540.000	-1.365849e-003	-9.817932e+000	-5.959880e+001	8.251574e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
30649530.000	-2.041681e-003	-1.002899e+001	-5.953168e+001	8.266821e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
31299520.000	-9.158068e-004	-1.024326e+001	-5.934033e+001	8.203775e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
31949510.000	-1.703754e-003	-1.045135e+001	-5.918521e+001	8.139103e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
32599500.000	-2.175498e-003	-1.065468e+001	-5.911571e+001	8.104249e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
33249490.000	-1.835925e-003	-1.086186e+001	-5.889126e+001	8.106819e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
33899480.000	-2.418261e-003	-1.107640e+001	-5.875684e+001	8.040854e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
34549470.000	-2.539828e-003	-1.127244e+001	-5.865068e+001	8.026375e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
35199460.000	-2.844687e-003	-1.147475e+001	-5.847881e+001	8.052098e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
35849450.000	-2.892609e-003	-1.167695e+001	-5.826955e+001	7.965994e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
36499440.000	-2.704221e-003	-1.188532e+001	-5.805417e+001	8.031997e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
37149430.000	-3.115950e-003	-1.209030e+001	-5.791547e+001	7.931825e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
37799420.000	-3.403412e-003	-1.229946e+001	-5.775018e+001	7.956350e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
38449410.000	-2.960859e-003	-1.250596e+001	-5.767868e+001	7.944943e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
39099400.000	-3.321873e-003	-1.271894e+001	-5.764166e+001	7.931745e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
39749390.000	-4.462609e-003	-1.293101e+001	-5.748120e+001	7.879323e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
40399380.000	-4.946865e-003	-1.314043e+001	-5.733958e+001	7.795779e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
41049370.000	-4.238668e-003	-1.334407e+001	-5.714561e+001	7.851815e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
41699360.000	-3.232676e-003	-1.354986e+001	-5.702956e+001	7.798432e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
42349350.000	-3.200480e-003	-1.375395e+001	-5.692049e+001	7.836705e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
42999340.000	-3.586896e-003	-1.396223e+001	-5.672901e+001	7.743144e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
43649330.000	-3.970478e-003	-1.416537e+001	-5.666996e+001	7.737442e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
44299320.000	-4.150181e-003	-1.437448e+001	-5.659422e+001	7.748926e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
44949310.000	-4.424636e-003	-1.458738e+001	-5.643397e+001	7.721284e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
45599300.000	-4.699485e-003	-1.479478e+001	-5.632591e+001	7.676071e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
46249290.000	-5.258639e-003	-1.499859e+001	-5.624310e+001	7.698865e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
46899280.000	-5.895487e-003	-1.520744e+001	-5.611606e+001	7.638908e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
47549270.000	-6.953844e-003	-1.541467e+001	-5.607931e+001	7.629373e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48199260.000	-7.766004e-003	-1.562472e+001	-5.604584e+001	7.625089e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48849250.000	-8.922906e-003	-1.583325e+001	-5.586065e+001	7.671646e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
49499240.000	-8.703716e-003	-1.603806e+001	-5.575437e+001	7.638155e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50149230.000	-8.870389e-003	-1.624779e+001	-5.565146e+001	7.654350e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50799220.000	-9.133919e-003	-1.645572e+001	-5.547715e+001	7.691625e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
51449210.000	-8.216986e-003	-1.666352e+001	-5.542133e+001	7.637184e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52099200.000	-9.159283e-003	-1.686567e+001	-5.537074e+001	7.619885e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52749190.000	-8.689244e-003	-1.707423e+001	-5.533480e+001	7.613889e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
53399180.000	-9.390953e-003	-1.728094e+001	-5.532861e+001	7.651674e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54049170.000	-9.681585e-003	-1.749073e+001	-5.521254e+001	7.763719e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54699160.000	-9.996360e-003	-1.770066e+001	-5.504595e+001	7.827400e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55349150.000	-1.073280e-002	-1.791034e+001	-5.484462e+001	7.892274e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55999140.000	-1.105546e-002	-1.811334e+001	-5.453731e+001	7.970954e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
56649130.000	-1.212585e-002	-1.832003e+001	-5.420157e+001	7.874948e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57299120.000	-1.242080e-002	-1.852120e+001	-5.395574e+001	7.794120e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57949110.000	-1.296852e-002	-1.873221e+001	-5.383778e+001	7.686245e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
58599100.000	-1.279475e-002	-1.893480e+001	-5.379555e+001	7.631096e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59249090.000	-1.346054e-002	-1.914053e+001	-5.369585e+001	7.583487e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59899080.000	-1.357277e-002	-1.934625e+001	-5.357723e+001	7.548511e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
60549070.000	-1.445258e-002	-1.955098e+001	-5.348506e+001	7.540990e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61199060.000	-1.536773e-002	-1.975517e+001	-5.341102e+001	7.459715e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61849050.000	-1.559597e-002	-1.995596e+001	-5.332018e+001	7.480476e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
62499040.000	-1.619895e-002	-2.016332e+001	-5.325851e+001	7.408297e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63149030.000	-1.717794e-002	-2.036656e+001	-5.310649e+001	7.360662e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63799020.000	-1.702703e-002	-2.057038e+001	-5.304839e+001	7.376944e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
64449010.000	-1.811648e-002	-2.077785e+001	-5.291137e+001	7.327932e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65099000.000	-1.885789e-002	-2.098194e+001	-5.286126e+001	7.297851e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65748990.000	-1.852409e-002	-2.118585e+001	-5.279022e+001	7.300880e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
66398980.000	-1.881867e-002	-2.139327e+001	-5.267303e+001	7.244909e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67048970.000	-1.892577e-002	-2.159867e+001	-5.263504e+001	7.223509e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67698960.000	-2.024129e-002	-2.180369e+001	-5.256254e+001	7.192334e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68348950.000	-2.032733e-002	-2.200780e+001	-5.246365e+001	7.183945e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68998940.000	-2.077007e-002	-2.221805e+001	-5.238810e+001	7.152782e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
69648930.000	-2.071826e-002	-2.241862e+001	-5.231144e+001	7.124368e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70298920.000	-2.104146e-002	-2.262836e+001	-5.222958e+001	7.146809e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70948910.000	-2.107987e-002	-2.283718e+001	-5.212103e+001	7.102838e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
71598900.000	-2.125976e-002	-2.304576e+001	-5.205756e+001	7.047222e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72248890.000	-2.185561e-002	-2.325313e+001	-5.202901e+001	7.025775e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72898880.000	-2.148792e-002	-2.345805e+001	-5.194874e+001	6.993373e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
73548870.000	-2.258979e-002	-2.366244e+001	-5.194978e+001	7.004219e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74198860.000	-2.225810e-002	-2.387301e+001	-5.186192e+001	6.991882e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74848850.000	-2.358961e-002	-2.408067e+001	-5.184020e+001	6.989898e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
75498840.000	-2.368321e-002	-2.428488e+001	-5.176071e+001	6.991984e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76148830.000	-2.339413e-002	-2.449146e+001	-5.169408e+001	7.008975e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76798820.000	-2.356326e-002	-2.469723e+001	-5.161696e+001	6.982256e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
77448810.000	-2.516115e-002	-2.489641e+001	-5.152345e+001	6.993005e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78098800.000	-2.596640e-002	-2.510419e+001	-5.144615e+001	7.005776e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78748790.000	-2.648452e-002	-2.531433e+001	-5.137977e+001	6.983221e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
79398780.000	-2.573708e-002	-2.551527e+001	-5.128778e+001	6.969698e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80048770.000	-2.636485e-002	-2.573079e+001	-5.121152e+001	6.948616e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80698760.000	-2.722255e-002	-2.593828e+001	-5.113171e+001	6.966219e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81348750.000	-2.693720e-002	-2.614204e+001	-5.112691e+001	6.962194e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81998740.000	-2.769727e-002	-2.635299e+001	-5.102480e+001	6.989296e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
82648730.000	-2.829151e-002	-2.655316e+001	-5.090127e+001	7.019602e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83298720.000	-2.929361e-002	-2.676142e+001	-5.074010e+001	7.024897e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83948710.000	-3.013320e-002	-2.696846e+001	-5.057487e+001	7.018923e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
84598700.000	-3.023858e-002	-2.717373e+001	-5.039620e+001	6.975383e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85248690.000	-2.975943e-002	-2.738159e+001	-5.028297e+001	6.919218e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85898680.000	-3.057876e-002	-2.758846e+001	-5.017246e+001	6.837845e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
86548670.000	-3.058777e-002	-2.779310e+001	-5.010494e+001	6.740378e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87198660.000	-3.059318e-002	-2.799679e+001	-5.010333e+001	6.728840e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87848650.000	-3.117853e-002	-2.820253e+001	-5.007562e+001	6.693973e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
88498640.000	-3.153062e-002	-2.840662e+001	-5.002491e+001	6.657746e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89148630.000	-3.256187e-002	-2.861573e+001	-4.997010e+001	6.651603e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89798620.000	-3.249027e-002	-2.882020e+001	-4.994076e+001	6.645251e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
90448610.000	-3.235214e-002	-2.902965e+001	-4.989796e+001	6.614756e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91098600.000	-3.370067e-002	-2.924359e+001	-4.981992e+001	6.602675e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91748590.000	-3.304263e-002	-2.945065e+001	-4.981594e+001	6.617858e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
92398580.000	-3.294938e-002	-2.965892e+001	-4.975352e+001	6.572302e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93048570.000	-3.317626e-002	-2.986842e+001	-4.973640e+001	6.585501e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93698560.000	-3.405157e-002	-3.008214e+001	-4.962236e+001	6.591156e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94348550.000	-3.385638e-002	-3.028503e+001	-4.956570e+001	6.597014e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94998540.000	-3.533456e-002	-3.049532e+001	-4.944542e+001	6.551914e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
95648530.000	-3.576830e-002	-3.070021e+001	-4.945440e+001	6.574084e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96298520.000	-3.520704e-002	-3.090419e+001	-4.931564e+001	6.570859e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96948510.000	-3.629786e-002	-3.110624e+001	-4.921579e+001	6.567756e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
97598500.000	-3.692015e-002	-3.131591e+001	-4.909795e+001	6.560473e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98248490.000	-3.580937e-002	-3.151686e+001	-4.904092e+001	6.537389e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98898480.000	-3.737881e-002	-3.172987e+001	-4.898698e+001	6.488153e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
99548470.000	-3.664738e-002	-3.193786e+001	-4.874001e+001	6.472291e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100198460.000	-3.720195e-002	-3.214895e+001	-4.887438e+001	6.453548e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100848450.000	-3.692143e-002	-3.235745e+001	-4.885202e+001	6.438816e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
101498440.000	-3.744838e-002	-3.257079e+001	-4.875007e+001	6.410937e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102148430.000	-3.866848e-002	-3.278058e+001	-4.876765e+001	6.468351e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102798420.000	-3.865767e-002	-3.298911e+001	-4.867425e+001	6.422943e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
103448410.000	-3.836981e-002	-3.319602e+001	-4.864436e+001	6.454556e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104098400.000	-3.915161e-002	-3.340570e+001	-4.854075e+001	6.449662e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104748390.000	-4.026886e-002	-3.361027e+001	-4.844675e+001	6.443945e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
105398380.000	-4.154784e-002	-3.382555e+001	-4.837254e+001	6.494506e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106048370.000	-4.154919e-002	-3.402597e+001	-4.821730e+001	6.390525e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106698360.000	-4.226080e-002	-3.423433e+001	-4.819052e+001	6.363750e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107348350.000	-4.225846e-002	-3.443881e+001	-4.807058e+001	6.350626e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107998340.000	-4.334583e-002	-3.464586e+001	-4.802843e+001	6.380066e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
108648330.000	-4.324943e-002	-3.485443e+001	-4.794558e+001	6.349453e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109298320.000	-4.459540e-002	-3.506248e+001	-4.782717e+001	6.338538e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109948310.000	-4.473307e-002	-3.527206e+001	-4.769331e+001	6.319038e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
110598300.000	-4.505078e-002	-3.547899e+001	-4.758813e+001	6.250052e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111248290.000	-4.460567e-002	-3.568578e+001	-4.752616e+001	6.223083e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111898280.000	-4.549387e-002	-3.589572e+001	-4.746452e+001	6.173189e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
112548270.000	-4.603828e-002	-3.610936e+001	-4.743079e+001	6.131836e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113198260.000	-4.575434e-002	-3.631783e+001	-4.741658e+001	6.083723e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113848250.000	-4.659444e-002	-3.653135e+001	-4.734814e+001	6.053996e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
114498240.000	-4.671737e-002	-3.674228e+001	-4.731207e+001	6.010377e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115148230.000	-4.644639e-002	-3.694746e+001	-4.727749e+001	6.001133e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115798220.000	-4.729741e-002	-3.715879e+001	-4.723592e+001	5.962017e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
116448210.000	-4.756507e-002	-3.736700e+001	-4.721729e+001	5.961259e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117098200.000	-4.843620e-002	-3.757743e+001	-4.720740e+001	5.945260e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117748190.000	-4.869694e-002	-3.778632e+001	-4.710856e+001	5.944742e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
118398180.000	-4.968742e-002	-3.800073e+001	-4.706294e+001	5.916326e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
119048170.000	-4.916039e-002	-3.820796e+001	-4.700103e+001	5.882370e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
119698160.000	-5.011122e-002	-3.842282e+001	-4.695444e+001	5.866606e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
