Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
47549270.000	-5.677384e-003	-1.541612e+001	-5.606793e+001	7.653440e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48199260.000	-6.798476e-003	-1.562620e+001	-5.600098e+001	7.650694e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48849250.000	-7.724559e-003	-1.583527e+001	-5.591999e+001	7.661863e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
49499240.000	-7.780184e-003	-1.603720e+001	-5.578686e+001	7.677008e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50149230.000	-7.888830e-003	-1.624891e+001	-5.569679e+001	7.667780e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50799220.000	-8.555687e-003	-1.645568e+001	-5.553761e+001	7.662712e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
51449210.000	-6.963379e-003	-1.666662e+001	-5.545442e+001	7.676497e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52099200.000	-7.249083e-003	-1.686916e+001	-5.535470e+001	7.662136e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52749190.000	-7.789630e-003	-1.707671e+001	-5.522213e+001	7.672358e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
53399180.000	-8.296273e-003	-1.728624e+001	-5.528693e+001	7.730100e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54049170.000	-8.381278e-003	-1.749355e+001	-5.504790e+001	7.803326e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54699160.000	-8.452367e-003	-1.770173e+001	-5.491153e+001	7.867924e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55349150.000	-9.291458e-003	-1.790552e+001	-5.467290e+001	7.868649e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55999140.000	-1.034997e-002	-1.811212e+001	-5.440653e+001	7.860112e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
56649130.000	-1.067306e-002	-1.832332e+001	-5.411241e+001	7.818869e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57299120.000	-1.104116e-002	-1.852513e+001	-5.389602e+001	7.714871e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57949110.000	-1.087670e-002	-1.873185e+001	-5.387688e+001	7.576520e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
58599100.000	-1.080859e-002	-1.893385e+001	-5.376421e+001	7.556790e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59249090.000	-1.197383e-002	-1.913940e+001	-5.373018e+001	7.539719e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59899080.000	-1.207377e-002	-1.934717e+001	-5.363786e+001	7.518051e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
60549070.000	-1.332998e-002	-1.955139e+001	-5.348948e+001	7.471469e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61199060.000	-1.393326e-002	-1.975608e+001	-5.341401e+001	7.477669e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61849050.000	-1.464792e-002	-1.995825e+001	-5.331549e+001	7.427772e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
62499040.000	-1.510159e-002	-2.016385e+001	-5.322121e+001	7.419383e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63149030.000	-1.565865e-002	-2.037001e+001	-5.314950e+001	7.363959e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63799020.000	-1.656830e-002	-2.057328e+001	-5.301711e+001	7.333062e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
64449010.000	-1.702002e-002	-2.077967e+001	-5.288333e+001	7.318452e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65099000.000	-1.729519e-002	-2.098454e+001	-5.293720e+001	7.267673e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65748990.000	-1.716459e-002	-2.118686e+001	-5.278610e+001	7.263341e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
66398980.000	-1.817883e-002	-2.139401e+001	-5.273294e+001	7.233691e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67048970.000	-1.815405e-002	-2.159876e+001	-5.260835e+001	7.206996e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67698960.000	-1.825342e-002	-2.180405e+001	-5.254832e+001	7.164191e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68348950.000	-1.912633e-002	-2.200658e+001	-5.248086e+001	7.162697e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68998940.000	-2.018124e-002	-2.221343e+001	-5.236399e+001	7.133467e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
69648930.000	-1.942614e-002	-2.241698e+001	-5.227653e+001	7.152736e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70298920.000	-1.944012e-002	-2.263344e+001	-5.225670e+001	7.139365e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70948910.000	-2.009331e-002	-2.283778e+001	-5.215475e+001	7.064708e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
71598900.000	-1.932451e-002	-2.304629e+001	-5.205802e+001	7.036052e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72248890.000	-2.071736e-002	-2.325421e+001	-5.201339e+001	7.001920e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72898880.000	-2.105844e-002	-2.345731e+001	-5.198623e+001	6.989072e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
73548870.000	-2.152467e-002	-2.366523e+001	-5.186138e+001	6.962179e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74198860.000	-2.107374e-002	-2.386963e+001	-5.188572e+001	6.988088e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74848850.000	-2.247644e-002	-2.408009e+001	-5.181919e+001	6.926167e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
75498840.000	-2.267392e-002	-2.428974e+001	-5.178925e+001	6.986000e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76148830.000	-2.236047e-002	-2.449165e+001	-5.170240e+001	6.943008e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76798820.000	-2.211326e-002	-2.469523e+001	-5.160445e+001	6.922229e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
77448810.000	-2.415198e-002	-2.489872e+001	-5.154710e+001	6.951046e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78098800.000	-2.495641e-002	-2.510507e+001	-5.148421e+001	6.961690e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78748790.000	-2.541442e-002	-2.530934e+001	-5.140807e+001	6.971989e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
79398780.000	-2.504187e-002	-2.551389e+001	-5.128104e+001	6.957762e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80048770.000	-2.505396e-002	-2.573034e+001	-5.120338e+001	6.943341e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80698760.000	-2.592401e-002	-2.593650e+001	-5.113905e+001	6.929233e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81348750.000	-2.612175e-002	-2.614235e+001	-5.107228e+001	6.953896e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81998740.000	-2.612030e-002	-2.634990e+001	-5.099369e+001	6.978958e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
82648730.000	-2.720241e-002	-2.655037e+001	-5.084111e+001	6.990770e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83298720.000	-2.839417e-002	-2.675746e+001	-5.074272e+001	6.962447e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83948710.000	-2.823397e-002	-2.696672e+001	-5.062007e+001	6.991647e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
84598700.000	-2.823115e-002	-2.716936e+001	-5.048087e+001	6.950332e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85248690.000	-2.873967e-002	-2.738039e+001	-5.042580e+001	6.884487e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85898680.000	-2.915293e-002	-2.758586e+001	-5.025087e+001	6.816571e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
86548670.000	-2.929738e-002	-2.779240e+001	-5.018360e+001	6.754352e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87198660.000	-2.970934e-002	-2.799791e+001	-5.014805e+001	6.718542e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87848650.000	-2.974708e-002	-2.820107e+001	-5.013616e+001	6.699499e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
88498640.000	-3.061871e-002	-2.840763e+001	-5.007406e+001	6.679329e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89148630.000	-3.190842e-002	-2.861231e+001	-4.997195e+001	6.659687e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89798620.000	-3.168517e-002	-2.882336e+001	-4.997026e+001	6.649700e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
90448610.000	-3.114227e-002	-2.902972e+001	-4.990584e+001	6.647791e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91098600.000	-3.227971e-002	-2.924094e+001	-4.983863e+001	6.599998e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91748590.000	-3.197341e-002	-2.945156e+001	-4.972059e+001	6.582817e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
92398580.000	-3.174735e-002	-2.965851e+001	-4.977830e+001	6.586567e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93048570.000	-3.187583e-002	-2.986417e+001	-4.978748e+001	6.579365e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93698560.000	-3.281579e-002	-3.007698e+001	-4.966518e+001	6.570935e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94348550.000	-3.310985e-002	-3.028246e+001	-4.960395e+001	6.545273e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94998540.000	-3.400826e-002	-3.049421e+001	-4.956281e+001	6.546075e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
95648530.000	-3.491609e-002	-3.069965e+001	-4.948829e+001	6.585812e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96298520.000	-3.478014e-002	-3.090329e+001	-4.942903e+001	6.591764e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96948510.000	-3.514816e-002	-3.110890e+001	-4.929012e+001	6.590568e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
97598500.000	-3.618959e-002	-3.131474e+001	-4.919533e+001	6.562183e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98248490.000	-3.467068e-002	-3.151626e+001	-4.901924e+001	6.556148e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98898480.000	-3.622327e-002	-3.172554e+001	-4.905362e+001	6.522910e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
99548470.000	-3.617193e-002	-3.193355e+001	-4.898263e+001	6.710112e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100198460.000	-3.617858e-002	-3.214330e+001	-4.890200e+001	6.468143e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100848450.000	-3.646542e-002	-3.235383e+001	-4.886209e+001	6.462640e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
101498440.000	-3.723809e-002	-3.256260e+001	-4.886371e+001	6.454311e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102148430.000	-3.808573e-002	-3.277718e+001	-4.880478e+001	6.385251e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102798420.000	-3.806460e-002	-3.298428e+001	-4.864589e+001	6.447021e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
103448410.000	-3.773676e-002	-3.319118e+001	-4.862217e+001	6.458931e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104098400.000	-3.832016e-002	-3.339906e+001	-4.851387e+001	6.465896e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104748390.000	-3.890377e-002	-3.360968e+001	-4.842295e+001	6.457120e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
105398380.000	-4.062606e-002	-3.381909e+001	-4.837796e+001	6.476301e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106048370.000	-4.023855e-002	-3.402262e+001	-4.824242e+001	6.427505e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106698360.000	-4.148429e-002	-3.422669e+001	-4.813887e+001	6.421282e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107348350.000	-4.122921e-002	-3.443502e+001	-4.804485e+001	6.392464e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107998340.000	-4.244448e-002	-3.464446e+001	-4.798302e+001	6.398101e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
108648330.000	-4.263239e-002	-3.484957e+001	-4.788577e+001	6.352792e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109298320.000	-4.389449e-002	-3.505672e+001	-4.778482e+001	6.346170e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109948310.000	-4.368890e-002	-3.526442e+001	-4.763525e+001	6.298300e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
110598300.000	-4.409599e-002	-3.547115e+001	-4.754873e+001	6.248039e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111248290.000	-4.360442e-002	-3.568391e+001	-4.748697e+001	6.192036e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111898280.000	-4.389386e-002	-3.589048e+001	-4.746307e+001	6.163014e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
112548270.000	-4.482629e-002	-3.610581e+001	-4.743645e+001	6.115202e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113198260.000	-4.470186e-002	-3.631197e+001	-4.738195e+001	6.067940e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113848250.000	-4.551461e-002	-3.652376e+001	-4.733686e+001	6.030419e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
114498240.000	-4.590812e-002	-3.673596e+001	-4.731226e+001	6.005792e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115148230.000	-4.524045e-002	-3.694110e+001	-4.728118e+001	5.966779e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115798220.000	-4.633723e-002	-3.715413e+001	-4.725692e+001	5.944831e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
116448210.000	-4.612723e-002	-3.736410e+001	-4.722936e+001	5.937263e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117098200.000	-4.668810e-002	-3.757306e+001	-4.720867e+001	5.904409e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117748190.000	-4.758459e-002	-3.778347e+001	-4.715056e+001	5.922459e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
118398180.000	-4.850962e-002	-3.799330e+001	-4.712550e+001	5.906050e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
119048170.000	-4.813845e-002	-3.820407e+001	-4.708097e+001	5.896031e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
119698160.000	-4.927052e-002	-3.841699e+001	-4.702708e+001	5.874022e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
