Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
27399580.000	1.736528e-004	-8.989715e+000	-6.045995e+001	8.421394e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
28049570.000	1.182067e-003	-9.197775e+000	-6.032449e+001	8.350844e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
28699560.000	7.714342e-004	-9.399049e+000	-6.011448e+001	8.231274e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
29349550.000	5.072339e-004	-9.602744e+000	-5.989279e+001	8.144989e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
29999540.000	1.021409e-004	-9.804982e+000	-5.970268e+001	8.183440e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
30649530.000	-4.344494e-004	-1.001653e+001	-5.955587e+001	8.141071e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
31299520.000	4.397184e-004	-1.022954e+001	-5.936470e+001	8.185147e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
31949510.000	5.691302e-004	-1.043330e+001	-5.914963e+001	8.176624e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
32599500.000	-3.997153e-004	-1.064205e+001	-5.912011e+001	8.103417e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
33249490.000	-3.078549e-004	-1.085074e+001	-5.888082e+001	8.001167e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
33899480.000	-1.188146e-003	-1.105661e+001	-5.880690e+001	8.020519e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
34549470.000	-1.383826e-003	-1.125614e+001	-5.858001e+001	8.024769e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
35199460.000	-1.195615e-003	-1.145669e+001	-5.837655e+001	7.992727e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
35849450.000	-1.488024e-003	-1.166315e+001	-5.834836e+001	7.994265e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
36499440.000	-1.428740e-003	-1.186957e+001	-5.812999e+001	7.928006e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
37149430.000	-1.628048e-003	-1.207382e+001	-5.797755e+001	7.963439e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
37799420.000	-1.938103e-003	-1.228084e+001	-5.795033e+001	7.943829e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
38449410.000	-2.356703e-003	-1.249243e+001	-5.773499e+001	7.898070e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
39099400.000	-2.646385e-003	-1.270017e+001	-5.766756e+001	7.928896e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
39749390.000	-3.417532e-003	-1.291432e+001	-5.761505e+001	7.874931e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
40399380.000	-3.724013e-003	-1.312666e+001	-5.746485e+001	7.862162e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
41049370.000	-3.294345e-003	-1.333064e+001	-5.739114e+001	7.872639e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
41699360.000	-2.962833e-003	-1.353610e+001	-5.728697e+001	7.993369e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
42349350.000	-2.441089e-003	-1.373928e+001	-5.717644e+001	8.027841e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
