Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
27399580.000	-7.969979e-004	-9.000782e+000	-6.054497e+001	8.577149e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
28049570.000	2.397195e-004	-9.211976e+000	-6.016271e+001	8.462206e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
28699560.000	-1.076391e-003	-9.409646e+000	-5.985883e+001	8.557112e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
29349550.000	-9.526076e-004	-9.611644e+000	-5.988656e+001	8.305322e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
29999540.000	-1.241990e-003	-9.815123e+000	-5.958682e+001	8.201697e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
30649530.000	-1.478835e-003	-1.003007e+001	-5.967006e+001	8.206396e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
31299520.000	-5.959027e-004	-1.024328e+001	-5.931176e+001	8.261648e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
31949510.000	-1.266342e-003	-1.044854e+001	-5.925417e+001	8.134503e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
32599500.000	-2.003836e-003	-1.065513e+001	-5.899862e+001	8.123565e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
33249490.000	-1.448898e-003	-1.086426e+001	-5.896967e+001	8.074094e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
33899480.000	-2.311585e-003	-1.107457e+001	-5.871693e+001	8.140206e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
34549470.000	-2.035113e-003	-1.127267e+001	-5.862594e+001	8.021411e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
35199460.000	-2.270372e-003	-1.147471e+001	-5.833938e+001	8.010912e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
35849450.000	-2.840636e-003	-1.167673e+001	-5.818244e+001	7.971168e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
36499440.000	-2.484455e-003	-1.188231e+001	-5.813137e+001	7.978596e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
37149430.000	-2.750611e-003	-1.209076e+001	-5.808344e+001	7.951340e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
37799420.000	-2.992003e-003	-1.229741e+001	-5.782519e+001	7.903110e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
38449410.000	-2.941104e-003	-1.250575e+001	-5.768482e+001	7.878266e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
39099400.000	-3.399271e-003	-1.271769e+001	-5.764849e+001	7.896856e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
39749390.000	-4.164706e-003	-1.292963e+001	-5.740873e+001	7.855739e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
40399380.000	-4.199839e-003	-1.314022e+001	-5.730518e+001	7.888517e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
41049370.000	-4.018088e-003	-1.334382e+001	-5.714773e+001	7.823206e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
41699360.000	-2.844618e-003	-1.355025e+001	-5.707704e+001	7.777442e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
42349350.000	-3.011807e-003	-1.375274e+001	-5.687500e+001	7.733615e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
42999340.000	-3.687785e-003	-1.396105e+001	-5.681658e+001	7.786959e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
43649330.000	-3.876371e-003	-1.416695e+001	-5.671443e+001	7.738660e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
44299320.000	-3.527859e-003	-1.437079e+001	-5.661205e+001	7.720176e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
44949310.000	-3.859823e-003	-1.458681e+001	-5.639188e+001	7.716561e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
45599300.000	-3.884811e-003	-1.479587e+001	-5.638620e+001	7.658853e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
46249290.000	-4.670458e-003	-1.500083e+001	-5.627015e+001	7.708229e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
46899280.000	-4.969638e-003	-1.520615e+001	-5.620273e+001	7.648607e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
47549270.000	-6.332590e-003	-1.541564e+001	-5.605311e+001	7.619974e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48199260.000	-7.574057e-003	-1.562321e+001	-5.599482e+001	7.627092e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48849250.000	-8.548366e-003	-1.583053e+001	-5.595277e+001	7.636172e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
49499240.000	-7.992951e-003	-1.603645e+001	-5.584519e+001	7.593716e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50149230.000	-8.789571e-003	-1.624730e+001	-5.569150e+001	7.684964e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50799220.000	-8.697031e-003	-1.645493e+001	-5.555781e+001	7.613572e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
51449210.000	-7.571850e-003	-1.666349e+001	-5.552565e+001	7.624917e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52099200.000	-8.367294e-003	-1.686805e+001	-5.548552e+001	7.651783e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52749190.000	-8.525650e-003	-1.707524e+001	-5.542013e+001	7.631917e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
53399180.000	-8.960851e-003	-1.728350e+001	-5.536412e+001	7.733368e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54049170.000	-8.872734e-003	-1.748874e+001	-5.528767e+001	7.787676e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54699160.000	-9.735487e-003	-1.769897e+001	-5.509759e+001	7.849130e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55349150.000	-1.003872e-002	-1.790772e+001	-5.497632e+001	7.897808e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55999140.000	-1.073470e-002	-1.811344e+001	-5.467246e+001	7.937186e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
56649130.000	-1.152362e-002	-1.832042e+001	-5.431480e+001	7.978700e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57299120.000	-1.201244e-002	-1.852311e+001	-5.400264e+001	7.808729e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57949110.000	-1.262599e-002	-1.873044e+001	-5.386510e+001	7.740566e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
58599100.000	-1.193824e-002	-1.893091e+001	-5.377580e+001	7.653355e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59249090.000	-1.265025e-002	-1.913833e+001	-5.367803e+001	7.598843e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59899080.000	-1.279753e-002	-1.934456e+001	-5.362842e+001	7.567034e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
60549070.000	-1.425691e-002	-1.954854e+001	-5.346648e+001	7.553690e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
