Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
24799620.000	-3.074102e-003	-8.181437e+000	-6.173034e+001	8.831740e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
25449610.000	-5.063378e-005	-8.383756e+000	-6.134690e+001	8.576923e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
26099600.000	-7.365398e-004	-8.587336e+000	-6.092243e+001	8.615640e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
26749590.000	-1.250709e-003	-8.797767e+000	-6.066527e+001	8.427544e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
27399580.000	-1.860749e-003	-9.007202e+000	-6.055794e+001	8.482442e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
28049570.000	-7.692938e-004	-9.219271e+000	-6.026304e+001	8.449208e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
28699560.000	-1.386217e-003	-9.416483e+000	-5.992450e+001	8.371268e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
29349550.000	-1.242790e-003	-9.619168e+000	-5.972320e+001	8.247778e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
29999540.000	-1.327110e-003	-9.826358e+000	-5.954802e+001	8.215804e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
30649530.000	-2.008551e-003	-1.003642e+001	-5.950142e+001	8.265048e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
31299520.000	-1.662059e-003	-1.025625e+001	-5.929843e+001	8.139396e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
31949510.000	-1.743008e-003	-1.045599e+001	-5.916656e+001	8.234363e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
32599500.000	-2.336686e-003	-1.066394e+001	-5.902290e+001	8.141554e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
33249490.000	-2.047129e-003	-1.086934e+001	-5.894895e+001	8.119779e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
33899480.000	-2.285044e-003	-1.108155e+001	-5.874855e+001	8.082210e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
34549470.000	-2.758725e-003	-1.127781e+001	-5.858261e+001	8.052270e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
35199460.000	-2.452006e-003	-1.147914e+001	-5.839676e+001	8.032653e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
35849450.000	-3.069568e-003	-1.168697e+001	-5.834008e+001	8.021427e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
36499440.000	-2.930921e-003	-1.189034e+001	-5.801338e+001	8.010376e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
37149430.000	-3.034001e-003	-1.209635e+001	-5.791253e+001	7.965502e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
37799420.000	-3.179375e-003	-1.230701e+001	-5.782889e+001	7.922764e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
38449410.000	-3.165915e-003	-1.251595e+001	-5.767549e+001	7.895379e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
39099400.000	-4.013297e-003	-1.272409e+001	-5.760603e+001	7.911908e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
39749390.000	-4.010070e-003	-1.293711e+001	-5.748734e+001	7.891958e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
40399380.000	-5.401738e-003	-1.314524e+001	-5.732428e+001	7.844258e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
41049370.000	-4.999639e-003	-1.335734e+001	-5.711363e+001	7.849145e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
41699360.000	-3.231339e-003	-1.355943e+001	-5.698000e+001	7.815355e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
42349350.000	-2.979379e-003	-1.376271e+001	-5.691415e+001	7.752927e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
42999340.000	-3.811300e-003	-1.396751e+001	-5.676219e+001	7.775758e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
43649330.000	-4.075396e-003	-1.417019e+001	-5.667484e+001	7.734290e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
44299320.000	-4.709275e-003	-1.438456e+001	-5.655561e+001	7.692519e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
44949310.000	-4.496848e-003	-1.459043e+001	-5.649237e+001	7.749247e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
45599300.000	-4.786556e-003	-1.480218e+001	-5.637396e+001	7.663272e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
46249290.000	-5.394217e-003	-1.500709e+001	-5.629383e+001	7.686266e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
46899280.000	-6.045399e-003	-1.521786e+001	-5.616163e+001	7.641686e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
47549270.000	-7.244132e-003	-1.542026e+001	-5.607837e+001	7.647383e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48199260.000	-7.429265e-003	-1.563146e+001	-5.600949e+001	7.689472e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
48849250.000	-8.595670e-003	-1.583959e+001	-5.587889e+001	7.679418e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
49499240.000	-8.584299e-003	-1.604104e+001	-5.579604e+001	7.626260e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50149230.000	-9.506316e-003	-1.625085e+001	-5.562498e+001	7.690755e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
50799220.000	-9.574715e-003	-1.645832e+001	-5.554608e+001	7.620562e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
51449210.000	-8.120841e-003	-1.666764e+001	-5.543562e+001	7.605367e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52099200.000	-8.481867e-003	-1.687628e+001	-5.545462e+001	7.623305e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
52749190.000	-9.277963e-003	-1.708221e+001	-5.538525e+001	7.631616e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
53399180.000	-9.140532e-003	-1.729123e+001	-5.531612e+001	7.639301e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54049170.000	-9.760469e-003	-1.750025e+001	-5.526565e+001	7.788429e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
54699160.000	-1.005283e-002	-1.770614e+001	-5.504555e+001	7.890011e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55349150.000	-1.089705e-002	-1.791392e+001	-5.484532e+001	7.870579e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
55999140.000	-1.161121e-002	-1.812135e+001	-5.455243e+001	7.969263e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
56649130.000	-1.253931e-002	-1.832308e+001	-5.419227e+001	7.915218e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57299120.000	-1.269382e-002	-1.852959e+001	-5.399493e+001	7.718400e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
57949110.000	-1.280574e-002	-1.873411e+001	-5.389293e+001	7.654682e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
58599100.000	-1.255784e-002	-1.894043e+001	-5.382009e+001	7.586116e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59249090.000	-1.317360e-002	-1.914687e+001	-5.370200e+001	7.594245e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
59899080.000	-1.343393e-002	-1.935102e+001	-5.364269e+001	7.568535e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
60549070.000	-1.444249e-002	-1.955746e+001	-5.350886e+001	7.568804e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61199060.000	-1.557102e-002	-1.975910e+001	-5.343704e+001	7.500067e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
61849050.000	-1.594238e-002	-1.996567e+001	-5.335487e+001	7.466643e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
62499040.000	-1.718504e-002	-2.016961e+001	-5.319882e+001	7.464260e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63149030.000	-1.664121e-002	-2.037189e+001	-5.312386e+001	7.464000e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
63799020.000	-1.713605e-002	-2.057542e+001	-5.299042e+001	7.376911e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
64449010.000	-1.842360e-002	-2.078455e+001	-5.291065e+001	7.336166e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65099000.000	-1.877983e-002	-2.098454e+001	-5.281062e+001	7.345287e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
65748990.000	-1.823277e-002	-2.119009e+001	-5.274833e+001	7.270991e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
66398980.000	-1.915079e-002	-2.139583e+001	-5.265732e+001	7.269991e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67048970.000	-1.891091e-002	-2.160200e+001	-5.259253e+001	7.243141e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
67698960.000	-1.980502e-002	-2.180806e+001	-5.250383e+001	7.233349e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68348950.000	-2.060954e-002	-2.200782e+001	-5.244552e+001	7.195584e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
68998940.000	-2.082901e-002	-2.221519e+001	-5.235786e+001	7.153203e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
69648930.000	-2.024337e-002	-2.242200e+001	-5.226852e+001	7.121421e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70298920.000	-2.047247e-002	-2.263562e+001	-5.218352e+001	7.133465e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
70948910.000	-2.124694e-002	-2.284250e+001	-5.216485e+001	7.077950e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
71598900.000	-2.098022e-002	-2.304860e+001	-5.209487e+001	7.031089e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72248890.000	-2.158499e-002	-2.325701e+001	-5.205061e+001	7.042658e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
72898880.000	-2.151394e-002	-2.346417e+001	-5.196183e+001	7.005209e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
73548870.000	-2.250428e-002	-2.366734e+001	-5.192747e+001	7.021872e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74198860.000	-2.274181e-002	-2.387610e+001	-5.187062e+001	6.983825e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
74848850.000	-2.310531e-002	-2.408600e+001	-5.182851e+001	6.993955e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
75498840.000	-2.371644e-002	-2.428943e+001	-5.173924e+001	6.981437e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76148830.000	-2.367573e-002	-2.449815e+001	-5.168039e+001	7.004569e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
76798820.000	-2.344848e-002	-2.470231e+001	-5.164809e+001	6.977809e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
77448810.000	-2.512056e-002	-2.490000e+001	-5.152633e+001	6.984783e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78098800.000	-2.568372e-002	-2.511036e+001	-5.141621e+001	6.992116e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
78748790.000	-2.629893e-002	-2.531446e+001	-5.133893e+001	7.008317e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
79398780.000	-2.570430e-002	-2.551786e+001	-5.125488e+001	6.994493e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80048770.000	-2.625070e-002	-2.573531e+001	-5.121280e+001	6.938513e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
80698760.000	-2.654363e-002	-2.593996e+001	-5.113746e+001	6.964759e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81348750.000	-2.750945e-002	-2.614628e+001	-5.110182e+001	6.972279e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
81998740.000	-2.750066e-002	-2.635414e+001	-5.101103e+001	7.010658e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
82648730.000	-2.824684e-002	-2.655886e+001	-5.086712e+001	7.018218e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83298720.000	-2.936292e-002	-2.676631e+001	-5.074003e+001	6.996732e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
83948710.000	-2.997830e-002	-2.696997e+001	-5.060120e+001	6.996785e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
84598700.000	-2.956833e-002	-2.717631e+001	-5.042476e+001	6.959281e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85248690.000	-3.021699e-002	-2.738503e+001	-5.033393e+001	6.900397e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
85898680.000	-3.055343e-002	-2.759333e+001	-5.020365e+001	6.846599e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
86548670.000	-3.042803e-002	-2.779547e+001	-5.012309e+001	6.785608e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87198660.000	-3.078960e-002	-2.800162e+001	-5.012567e+001	6.763865e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
87848650.000	-3.154142e-002	-2.820566e+001	-5.003665e+001	6.711652e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
88498640.000	-3.132530e-002	-2.841089e+001	-4.995179e+001	6.697414e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89148630.000	-3.252978e-002	-2.861731e+001	-4.995595e+001	6.655075e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
89798620.000	-3.275160e-002	-2.882775e+001	-4.986620e+001	6.624403e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
90448610.000	-3.200282e-002	-2.903297e+001	-4.983341e+001	6.616175e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91098600.000	-3.340756e-002	-2.924415e+001	-4.978129e+001	6.601956e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
91748590.000	-3.297317e-002	-2.945402e+001	-4.983843e+001	6.612710e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
92398580.000	-3.282290e-002	-2.965854e+001	-4.971505e+001	6.557231e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93048570.000	-3.275611e-002	-2.986853e+001	-4.965468e+001	6.548934e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93698560.000	-3.355878e-002	-3.008308e+001	-4.955246e+001	6.561048e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94348550.000	-3.372414e-002	-3.028871e+001	-4.951043e+001	6.548832e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94998540.000	-3.473698e-002	-3.049744e+001	-4.944109e+001	6.542627e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
95648530.000	-3.510002e-002	-3.070221e+001	-4.945902e+001	6.566656e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96298520.000	-3.545041e-002	-3.090803e+001	-4.933543e+001	6.570628e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96948510.000	-3.624271e-002	-3.111465e+001	-4.923356e+001	6.584210e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
97598500.000	-3.672223e-002	-3.131985e+001	-4.914939e+001	6.556051e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98248490.000	-3.564817e-002	-3.152140e+001	-4.899774e+001	6.547829e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98898480.000	-3.717103e-002	-3.173033e+001	-4.903581e+001	6.468201e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
99548470.000	-3.734103e-002	-3.194350e+001	-4.917523e+001	6.320908e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100198460.000	-3.662652e-002	-3.215074e+001	-4.890669e+001	6.453280e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100848450.000	-3.686610e-002	-3.235627e+001	-4.885939e+001	6.425668e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
101498440.000	-3.768179e-002	-3.257060e+001	-4.875524e+001	6.446182e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102148430.000	-3.876433e-002	-3.278181e+001	-4.877264e+001	6.444537e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102798420.000	-3.878548e-002	-3.299239e+001	-4.870134e+001	6.436103e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
103448410.000	-3.851708e-002	-3.319893e+001	-4.866992e+001	6.446980e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104098400.000	-3.895053e-002	-3.340563e+001	-4.853368e+001	6.448946e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104748390.000	-3.992591e-002	-3.361590e+001	-4.851114e+001	6.445923e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
105398380.000	-4.127518e-002	-3.382138e+001	-4.836434e+001	6.464916e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106048370.000	-4.111539e-002	-3.403022e+001	-4.826018e+001	6.415696e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106698360.000	-4.196180e-002	-3.423815e+001	-4.815801e+001	6.403125e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107348350.000	-4.226826e-002	-3.444100e+001	-4.813339e+001	6.373090e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107998340.000	-4.319913e-002	-3.464847e+001	-4.805099e+001	6.400261e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
108648330.000	-4.348741e-002	-3.485740e+001	-4.795409e+001	6.389073e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109298320.000	-4.482748e-002	-3.506446e+001	-4.781629e+001	6.371479e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109948310.000	-4.433017e-002	-3.527237e+001	-4.769815e+001	6.354201e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
110598300.000	-4.520103e-002	-3.548033e+001	-4.758181e+001	6.283182e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111248290.000	-4.465807e-002	-3.568887e+001	-4.750755e+001	6.223229e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111898280.000	-4.537595e-002	-3.589834e+001	-4.743159e+001	6.197505e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
112548270.000	-4.621521e-002	-3.611217e+001	-4.739687e+001	6.130744e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113198260.000	-4.579174e-002	-3.631878e+001	-4.734825e+001	6.079236e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113848250.000	-4.666495e-002	-3.653301e+001	-4.732858e+001	6.046002e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
114498240.000	-4.698219e-002	-3.673996e+001	-4.729436e+001	5.997575e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115148230.000	-4.636013e-002	-3.694650e+001	-4.727335e+001	6.006668e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115798220.000	-4.698126e-002	-3.715950e+001	-4.723449e+001	5.982605e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
116448210.000	-4.727587e-002	-3.736686e+001	-4.720848e+001	5.983312e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117098200.000	-4.762291e-002	-3.757617e+001	-4.716609e+001	5.961575e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117748190.000	-4.860100e-002	-3.778799e+001	-4.709881e+001	5.953281e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
118398180.000	-4.947392e-002	-3.800008e+001	-4.703971e+001	5.934630e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
119048170.000	-4.902393e-002	-3.820935e+001	-4.699934e+001	5.924024e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
119698160.000	-5.042327e-002	-3.842010e+001	-4.695632e+001	5.902855e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
