"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -1.02679039642E+002, +0.00000000000E+000
+9.49970000000E+005, -8.76218163069E+001, +0.00000000000E+000
+1.59994000000E+006, -7.94843776379E+001, +0.00000000000E+000
+2.24991000000E+006, -8.45690803394E+001, +0.00000000000E+000
+2.89988000000E+006, -8.00524884473E+001, +0.00000000000E+000
+3.54985000000E+006, -7.81897428545E+001, +0.00000000000E+000
+4.19982000000E+006, -7.92664191719E+001, +0.00000000000E+000
+4.84979000000E+006, -7.41974585187E+001, +0.00000000000E+000
+5.49976000000E+006, -7.44590569395E+001, +0.00000000000E+000
+6.14973000000E+006, -7.43922282626E+001, +0.00000000000E+000
+6.79970000000E+006, -7.58133906734E+001, +0.00000000000E+000
+7.44967000000E+006, -7.53089503104E+001, +0.00000000000E+000
+8.09964000000E+006, -7.13420881544E+001, +0.00000000000E+000
+8.74961000000E+006, -7.14340387879E+001, +0.00000000000E+000
+9.39958000000E+006, -7.12827503535E+001, +0.00000000000E+000
+1.00495500000E+007, -7.05720719499E+001, +0.00000000000E+000
+1.06995200000E+007, -6.99263817733E+001, +0.00000000000E+000
+1.13494900000E+007, -6.97454543017E+001, +0.00000000000E+000
+1.19994600000E+007, -6.92297990290E+001, +0.00000000000E+000
+1.26494300000E+007, -6.84594559797E+001, +0.00000000000E+000
+1.32994000000E+007, -6.80784841410E+001, +0.00000000000E+000
+1.39493700000E+007, -6.78670829735E+001, +0.00000000000E+000
+1.45993400000E+007, -6.71874971613E+001, +0.00000000000E+000
+1.52493100000E+007, -6.69851016735E+001, +0.00000000000E+000
+1.58992800000E+007, -6.66601164977E+001, +0.00000000000E+000
+1.65492500000E+007, -6.63255328631E+001, +0.00000000000E+000
+1.71992200000E+007, -6.58915035909E+001, +0.00000000000E+000
+1.78491900000E+007, -6.59203454756E+001, +0.00000000000E+000
+1.84991600000E+007, -6.54915427718E+001, +0.00000000000E+000
+1.91491300000E+007, -6.51887789445E+001, +0.00000000000E+000
+1.97991000000E+007, -6.47987614270E+001, +0.00000000000E+000
+2.04490700000E+007, -6.49140431802E+001, +0.00000000000E+000
+2.10990400000E+007, -6.44614533422E+001, +0.00000000000E+000
+2.17490100000E+007, -6.44256822256E+001, +0.00000000000E+000
+2.23989800000E+007, -6.39894879324E+001, +0.00000000000E+000
+2.30489500000E+007, -6.37464806635E+001, +0.00000000000E+000
+2.36989200000E+007, -6.30336985810E+001, +0.00000000000E+000
+2.43488900000E+007, -6.28891749191E+001, +0.00000000000E+000
+2.49988600000E+007, -6.24721883142E+001, +0.00000000000E+000
+2.56488300000E+007, -6.20170384649E+001, +0.00000000000E+000
+2.62988000000E+007, -6.14654444247E+001, +0.00000000000E+000
+2.69487700000E+007, -6.13645457751E+001, +0.00000000000E+000
+2.75987400000E+007, -6.11216287689E+001, +0.00000000000E+000
+2.82487100000E+007, -6.10447489662E+001, +0.00000000000E+000
+2.88986800000E+007, -6.09071332406E+001, +0.00000000000E+000
+2.95486500000E+007, -6.07020757327E+001, +0.00000000000E+000
+3.01986200000E+007, -6.05055494793E+001, +0.00000000000E+000
+3.08485900000E+007, -6.04256339720E+001, +0.00000000000E+000
+3.14985600000E+007, -6.02084714945E+001, +0.00000000000E+000
+3.21485300000E+007, -6.02069489946E+001, +0.00000000000E+000
+3.27985000000E+007, -6.01590816563E+001, +0.00000000000E+000
+3.34484700000E+007, -6.00041566857E+001, +0.00000000000E+000
+3.40984400000E+007, -5.99564587739E+001, +0.00000000000E+000
+3.47484100000E+007, -5.97707943889E+001, +0.00000000000E+000
+3.53983800000E+007, -5.97771356025E+001, +0.00000000000E+000
+3.60483500000E+007, -5.95312330912E+001, +0.00000000000E+000
+3.66983200000E+007, -5.93496759886E+001, +0.00000000000E+000
+3.73482900000E+007, -5.91388118881E+001, +0.00000000000E+000
+3.79982600000E+007, -5.90882836860E+001, +0.00000000000E+000
+3.86482300000E+007, -5.89202718597E+001, +0.00000000000E+000
+3.92982000000E+007, -5.86058364575E+001, +0.00000000000E+000
+3.99481700000E+007, -5.83708893540E+001, +0.00000000000E+000
+4.05981400000E+007, -5.80194398156E+001, +0.00000000000E+000
+4.12481100000E+007, -5.76191690095E+001, +0.00000000000E+000
+4.18980800000E+007, -5.75426192078E+001, +0.00000000000E+000
+4.25480500000E+007, -5.74520264705E+001, +0.00000000000E+000
+4.31980200000E+007, -5.72643872977E+001, +0.00000000000E+000
+4.38479900000E+007, -5.71394134106E+001, +0.00000000000E+000
+4.44979600000E+007, -5.69878970228E+001, +0.00000000000E+000
+4.51479300000E+007, -5.69016821189E+001, +0.00000000000E+000
+4.57979000000E+007, -5.68394726360E+001, +0.00000000000E+000
+4.64478700000E+007, -5.66759345321E+001, +0.00000000000E+000
+4.70978400000E+007, -5.65061311676E+001, +0.00000000000E+000
+4.77478100000E+007, -5.63610584140E+001, +0.00000000000E+000
+4.83977800000E+007, -5.62065493457E+001, +0.00000000000E+000
+4.90477500000E+007, -5.59861529321E+001, +0.00000000000E+000
+4.96977200000E+007, -5.57714597036E+001, +0.00000000000E+000
+5.03476900000E+007, -5.55885846807E+001, +0.00000000000E+000
+5.09976600000E+007, -5.54035677557E+001, +0.00000000000E+000
+5.16476300000E+007, -5.53075337239E+001, +0.00000000000E+000
+5.22976000000E+007, -5.52155847700E+001, +0.00000000000E+000
+5.29475700000E+007, -5.51677147175E+001, +0.00000000000E+000
+5.35975400000E+007, -5.50329957280E+001, +0.00000000000E+000
+5.42475100000E+007, -5.48874184522E+001, +0.00000000000E+000
+5.48974800000E+007, -5.47114745439E+001, +0.00000000000E+000
+5.55474500000E+007, -5.45686937620E+001, +0.00000000000E+000
+5.61974200000E+007, -5.43645285921E+001, +0.00000000000E+000
+5.68473900000E+007, -5.41442115062E+001, +0.00000000000E+000
+5.74973600000E+007, -5.40620919115E+001, +0.00000000000E+000
+5.81473300000E+007, -5.39100316765E+001, +0.00000000000E+000
+5.87973000000E+007, -5.38047820846E+001, +0.00000000000E+000
+5.94472700000E+007, -5.36530093257E+001, +0.00000000000E+000
+6.00972400000E+007, -5.36524227586E+001, +0.00000000000E+000
+6.07472100000E+007, -5.35579326755E+001, +0.00000000000E+000
+6.13971800000E+007, -5.35038568828E+001, +0.00000000000E+000
+6.20471500000E+007, -5.34347809638E+001, +0.00000000000E+000
+6.26971200000E+007, -5.33749426095E+001, +0.00000000000E+000
+6.33470900000E+007, -5.33248780425E+001, +0.00000000000E+000
+6.39970600000E+007, -5.32791877471E+001, +0.00000000000E+000
+6.46470300000E+007, -5.32290018864E+001, +0.00000000000E+000
+6.52970000000E+007, -5.31682296192E+001, +0.00000000000E+000
+6.59469700000E+007, -5.30871868764E+001, +0.00000000000E+000
+6.65969400000E+007, -5.30103859057E+001, +0.00000000000E+000
+6.72469100000E+007, -5.29307319212E+001, +0.00000000000E+000
+6.78968800000E+007, -5.28260614978E+001, +0.00000000000E+000
+6.85468500000E+007, -5.27542198865E+001, +0.00000000000E+000
+6.91968200000E+007, -5.26773491219E+001, +0.00000000000E+000
+6.98467900000E+007, -5.26603441615E+001, +0.00000000000E+000
+7.04967600000E+007, -5.25306710458E+001, +0.00000000000E+000
+7.11467300000E+007, -5.24662888863E+001, +0.00000000000E+000
+7.17967000000E+007, -5.24308189597E+001, +0.00000000000E+000
+7.24466700000E+007, -5.23320217373E+001, +0.00000000000E+000
+7.30966400000E+007, -5.22610210493E+001, +0.00000000000E+000
+7.37466100000E+007, -5.22681912354E+001, +0.00000000000E+000
+7.43965800000E+007, -5.21765475036E+001, +0.00000000000E+000
+7.50465500000E+007, -5.21565426141E+001, +0.00000000000E+000
+7.56965200000E+007, -5.21323445262E+001, +0.00000000000E+000
+7.63464900000E+007, -5.20261276789E+001, +0.00000000000E+000
+7.69964600000E+007, -5.19851540502E+001, +0.00000000000E+000
+7.76464300000E+007, -5.18780028788E+001, +0.00000000000E+000
+7.82964000000E+007, -5.18095989394E+001, +0.00000000000E+000
+7.89463700000E+007, -5.17428216164E+001, +0.00000000000E+000
+7.95963400000E+007, -5.16333161244E+001, +0.00000000000E+000
+8.02463100000E+007, -5.15948402201E+001, +0.00000000000E+000
+8.08962800000E+007, -5.15788632956E+001, +0.00000000000E+000
+8.15462500000E+007, -5.14945799333E+001, +0.00000000000E+000
+8.21962200000E+007, -5.14227023174E+001, +0.00000000000E+000
+8.28461900000E+007, -5.14497270263E+001, +0.00000000000E+000
+8.34961600000E+007, -5.13365419228E+001, +0.00000000000E+000
+8.41461300000E+007, -5.12758907655E+001, +0.00000000000E+000
+8.47961000000E+007, -5.12556420465E+001, +0.00000000000E+000
+8.54460700000E+007, -5.11776211917E+001, +0.00000000000E+000
+8.60960400000E+007, -5.11089005380E+001, +0.00000000000E+000
+8.67460100000E+007, -5.10398393388E+001, +0.00000000000E+000
+8.73959800000E+007, -5.09283108182E+001, +0.00000000000E+000
+8.80459500000E+007, -5.09419898072E+001, +0.00000000000E+000
+8.86959200000E+007, -5.08072364671E+001, +0.00000000000E+000
+8.93458900000E+007, -5.07408007810E+001, +0.00000000000E+000
+8.99958600000E+007, -5.06433277404E+001, +0.00000000000E+000
+9.06458300000E+007, -5.05959113299E+001, +0.00000000000E+000
+9.12958000000E+007, -5.05688063268E+001, +0.00000000000E+000
+9.19457700000E+007, -5.04523763345E+001, +0.00000000000E+000
+9.25957400000E+007, -5.03566155320E+001, +0.00000000000E+000
