Frequency,Phase
100000.0,179.784
749990.0,178.38002160000002
1399980.0,176.9760432
2049970.0,175.57206480000002
2699960.0,174.1680864
3349950.0,172.76410800000002
3999940.0,171.3601296
4649930.0,169.95615120000002
5299920.0,168.5521728
5949910.0,167.14819440000002
6599900.0,165.744216
7249890.0,164.34023760000002
7899880.0,162.9362592
8549870.0,161.53228080000002
9199860.0,160.1283024
9849850.0,158.72432400000002
10499840.0,157.3203456
11149830.0,155.91636720000002
11799820.0,154.5123888
12449810.0,153.10841040000003
13099800.0,151.704432
13749790.0,150.30045360000003
14399780.0,148.8964752
15049770.0,147.49249680000003
15699760.0,146.0885184
16349750.0,144.68453999999997
16999740.0,143.2805616
17649730.0,141.87658320000003
18299720.0,140.4726048
18949710.0,139.06862639999997
19599700.0,137.664648
20249690.0,136.26066960000003
20899680.0,134.8566912
21549670.0,133.45271279999997
22199660.0,132.0487344
22849650.0,130.64475600000003
23499640.0,129.2407776
24149630.0,127.83679919999997
24799620.0,126.4328208
25449610.0,125.02884239999997
26099600.0,123.624864
26749590.0,122.22088559999997
27399580.0,120.8169072
28049570.0,119.41292879999997
28699560.0,118.0089504
29349550.0,116.60497199999998
29999540.0,115.2009936
30649530.0,113.79701520000003
31299520.0,112.3930368
31949510.0,110.98905839999998
32599500.0,109.58508
33249490.0,108.18110159999998
33899480.0,106.7771232
34549470.0,105.37314479999998
35199460.0,103.9691664
35849450.0,102.56518800000003
36499440.0,101.1612096
37149430.0,99.75723119999998
37799420.0,98.3532528
38449410.0,96.94927440000004
39099400.0,95.54529600000001
39749390.0,94.14131759999998
40399380.0,92.73733920000001
41049370.0,91.33336079999998
41699360.0,89.92938240000001
42349350.0,88.52540399999998
42999340.0,87.12142560000001
43649330.0,85.71744720000004
44299320.0,84.31346880000001
44949310.0,82.90949039999998
45599300.0,81.50551200000001
46249290.0,80.10153360000004
46899280.0,78.69755520000001
47549270.0,77.29357679999998
48199260.0,75.88959840000001
48849250.0,74.48561999999998
49499240.0,73.08164160000001
50149230.0,71.67766319999998
50799220.0,70.27368480000001
51449210.0,68.86970639999998
52099200.0,67.46572800000001
52749190.0,66.06174959999998
53399180.0,64.65777120000001
54049170.0,63.253792799999985
54699160.0,61.849814400000014
55349150.0,60.445835999999986
55999140.0,59.041857600000014
56649130.0,57.637879199999986
57299120.0,56.233900800000015
57949110.0,54.82992239999999
58599100.0,53.425944000000015
59249090.0,52.02196559999999
59899080.0,50.61798719999999
60549070.0,49.21400879999999
61199060.0,47.81003039999999
61849050.0,46.40605200000002
62499040.0,45.00207360000002
63149030.0,43.59809519999999
63799020.0,42.19411679999999
64449010.0,40.79013839999999
65099000.0,39.38615999999999
65748990.0,37.98218160000002
66398980.0,36.57820320000002
67048970.0,35.17422479999999
67698960.0,33.77024639999999
68348950.0,32.36626799999999
