Frequency,Phase
100000.0,179.9712
749990.0,179.78400288
1399980.0,179.59680576
2049970.0,179.40960864
2699960.0,179.22241151999998
3349950.0,179.03521439999997
3999940.0,178.84801728000002
4649930.0,178.66082016000001
5299920.0,178.47362304
5949910.0,178.28642592
6599900.0,178.0992288
7249890.0,177.91203167999998
7899880.0,177.72483455999998
8549870.0,177.53763744000003
9199860.0,177.35044032000002
9849850.0,177.1632432
10499840.0,176.97604608
11149830.0,176.78884896
11799820.0,176.60165184
12449810.0,176.41445471999998
13099800.0,176.22725759999997
13749790.0,176.04006048000002
14399780.0,175.85286336000001
15049770.0,175.66566624
15699760.0,175.47846912
16349750.0,175.291272
16999740.0,175.10407487999998
17649730.0,174.91687775999998
18299720.0,174.72968064000003
18949710.0,174.54248352000002
19599700.0,174.3552864
20249690.0,174.16808928
20899680.0,173.98089216
21549670.0,173.79369504
22199660.0,173.60649791999998
22849650.0,173.41930079999997
23499640.0,173.23210368000002
24149630.0,173.04490656000002
24799620.0,172.85770944
25449610.0,172.67051232
26099600.0,172.4833152
26749590.0,172.29611807999999
27399580.0,172.10892095999998
28049570.0,171.92172384000003
28699560.0,171.73452672000002
29349550.0,171.5473296
29999540.0,171.36013248
30649530.0,171.17293536
31299520.0,170.98573824
31949510.0,170.79854111999998
32599500.0,170.61134399999997
33249490.0,170.42414688000002
33899480.0,170.23694976000002
34549470.0,170.04975264
35199460.0,169.86255552
35849450.0,169.6753584
36499440.0,169.48816127999999
37149430.0,169.30096415999998
37799420.0,169.11376704000003
38449410.0,168.92656992000002
39099400.0,168.7393728
39749390.0,168.55217568
40399380.0,168.36497856
41049370.0,168.17778144
41699360.0,167.99058431999998
42349350.0,167.80338719999997
42999340.0,167.61619008000002
43649330.0,167.42899296000002
44299320.0,167.24179584
44949310.0,167.05459872
45599300.0,166.8674016
46249290.0,166.68020448
46899280.0,166.49300735999998
47549270.0,166.30581024000003
48199260.0,166.11861312000002
48849250.0,165.931416
49499240.0,165.74421888
50149230.0,165.55702176
50799220.0,165.36982464
51449210.0,165.18262751999998
52099200.0,164.99543039999998
52749190.0,164.80823328000002
53399180.0,164.62103616000002
54049170.0,164.43383904
54699160.0,164.24664192
55349150.0,164.0594448
55999140.0,163.87224768
56649130.0,163.68505055999998
57299120.0,163.49785344000003
57949110.0,163.31065632000002
58599100.0,163.1234592
59249090.0,162.93626208
59899080.0,162.74906496
60549070.0,162.56186784
61199060.0,162.37467071999998
61849050.0,162.18747359999998
62499040.0,162.00027648000003
63149030.0,161.81307936000002
63799020.0,161.62588224
64449010.0,161.43868512
65099000.0,161.251488
65748990.0,161.06429088
66398980.0,160.87709375999998
67048970.0,160.68989664000003
67698960.0,160.50269952000002
68348950.0,160.3155024
68998940.0,160.12830528
69648930.0,159.94110816
70298920.0,159.75391104
70948910.0,159.56671391999998
71598900.0,159.37951679999998
72248890.0,159.19231968000003
72898880.0,159.00512256000002
73548870.0,158.81792544
74198860.0,158.63072832
74848850.0,158.4435312
75498840.0,158.25633408
76148830.0,158.06913695999998
76798820.0,157.88193983999997
77448810.0,157.69474272000002
78098800.0,157.50754560000001
78748790.0,157.32034848
79398780.0,157.13315136
80048770.0,156.94595424
