Frequency,Phase
100000.0,179.952
749990.0,179.64000479999999
1399980.0,179.32800959999997
2049970.0,179.01601440000002
2699960.0,178.7040192
3349950.0,178.392024
3999940.0,178.08002879999998
4649930.0,177.76803360000002
5299920.0,177.4560384
5949910.0,177.1440432
6599900.0,176.832048
7249890.0,176.52005279999997
7899880.0,176.20805760000002
8549870.0,175.8960624
9199860.0,175.5840672
9849850.0,175.27207199999998
10499840.0,174.96007680000002
11149830.0,174.6480816
11799820.0,174.3360864
12449810.0,174.0240912
13099800.0,173.71209599999997
13749790.0,173.40010080000002
14399780.0,173.0881056
15049770.0,172.7761104
15699760.0,172.46411519999998
16349750.0,172.15212000000002
16999740.0,171.8401248
17649730.0,171.5281296
18299720.0,171.2161344
18949710.0,170.90413919999997
19599700.0,170.59214400000002
20249690.0,170.2801488
20899680.0,169.9681536
21549670.0,169.65615839999998
22199660.0,169.34416320000003
22849650.0,169.032168
23499640.0,168.7201728
24149630.0,168.4081776
24799620.0,168.09618239999998
25449610.0,167.78418720000002
26099600.0,167.472192
26749590.0,167.1601968
27399580.0,166.84820159999998
28049570.0,166.53620640000003
28699560.0,166.2242112
29349550.0,165.912216
29999540.0,165.6002208
30649530.0,165.28822559999998
31299520.0,164.97623040000002
31949510.0,164.6642352
32599500.0,164.35224
33249490.0,164.04024479999998
33899480.0,163.72824960000003
34549470.0,163.4162544
35199460.0,163.1042592
35849450.0,162.792264
36499440.0,162.48026879999998
37149430.0,162.16827360000002
37799420.0,161.8562784
38449410.0,161.5442832
39099400.0,161.23228799999998
39749390.0,160.92029279999997
40399380.0,160.60829760000001
41049370.0,160.2963024
41699360.0,159.9843072
42349350.0,159.67231199999998
42999340.0,159.36031680000002
43649330.0,159.0483216
44299320.0,158.7363264
44949310.0,158.42433119999998
45599300.0,158.11233600000003
46249290.0,157.80034080000001
46899280.0,157.4883456
47549270.0,157.1763504
48199260.0,156.86435519999998
48849250.0,156.55236000000002
49499240.0,156.2403648
50149230.0,155.9283696
50799220.0,155.61637439999998
51449210.0,155.30437920000003
52099200.0,154.99238400000002
52749190.0,154.6803888
53399180.0,154.3683936
54049170.0,154.05639839999998
54699160.0,153.74440320000002
55349150.0,153.432408
55999140.0,153.1204128
56649130.0,152.80841759999998
57299120.0,152.49642240000003
57949110.0,152.18442720000002
58599100.0,151.872432
59249090.0,151.5604368
59899080.0,151.24844159999998
60549070.0,150.93644640000002
61199060.0,150.6244512
61849050.0,150.312456
62499040.0,150.00046079999998
63149030.0,149.68846559999997
63799020.0,149.37647040000002
64449010.0,149.0644752
65099000.0,148.75248
65748990.0,148.44048479999998
66398980.0,148.12848960000002
67048970.0,147.8164944
67698960.0,147.5044992
68348950.0,147.19250399999999
68998940.0,146.88050879999997
69648930.0,146.56851360000002
70298920.0,146.2565184
70948910.0,145.9445232
71598900.0,145.63252799999998
72248890.0,145.32053280000002
72898880.0,145.0085376
73548870.0,144.6965424
74198860.0,144.3845472
74848850.0,144.07255199999997
75498840.0,143.76055680000002
76148830.0,143.4485616
76798820.0,143.1365664
77448810.0,142.82457119999998
78098800.0,142.51257599999997
78748790.0,142.2005808
79398780.0,141.8885856
80048770.0,141.5765904
80698760.0,141.26459520000003
81348750.0,140.95260000000002
81998740.0,140.6406048
82648730.0,140.3286096
83298720.0,140.01661439999998
83948710.0,139.70461920000002
84598700.0,139.392624
85248690.0,139.0806288
85898680.0,138.7686336
86548670.0,138.45663839999997
87198660.0,138.14464320000002
87848650.0,137.832648
88498640.0,137.5206528
89148630.0,137.20865759999998
89798620.0,136.89666240000003
90448610.0,136.5846672
91098600.0,136.272672
91748590.0,135.9606768
92398580.0,135.64868159999997
93048570.0,135.33668640000002
93698560.0,135.0246912
94348550.0,134.712696
94998540.0,134.40070079999998
95648530.0,134.08870560000003
96298520.0,133.7767104
96948510.0,133.4647152
97598500.0,133.15272
98248490.0,132.84072479999998
98898480.0,132.52872960000002
99548470.0,132.2167344
100198460.0,131.9047392
100848450.0,131.59274399999998
101498440.0,131.28074879999997
102148430.0,130.9687536
102798420.0,130.6567584
103448410.0,130.3447632
104098400.0,130.03276800000003
104748390.0,129.72077280000002
105398380.0,129.4087776
106048370.0,129.0967824
106698360.0,128.78478719999998
107348350.0,128.47279200000003
107998340.0,128.1607968
108648330.0,127.8488016
109298320.0,127.53680639999999
109948310.0,127.22481119999998
110598300.0,126.91281600000002
111248290.0,126.60082080000001
111898280.0,126.2888256
112548270.0,125.97683039999998
113198260.0,125.66483519999997
113848250.0,125.35284000000001
114498240.0,125.0408448
115148230.0,124.72884959999999
115798220.0,124.41685439999998
116448210.0,124.10485920000002
117098200.0,123.79286400000001
117748190.0,123.4808688
118398180.0,123.16887359999998
119048170.0,122.85687840000003
119698160.0,122.54488320000002
120348150.0,122.232888
