Frequency,Phase
100000.0,179.94240000000002
749990.0,179.56800576
1399980.0,179.19361152
2049970.0,178.81921727999998
2699960.0,178.44482304000002
3349950.0,178.0704288
3999940.0,177.69603456
4649930.0,177.32164032000003
5299920.0,176.94724608
5949910.0,176.57285184
6599900.0,176.19845759999998
7249890.0,175.82406336000003
7899880.0,175.44966912
8549870.0,175.07527488
9199860.0,174.70088063999998
9849850.0,174.32648640000002
10499840.0,173.95209216
11149830.0,173.57769792
11799820.0,173.20330367999998
12449810.0,172.82890944000002
13099800.0,172.4545152
13749790.0,172.08012096
14399780.0,171.70572671999997
15049770.0,171.33133248000001
15699760.0,170.95693824
16349750.0,170.58254399999998
16999740.0,170.20814976000003
17649730.0,169.83375552
18299720.0,169.45936128
18949710.0,169.08496703999998
19599700.0,168.71057280000002
20249690.0,168.33617856
20899680.0,167.96178432
21549670.0,167.58739007999998
22199660.0,167.21299584000002
22849650.0,166.8386016
23499640.0,166.46420736
24149630.0,166.08981311999997
24799620.0,165.71541888000002
25449610.0,165.34102464
26099600.0,164.96663039999999
26749590.0,164.59223616000003
27399580.0,164.21784192
28049570.0,163.84344768
28699560.0,163.46905343999998
29349550.0,163.09465920000002
29999540.0,162.72026496
30649530.0,162.34587072
31299520.0,161.97147647999998
31949510.0,161.59708224000002
32599500.0,161.222688
33249490.0,160.84829376
33899480.0,160.47389951999997
34549470.0,160.09950528000002
35199460.0,159.72511104
35849450.0,159.3507168
36499440.0,158.97632255999997
37149430.0,158.60192832
37799420.0,158.22753408
38449410.0,157.85313983999998
39099400.0,157.47874560000002
39749390.0,157.10435136
40399380.0,156.72995712
41049370.0,156.35556287999998
41699360.0,155.98116864000002
42349350.0,155.6067744
42999340.0,155.23238016
43649330.0,154.85798591999998
44299320.0,154.48359168000002
44949310.0,154.10919744
45599300.0,153.7348032
46249290.0,153.36040895999997
46899280.0,152.98601472000001
47549270.0,152.61162048
48199260.0,152.23722623999998
48849250.0,151.86283200000003
49499240.0,151.48843776
50149230.0,151.11404352
50799220.0,150.73964927999998
51449210.0,150.36525504000002
52099200.0,149.9908608
52749190.0,149.61646656
53399180.0,149.24207231999998
54049170.0,148.86767808000002
54699160.0,148.49328384
55349150.0,148.1188896
55999140.0,147.74449535999997
56649130.0,147.37010112000002
57299120.0,146.99570688
57949110.0,146.62131263999999
58599100.0,146.24691840000003
59249090.0,145.87252416
59899080.0,145.49812992
60549070.0,145.12373567999998
61199060.0,144.74934143999997
61849050.0,144.3749472
62499040.0,144.00055296
63149030.0,143.62615872000003
63799020.0,143.25176448000002
64449010.0,142.87737024
65099000.0,142.502976
65748990.0,142.12858175999997
66398980.0,141.75418752000002
67048970.0,141.37979328
67698960.0,141.00539904
68348950.0,140.63100480000003
68998940.0,140.25661056
69648930.0,139.88221632
70298920.0,139.50782207999998
70948910.0,139.13342784000002
71598900.0,138.7590336
72248890.0,138.38463936
72898880.0,138.01024511999998
73548870.0,137.63585088000002
74198860.0,137.26145664
74848850.0,136.8870624
75498840.0,136.51266815999998
76148830.0,136.13827392000002
76798820.0,135.76387968
77448810.0,135.38948544
78098800.0,135.01509120000003
78748790.0,134.64069696
79398780.0,134.26630272
80048770.0,133.89190847999998
80698760.0,133.51751423999997
81348750.0,133.14312
81998740.0,132.76872576
82648730.0,132.39433152000004
83298720.0,132.01993728000002
83948710.0,131.64554304
84598700.0,131.2711488
85248690.0,130.89675455999998
85898680.0,130.52236032000002
86548670.0,130.14796608
87198660.0,129.77357184
87848650.0,129.39917760000003
88498640.0,129.02478336000001
89148630.0,128.65038912
