Frequency,Phase
100000.0,179.844
749990.0,178.83001560000002
1399980.0,177.8160312
2049970.0,176.80204680000003
2699960.0,175.7880624
3349950.0,174.77407799999997
3999940.0,173.7600936
4649930.0,172.74610919999998
5299920.0,171.7321248
5949910.0,170.71814039999998
6599900.0,169.704156
7249890.0,168.69017159999999
7899880.0,167.67618720000002
8549870.0,166.6622028
9199860.0,165.64821840000002
9849850.0,164.634234
10499840.0,163.62024960000002
11149830.0,162.6062652
11799820.0,161.59228080000003
12449810.0,160.5782964
13099800.0,159.56431199999997
13749790.0,158.5503276
14399780.0,157.53634319999998
15049770.0,156.5223588
15699760.0,155.50837439999998
16349750.0,154.49439
16999740.0,153.48040559999998
17649730.0,152.4664212
18299720.0,151.4524368
18949710.0,150.43845240000002
19599700.0,149.424468
20249690.0,148.41048360000002
20899680.0,147.3964992
21549670.0,146.38251480000002
22199660.0,145.3685304
22849650.0,144.35454600000003
23499640.0,143.3405616
24149630.0,142.32657719999997
24799620.0,141.3125928
25449610.0,140.29860839999998
26099600.0,139.284624
26749590.0,138.27063959999998
27399580.0,137.2566552
28049570.0,136.24267079999998
28699560.0,135.22868640000002
29349550.0,134.214702
29999540.0,133.20071760000002
30649530.0,132.1867332
31299520.0,131.17274880000002
31949510.0,130.1587644
32599500.0,129.14478000000003
33249490.0,128.1307956
33899480.0,127.11681120000003
34549470.0,126.1028268
35199460.0,125.08884239999998
35849450.0,124.074858
36499440.0,123.06087359999998
37149430.0,122.04688920000001
37799420.0,121.03290479999998
38449410.0,120.01892040000001
39099400.0,119.00493599999999
39749390.0,117.99095160000002
40399380.0,116.97696719999999
41049370.0,115.96298280000002
41699360.0,114.9489984
42349350.0,113.93501400000002
42999340.0,112.9210296
43649330.0,111.90704519999997
44299320.0,110.8930608
44949310.0,109.87907640000003
45599300.0,108.865092
46249290.0,107.85110759999998
46899280.0,106.83712320000001
47549270.0,105.82313879999998
48199260.0,104.80915440000001
48849250.0,103.79516999999998
49499240.0,102.78118560000001
50149230.0,101.76720119999999
50799220.0,100.75321680000002
51449210.0,99.73923239999999
52099200.0,98.72524800000002
52749190.0,97.7112636
53399180.0,96.69727920000003
54049170.0,95.6832948
54699160.0,94.66931039999997
55349150.0,93.655326
55999140.0,92.64134160000003
56649130.0,91.6273572
57299120.0,90.61337279999998
57949110.0,89.59938840000001
58599100.0,88.58540399999998
59249090.0,87.57141960000001
59899080.0,86.55743519999999
60549070.0,85.54345080000002
61199060.0,84.52946639999999
61849050.0,83.51548200000002
62499040.0,82.5014976
63149030.0,81.48751319999997
63799020.0,80.4735288
64449010.0,79.45954440000003
65099000.0,78.44556
65748990.0,77.43157559999997
66398980.0,76.4175912
67048970.0,75.4036068
67698960.0,74.38962240000001
68348950.0,73.37563800000001
68998940.0,72.36165360000001
69648930.0,71.34766919999998
70298920.0,70.33368480000001
70948910.0,69.31970039999999
71598900.0,68.30571600000002
72248890.0,67.29173159999999
72898880.0,66.2777472
73548870.0,65.2637628
74198860.0,64.2497784
74848850.0,63.235794
75498840.0,62.22180960000003
76148830.0,61.2078252
76798820.0,60.193840799999975
77448810.0,59.179856400000006
78098800.0,58.16587200000001
78748790.0,57.15188760000001
79398780.0,56.13790319999998
80048770.0,55.12391880000001
80698760.0,54.109934399999986
81348750.0,53.095950000000016
81998740.0,52.08196559999999
82648730.0,51.06798120000002
83298720.0,50.05399679999999
83948710.0,49.040012399999995
84598700.0,48.026028
85248690.0,47.0120436
85898680.0,45.9980592
86548670.0,44.9840748
87198660.0,43.970090400000004
87848650.0,42.956106000000005
88498640.0,41.94212160000001
89148630.0,40.92813720000001
89798620.0,39.91415280000001
90448610.0,38.900168399999984
91098600.0,37.886183999999986
91748590.0,36.87219959999999
92398580.0,35.85821519999999
93048570.0,34.84423079999999
93698560.0,33.83024640000002
94348550.0,32.816261999999995
94998540.0,31.802277599999996
95648530.0,30.7882932
96298520.0,29.7743088
96948510.0,28.760324400000002
97598500.0,27.746340000000004
98248490.0,26.732355600000005
98898480.0,25.718371200000007
99548470.0,24.70438680000001
100198460.0,23.69040240000001
100848450.0,22.676418000000012
101498440.0,21.662433599999986
102148430.0,20.648449199999988
102798420.0,19.63446479999999
103448410.0,18.62048039999999
104098400.0,17.606495999999993
104748390.0,16.592511599999995
105398380.0,15.578527199999996
106048370.0,14.564542799999998
106698360.0,13.5505584
107348350.0,12.536574000000002
107998340.0,11.522589600000003
108648330.0,10.508605200000005
109298320.0,9.494620800000007
109948310.0,8.480636400000009
110598300.0,7.4666520000000105
111248290.0,6.452667600000012
111898280.0,5.438683200000014
112548270.0,4.424698799999987
113198260.0,3.410714399999989
113848250.0,2.396729999999991
114498240.0,1.3827455999999927
115148230.0,0.36876119999999446
115798220.0,-0.6452232000000038
116448210.0,-1.659207600000002
117098200.0,-2.673191999999972
117748190.0,-3.68717639999997
118398180.0,-4.701160800000025
119048170.0,-5.715145200000023
119698160.0,-6.729129600000022
120348150.0,-7.74311400000002
120998140.0,-8.75709839999999
121648130.0,-9.771082799999988
122298120.0,-10.785067199999986
122948110.0,-11.799051599999984
123598100.0,-12.813035999999983
124248090.0,-13.82702039999998
124898080.0,-14.841004799999979
125548070.0,-15.854989200000006
126198060.0,-16.868973600000004
126848050.0,-17.882958000000002
127498040.0,-18.8969424
128148030.0,-19.9109268
128798020.0,-20.924911199999997
129448010.0,-21.938895599999995
130098000.0,-22.952879999999993
130747990.0,-23.96686439999999
131397980.0,-24.98084879999999
132047970.0,-25.994833199999988
132697960.0,-27.008817600000015
133347950.0,-28.022802000000013
133997940.0,-29.03678640000001
