Frequency,Phase
100000.0,179.832
749990.0,178.74001679999998
1399980.0,177.64803360000002
2049970.0,176.5560504
2699960.0,175.4640672
3349950.0,174.37208399999997
3999940.0,173.2801008
4649930.0,172.1881176
5299920.0,171.09613439999998
5949910.0,170.00415120000002
6599900.0,168.912168
7249890.0,167.8201848
7899880.0,166.72820159999998
8549870.0,165.63621840000002
9199860.0,164.5442352
9849850.0,163.452252
10499840.0,162.36026879999997
11149830.0,161.2682856
11799820.0,160.1763024
12449810.0,159.08431919999998
13099800.0,157.99233600000002
13749790.0,156.9003528
14399780.0,155.8083696
15049770.0,154.71638639999998
15699760.0,153.62440320000002
16349750.0,152.53242
16999740.0,151.4404368
17649730.0,150.34845359999997
18299720.0,149.2564704
18949710.0,148.1644872
19599700.0,147.07250399999998
20249690.0,145.98052080000002
20899680.0,144.8885376
21549670.0,143.7965544
22199660.0,142.70457119999998
22849650.0,141.61258800000002
23499640.0,140.5206048
24149630.0,139.42862159999999
24799620.0,138.33663839999997
25449610.0,137.2446552
26099600.0,136.152672
26749590.0,135.06068879999998
27399580.0,133.96870560000002
28049570.0,132.8767224
28699560.0,131.7847392
29349550.0,130.69275599999997
29999540.0,129.60077279999996
30649530.0,128.5087896
31299520.0,127.41680639999998
31949510.0,126.32482319999997
32599500.0,125.23284000000001
33249490.0,124.1408568
33899480.0,123.04887359999998
34549470.0,121.95689040000002
35199460.0,120.8649072
35849450.0,119.77292399999999
36499440.0,118.68094079999997
37149430.0,117.58895760000001
37799420.0,116.4969744
38449410.0,115.40499119999998
39099400.0,114.31300799999997
39749390.0,113.22102480000001
40399380.0,112.1290416
41049370.0,111.03705839999998
41699360.0,109.94507520000002
42349350.0,108.853092
42999340.0,107.76110879999999
43649330.0,106.66912559999997
44299320.0,105.57714239999996
44949310.0,104.4851592
45599300.0,103.39317599999998
46249290.0,102.30119279999997
46899280.0,101.20920960000001
47549270.0,100.11722639999999
48199260.0,99.02524319999998
48849250.0,97.93326000000002
49499240.0,96.8412768
50149230.0,95.74929359999999
50799220.0,94.65731040000003
51449210.0,93.56532720000001
52099200.0,92.473344
52749190.0,91.38136079999998
53399180.0,90.28937760000002
54049170.0,89.19739440000001
54699160.0,88.10541119999999
55349150.0,87.01342799999998
55999140.0,85.92144480000002
56649130.0,84.82946159999995
57299120.0,83.73747839999999
57949110.0,82.64549519999997
58599100.0,81.55351199999996
59249090.0,80.4615288
59899080.0,79.36954559999998
60549070.0,78.27756239999997
61199060.0,77.1855792
61849050.0,76.09359599999999
62499040.0,75.00161279999998
63149030.0,73.90962959999996
63799020.0,72.8176464
64449010.0,71.72566319999999
65099000.0,70.63367999999997
65748990.0,69.54169679999998
66398980.0,68.44971359999997
67048970.0,67.35773039999998
67698960.0,66.26574719999996
68348950.0,65.173764
68998940.0,64.08178079999999
69648930.0,62.989797599999974
70298920.0,61.89781439999999
70948910.0,60.80583119999997
71598900.0,59.713847999999984
72248890.0,58.62186479999997
72898880.0,57.52988159999998
73548870.0,56.437898399999995
74198860.0,55.34591519999998
74848850.0,54.25393199999996
75498840.0,53.161948799999976
76148830.0,52.06996559999999
76798820.0,50.97798239999997
77448810.0,49.885999199999986
78098800.0,48.79401599999997
78748790.0,47.702032799999984
79398780.0,46.610049599999996
80048770.0,45.51806639999998
80698760.0,44.426083199999994
81348750.0,43.33409999999998
81998740.0,42.24211679999999
82648730.0,41.150133599999975
83298720.0,40.05815039999996
83948710.0,38.96616719999997
84598700.0,37.874183999999985
85248690.0,36.7822008
85898680.0,35.69021759999998
86548670.0,34.598234399999996
87198660.0,33.50625119999998
87848650.0,32.414267999999964
88498640.0,31.322284799999977
89148630.0,30.23030159999996
89798620.0,29.138318399999974
90448610.0,28.046335199999987
91098600.0,26.954352
91748590.0,25.862368799999985
92398580.0,24.77038559999997
93048570.0,23.67840239999998
93698560.0,22.586419199999966
94348550.0,21.49443599999998
94998540.0,20.402452799999992
95648530.0,19.310469600000005
96298520.0,18.21848639999999
96948510.0,17.126503200000002
97598500.0,16.034520000000015
98248490.0,14.9425368
98898480.0,13.850553600000012
99548470.0,12.758570399999996
100198460.0,11.66658719999998
100848450.0,10.574603999999994
101498440.0,9.482620800000007
102148430.0,8.39063760000002
102798420.0,7.298654400000004
103448410.0,6.206671200000017
104098400.0,5.114688000000001
104748390.0,4.022704799999985
105398380.0,2.9307215999999983
106048370.0,1.8387383999999827
106698360.0,0.7467551999999955
107348350.0,-0.34522799999999165
107998340.0,-1.4372111999999788
108648330.0,-2.5291943999999944
109298320.0,-3.62117760000001
109948310.0,-4.713160800000026
110598300.0,-5.805143999999984
111248290.0,-6.8971272
111898280.0,-7.989110400000044
112548270.0,-9.08109360000006
113198260.0,-10.173076800000018
113848250.0,-11.265060000000034
114498240.0,-12.357043200000021
115148230.0,-13.449026400000037
115798220.0,-14.541009600000052
116448210.0,-15.632992800000011
117098200.0,-16.724976000000026
117748190.0,-17.816959200000042
118398180.0,-18.908942400000058
119048170.0,-20.000925600000045
119698160.0,-21.092908800000032
120348150.0,-22.18489200000002
120998140.0,-23.276875200000035
121648130.0,-24.36885840000005
122298120.0,-25.46084160000001
122948110.0,-26.552824800000025
123598100.0,-27.64480800000004
124248090.0,-28.736791200000056
124898080.0,-29.828774400000043
125548070.0,-30.92075760000003
126198060.0,-32.01274080000002
126848050.0,-33.10472400000003
127498040.0,-34.19670720000005
128148030.0,-35.288690400000064
128798020.0,-36.38067360000002
129448010.0,-37.47265680000004
130098000.0,-38.564640000000026
130747990.0,-39.65662320000004
131397980.0,-40.74860640000003
132047970.0,-41.840589600000015
132697960.0,-42.93257280000003
133347950.0,-44.02455600000005
133997940.0,-45.11653920000006
134647930.0,-46.20852240000002
135297920.0,-47.30050560000004
135947910.0,-48.392488800000024
136597900.0,-49.48447200000004
137247890.0,-50.576455200000055
137897880.0,-51.668438400000014
138547870.0,-52.76042160000003
139197860.0,-53.852404800000045
139847850.0,-54.94438800000006
140497840.0,-56.03637120000005
141147830.0,-57.128354400000035
141797820.0,-58.22033760000002
142447810.0,-59.31232080000004
143097800.0,-60.40430400000005
143747790.0,-61.49628720000001
144397780.0,-62.58827040000003
145047770.0,-63.68025360000004
145697760.0,-64.77223680000003
146347750.0,-65.86422000000005
146997740.0,-66.95620320000003
147647730.0,-68.04818640000002
148297720.0,-69.14016960000004
148947710.0,-70.23215280000005
149597700.0,-71.32413600000007
150247690.0,-72.41611920000003
150897680.0,-73.50810240000004
151547670.0,-74.60008560000003
152197660.0,-75.69206880000004
152847650.0,-76.78405200000003
153497640.0,-77.87603520000005
154147630.0,-78.9680184
154797620.0,-80.06000160000002
155447610.0,-81.15198480000004
156097600.0,-82.243968
156747590.0,-83.33595120000001
157397580.0,-84.42793440000003
158047570.0,-85.51991760000004
158697560.0,-86.61190080000006
159347550.0,-87.70388400000002
159997540.0,-88.79586720000003
160647530.0,-89.88785040000005
161297520.0,-90.97983360000006
161947510.0,-92.07181680000008
162597500.0,-93.16380000000004
163247490.0,-94.25578320000005
163897480.0,-95.34776640000007
164547470.0,-96.43974960000003
165197460.0,-97.53173280000004
165847450.0,-98.623716
166497440.0,-99.71569920000002
167147430.0,-100.80768240000003
167797420.0,-101.89966560000005
168447410.0,-102.99164880000001
169097400.0,-104.08363200000002
169747390.0,-105.17561520000004
170397380.0,-106.26759840000005
171047370.0,-107.35958160000007
171697360.0,-108.45156480000003
172347350.0,-109.54354800000004
172997340.0,-110.63553120000006
173647330.0,-111.72751440000008
174297320.0,-112.81949760000003
174947310.0,-113.91148080000005
175597300.0,-115.00346400000001
176247290.0,-116.09544720000002
176897280.0,-117.18743040000004
177547270.0,-118.2794136
178197260.0,-119.37139680000001
178847250.0,-120.46338000000003
179497240.0,-121.55536320000004
180147230.0,-122.64734640000006
180797220.0,-123.73932960000002
181447210.0,-124.83131280000003
182097200.0,-125.92329600000005
182747190.0,-127.01527920000007
183397180.0,-128.10726240000008
184047170.0,-129.19924560000004
184697160.0,-130.29122880000006
185347150.0,-131.38321200000001
185997140.0,-132.47519520000003
186647130.0,-133.5671784
187297120.0,-134.6591616
187947110.0,-135.75114480000002
188597100.0,-136.84312800000004
189247090.0,-137.93511120000005
189897080.0,-139.0270944
190547070.0,-140.11907760000003
191197060.0,-141.21106080000004
191847050.0,-142.303044
192497040.0,-143.39502720000002
193147030.0,-144.48701039999997
193797020.0,-145.5789936
194447010.0,-146.6709768
195097000.0,-147.76296000000002
195746990.0,-148.85494320000004
196396980.0,-149.9469264
197046970.0,-151.0389096
197696960.0,-152.13089280000003
198346950.0,-153.22287599999999
198996940.0,-154.3148592
199646930.0,-155.40684239999996
200296920.0,-156.49882559999998
200946910.0,-157.5908088
201596900.0,-158.682792
202246890.0,-159.77477519999997
202896880.0,-160.86675839999998
203546870.0,-161.9587416
204196860.0,-163.0507248
204846850.0,-164.14270800000003
205496840.0,-165.2346912
206146830.0,-166.3266744
206796820.0,-167.41865760000002
207446810.0,-168.51064080000003
208096800.0,-169.602624
208746790.0,-170.6946072
209396780.0,-171.78659040000002
210046770.0,-172.87857359999998
210696760.0,-173.9705568
211346750.0,-175.06254
211996740.0,-176.15452319999997
212646730.0,-177.2465064
213296720.0,-178.3384896
213946710.0,-179.43047280000002
214596700.0,179.47754400000002
215246690.0,178.3855608
215896680.0,177.2935776
216546670.0,176.20159439999998
217196660.0,175.10961119999996
217846650.0,174.017628
218496640.0,172.9256448
219146630.0,171.83366160000003
219796620.0,170.7416784
220446610.0,169.6496952
221096600.0,168.55771200000004
221746590.0,167.46572880000002
222396580.0,166.3737456
223046570.0,165.2817624
223696560.0,164.18977919999992
224346550.0,163.0977959999999
224996540.0,162.00581279999994
225646530.0,160.91382959999993
226296520.0,159.82184639999997
226946510.0,158.72986319999995
227596500.0,157.63787999999994
228246490.0,156.54589679999992
228896480.0,155.4539135999999
229546470.0,154.3619303999999
230196460.0,153.26994719999988
230846450.0,152.17796399999997
231496440.0,151.08598079999996
232146430.0,149.99399759999994
232796420.0,148.90201439999993
233446410.0,147.8100311999999
234096400.0,146.7180479999999
234746390.0,145.62606479999994
235396380.0,144.53408159999992
236046370.0,143.4420983999999
236696360.0,142.3501151999999
237346350.0,141.25813199999993
237996340.0,140.16614879999997
238646330.0,139.07416559999996
239296320.0,137.98218239999994
239946310.0,136.89019919999993
240596300.0,135.7982159999999
241246290.0,134.7062327999999
241896280.0,133.61424959999988
242546270.0,132.52226639999992
243196260.0,131.43028319999996
243846250.0,130.33829999999995
244496240.0,129.24631679999993
245146230.0,128.15433359999992
245796220.0,127.06235039999996
246446210.0,125.97036719999994
247096200.0,124.87838399999993
247746190.0,123.78640079999991
248396180.0,122.6944175999999
249046170.0,121.60243439999999
249696160.0,120.51045119999998
250346150.0,119.41846799999996
250996140.0,118.32648479999995
251646130.0,117.23450159999993
252296120.0,116.14251839999991
252946110.0,115.0505351999999
253596100.0,113.95855199999988
254246090.0,112.86656879999992
254896080.0,111.77458559999991
255546070.0,110.68260239999995
256196060.0,109.59061919999994
256846050.0,108.49863599999992
257496040.0,107.40665279999996
258146030.0,106.31466959999995
258796020.0,105.22268639999993
259446010.0,104.13070319999991
260096000.0,103.0387199999999
260745990.0,101.94673679999988
261395980.0,100.85475359999998
262045970.0,99.76277039999997
262695960.0,98.67078719999995
263345950.0,97.57880399999993
263995940.0,96.48682079999992
264645930.0,95.3948375999999
265295920.0,94.30285439999989
265945910.0,93.21087119999993
266595900.0,92.11888799999991
267245890.0,91.0269047999999
267895880.0,89.93492159999994
268545870.0,88.84293839999998
269195860.0,87.75095519999996
269845850.0,86.65897199999995
270495840.0,85.56698879999993
271145830.0,84.47500559999992
271795820.0,83.3830223999999
272445810.0,82.29103919999989
273095800.0,81.19905599999987
273745790.0,80.10707279999997
274395780.0,79.01508959999995
275045770.0,77.92310639999994
275695760.0,76.83112319999992
276345750.0,75.7391399999999
276995740.0,74.64715679999995
277645730.0,73.55517359999993
278295720.0,72.46319039999992
278945710.0,71.3712071999999
279595700.0,70.27922399999989
280245690.0,69.18724079999998
280895680.0,68.09525759999997
281545670.0,67.00327439999995
282195660.0,65.91129119999994
282845650.0,64.81930799999992
283495640.0,63.727324799999906
284145630.0,62.63534159999989
284795620.0,61.543358399999875
285445610.0,60.451375199999916
286095600.0,59.35939199999996
286745590.0,58.26740879999994
287395580.0,57.175425599999926
288045570.0,56.08344239999997
288695560.0,54.99145919999995
289345550.0,53.899475999999936
289995540.0,52.80749279999992
290645530.0,51.715509599999905
291295520.0,50.62352639999989
291945510.0,49.53154319999999
292595500.0,48.43955999999997
293245490.0,47.347576799999956
293895480.0,46.25559359999994
294545470.0,45.163610399999925
295195460.0,44.07162719999991
295845450.0,42.979643999999894
296495440.0,41.887660799999935
297145430.0,40.79567759999992
297795420.0,39.703694399999904
298445410.0,38.611711199999945
299095400.0,37.51972799999993
299745390.0,36.42774479999997
300395380.0,35.335761599999955
301045370.0,34.24377839999994
301695360.0,33.151795199999924
302345350.0,32.05981199999991
302995340.0,30.967828799999893
303645330.0,29.875845599999877
304295320.0,28.783862399999975
304945310.0,27.691879199999903
305595300.0,26.599895999999944
306245290.0,25.507912799999986
306895280.0,24.415929599999913
307545270.0,23.323946399999954
308195260.0,22.231963199999882
308845250.0,21.139979999999923
309495240.0,20.04799679999985
310145230.0,18.956013599999892
310795220.0,17.864030399999933
311445210.0,16.772047199999975
312095200.0,15.680063999999902
312745190.0,14.588080799999943
313395180.0,13.496097599999985
314045170.0,12.404114399999912
314695160.0,11.312131199999953
315345150.0,10.220147999999881
315995140.0,9.128164799999922
316645130.0,8.036181599999964
317295120.0,6.944198400000005
317945110.0,5.852215199999932
318595100.0,4.760231999999974
319245090.0,3.668248799999901
319895080.0,2.5762655999999424
320545070.0,1.48428239999987
321195060.0,0.39229919999991125
321845050.0,-0.6996840000000475
322495040.0,-1.79166720000012
323145030.0,-2.8836504000000787
323795020.0,-3.9756336000000374
324445010.0,-5.06761680000011
325095000.0,-6.159600000000069
325744990.0,-7.251583200000027
326394980.0,-8.3435664000001
327044970.0,-9.435549600000058
327694960.0,-10.527532800000131
328344950.0,-11.61951600000009
328994940.0,-12.711499200000048
329644930.0,-13.803482400000007
330294920.0,-14.89546560000008
330944910.0,-15.987448800000038
331594900.0,-17.07943200000011
332244890.0,-18.17141520000007
332894880.0,-19.263398400000142
333544870.0,-20.3553816000001
334194860.0,-21.44736480000006
334844850.0,-22.539348000000018
335494840.0,-23.63133120000009
336144830.0,-24.72331440000005
336794820.0,-25.815297600000008
337444810.0,-26.90728080000008
338094800.0,-27.99926400000004
338744790.0,-29.09124720000011
339394780.0,-30.18323040000007
340044770.0,-31.275213600000143
340694760.0,-32.3671968000001
341344750.0,-33.45918000000006
341994740.0,-34.55116320000002
342644730.0,-35.64314640000009
343294720.0,-36.73512960000005
343944710.0,-37.82711280000012
344594700.0,-38.91909600000008
345244690.0,-40.01107920000004
345894680.0,-41.10306240000011
346544670.0,-42.19504560000007
347194660.0,-43.28702880000003
347844650.0,-44.37901199999999
348494640.0,-45.47099520000006
349144630.0,-46.56297840000002
349794620.0,-47.65496160000009
350444610.0,-48.74694480000005
351094600.0,-49.838928000000124
351744590.0,-50.93091120000008
352394580.0,-52.022894400000155
353044570.0,-53.11487760000011
353694560.0,-54.20686080000007
354344550.0,-55.29884400000003
354994540.0,-56.3908272000001
355644530.0,-57.48281040000006
356294520.0,-58.57479360000002
356944510.0,-59.66677680000009
357594500.0,-60.75876000000005
358244490.0,-61.850743200000124
358894480.0,-62.94272640000008
359544470.0,-64.03470960000004
360194460.0,-65.1266928
360844450.0,-66.21867600000007
361494440.0,-67.31065920000003
362144430.0,-68.4026424000001
362794420.0,-69.49462560000006
363444410.0,-70.58660880000014
364094400.0,-71.6785920000001
364744390.0,-72.77057520000005
365394380.0,-73.86255840000013
366044370.0,-74.95454160000008
366694360.0,-76.04652480000004
367344350.0,-77.138508
367994340.0,-78.23049120000007
368644330.0,-79.32247440000003
369294320.0,-80.4144576000001
369944310.0,-81.50644080000006
370594300.0,-82.59842400000014
371244290.0,-83.6904072000001
371894280.0,-84.78239040000005
372544270.0,-85.87437360000001
373194260.0,-86.96635680000009
373844250.0,-88.05834000000004
374494240.0,-89.15032320000012
375144230.0,-90.24230640000007
375794220.0,-91.33428960000003
376444210.0,-92.4262728000001
377094200.0,-93.51825600000006
377744190.0,-94.61023920000002
378394180.0,-95.7022224000001
379044170.0,-96.79420560000005
379694160.0,-97.88618880000001
380344150.0,-98.97817200000009
380994140.0,-100.07015520000004
381644130.0,-101.16213840000012
382294120.0,-102.25412160000008
382944110.0,-103.34610480000015
383594100.0,-104.438088
384244090.0,-105.53007120000007
384894080.0,-106.62205439999991
385544070.0,-107.71403759999998
386194060.0,-108.80602079999994
386844050.0,-109.89800400000001
387494040.0,-110.98998719999997
388144030.0,-112.08197040000005
388794020.0,-113.1739536
389444010.0,-114.26593680000008
390094000.0,-115.35792000000004
390743990.0,-116.4499032
391393980.0,-117.54188639999995
392043970.0,-118.63386960000003
392693960.0,-119.72585279999998
393343950.0,-120.81783599999994
393993940.0,-121.90981920000002
394643930.0,-123.00180239999997
395293920.0,-124.09378560000005
395943910.0,-125.1857688
396593900.0,-126.27775200000008
397243890.0,-127.36973519999992
397893880.0,-128.4617184
398543870.0,-129.55370159999995
399193860.0,-130.64568480000003
399843850.0,-131.73766799999999
400493840.0,-132.82965120000006
401143830.0,-133.92163440000002
401793820.0,-135.01361759999998
402443810.0,-136.10560080000005
403093800.0,-137.197584
403743790.0,-138.28956719999996
404393780.0,-139.38155039999992
405043770.0,-140.4735336
405693760.0,-141.56551679999995
406343750.0,-142.65750000000003
406993740.0,-143.7494832
407643730.0,-144.84146640000006
408293720.0,-145.93344960000002
408943710.0,-147.0254328000001
409593700.0,-148.11741599999993
410243690.0,-149.2093992
410893680.0,-150.30138239999997
411543670.0,-151.39336560000004
412193660.0,-152.4853488
412843650.0,-153.57733199999996
413493640.0,-154.66931520000003
414143630.0,-155.7612984
414793620.0,-156.85328160000006
415443610.0,-157.94526480000002
416093600.0,-159.03724799999998
416743590.0,-160.12923119999994
417393580.0,-161.2212144
418043570.0,-162.31319759999997
418693560.0,-163.40518080000004
419343550.0,-164.497164
419993540.0,-165.58914720000007
420643530.0,-166.68113040000003
421293520.0,-167.7731136
421943510.0,-168.86509679999995
422593500.0,-169.95708000000002
423243490.0,-171.04906319999998
423893480.0,-172.14104640000005
424543470.0,-173.2330296
425193460.0,-174.32501279999997
425843450.0,-175.41699600000004
426493440.0,-176.5089792
427143430.0,-177.60096240000007
427793420.0,-178.69294559999992
428443410.0,-179.7849288
429093400.0,179.12308800000005
429743390.0,178.03110479999998
430393380.0,176.93912160000002
431043370.0,175.84713839999995
431693360.0,174.7551552
432343350.0,173.66317200000003
432993340.0,172.57118879999996
433643330.0,171.4792056
434293320.0,170.38722239999993
434943310.0,169.29523919999997
435593300.0,168.2032559999999
436243290.0,167.11127279999994
436893280.0,166.0192896000001
437543270.0,164.92730640000002
438193260.0,163.83532320000006
438843250.0,162.7433400000001
