freq,amp,phase
3600000000.0,0.9621162266995896,0.00011309733553743058
3700000000.0,0.953604931214635,-3.141476414661602
3800000000.0,0.9442035027094561,0.00011938052084506575
3900000000.0,0.9339197137148324,-3.1414701314762943
4000000000.0,0.9227660112386875,0.0001256637061527003
4100000000.0,0.9107593812370113,-3.1414638482909867
4200000000.0,0.8979211815349142,0.00013194689146033413
4300000000.0,0.8842769453061442,-3.141457565105679
4400000000.0,0.8698561574396886,0.0001382300767679702
4500000000.0,0.854692006314106,-3.1414512819203715
4600000000.0,0.8388211136624318,0.0001445132620756044
4700000000.0,0.8222832453418385,-3.141444998735064
4800000000.0,0.8051210059219578,0.0001507964473832402
4900000000.0,0.7873795200735725,-3.1414387155497563
5000000000.0,0.7691061037753145,0.00015707963269087413
5100000000.0,0.7503499283605082,-3.1414324323644487
