"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +4.34307595647E+001, +0.00000000000E+000
+9.49970000000E+005, +1.58632779176E+002, +0.00000000000E+000
+1.59994000000E+006, -1.67571554623E+002, +0.00000000000E+000
+2.24991000000E+006, +1.23567520821E+002, +0.00000000000E+000
+2.89988000000E+006, +8.94142647037E+001, +0.00000000000E+000
+3.54985000000E+006, +5.08726133293E+001, +0.00000000000E+000
+4.19982000000E+006, +1.08590815671E+002, +0.00000000000E+000
+4.84979000000E+006, +2.37216331832E+001, +0.00000000000E+000
+5.49976000000E+006, +5.59706259853E+001, +0.00000000000E+000
+6.14973000000E+006, +1.18369771384E+002, +0.00000000000E+000
+6.79970000000E+006, +1.06339522686E+002, +0.00000000000E+000
+7.44967000000E+006, +8.91605399197E+001, +0.00000000000E+000
+8.09964000000E+006, +8.21672696786E+001, +0.00000000000E+000
+8.74961000000E+006, +8.81961964100E+001, +0.00000000000E+000
+9.39958000000E+006, +9.18917783681E+001, +0.00000000000E+000
+1.00495500000E+007, +8.70054013074E+001, +0.00000000000E+000
+1.06995200000E+007, +8.84379982210E+001, +0.00000000000E+000
+1.13494900000E+007, +8.69215543546E+001, +0.00000000000E+000
+1.19994600000E+007, +8.91833080432E+001, +0.00000000000E+000
+1.26494300000E+007, +8.75370605049E+001, +0.00000000000E+000
+1.32994000000E+007, +8.46699504623E+001, +0.00000000000E+000
+1.39493700000E+007, +8.69845854637E+001, +0.00000000000E+000
+1.45993400000E+007, +8.72296478174E+001, +0.00000000000E+000
+1.52493100000E+007, +8.85911562342E+001, +0.00000000000E+000
+1.58992800000E+007, +8.76229847076E+001, +0.00000000000E+000
+1.65492500000E+007, +8.85820520443E+001, +0.00000000000E+000
+1.71992200000E+007, +8.94925485836E+001, +0.00000000000E+000
+1.78491900000E+007, +9.35567875495E+001, +0.00000000000E+000
+1.84991600000E+007, +9.32166061211E+001, +0.00000000000E+000
+1.91491300000E+007, +9.49928905240E+001, +0.00000000000E+000
+1.97991000000E+007, +9.29001302801E+001, +0.00000000000E+000
+2.04490700000E+007, +9.25919648177E+001, +0.00000000000E+000
+2.10990400000E+007, +9.13835095653E+001, +0.00000000000E+000
+2.17490100000E+007, +9.02122859466E+001, +0.00000000000E+000
+2.23989800000E+007, +9.03838266277E+001, +0.00000000000E+000
+2.30489500000E+007, +8.82737365945E+001, +0.00000000000E+000
+2.36989200000E+007, +8.85703312334E+001, +0.00000000000E+000
+2.43488900000E+007, +8.82145613450E+001, +0.00000000000E+000
+2.49988600000E+007, +8.91141690596E+001, +0.00000000000E+000
+2.56488300000E+007, +8.88437347383E+001, +0.00000000000E+000
+2.62988000000E+007, +8.73845362286E+001, +0.00000000000E+000
+2.69487700000E+007, +8.66770718216E+001, +0.00000000000E+000
+2.75987400000E+007, +8.69738844258E+001, +0.00000000000E+000
+2.82487100000E+007, +8.55775958434E+001, +0.00000000000E+000
+2.88986800000E+007, +8.66183595675E+001, +0.00000000000E+000
+2.95486500000E+007, +8.77912282835E+001, +0.00000000000E+000
+3.01986200000E+007, +8.93921912734E+001, +0.00000000000E+000
+3.08485900000E+007, +9.05051126033E+001, +0.00000000000E+000
+3.14985600000E+007, +9.15018002851E+001, +0.00000000000E+000
+3.21485300000E+007, +8.90547898698E+001, +0.00000000000E+000
+3.27985000000E+007, +8.74022735451E+001, +0.00000000000E+000
+3.34484700000E+007, +8.54860989694E+001, +0.00000000000E+000
+3.40984400000E+007, +8.60155422861E+001, +0.00000000000E+000
+3.47484100000E+007, +8.35157630413E+001, +0.00000000000E+000
+3.53983800000E+007, +8.34717007913E+001, +0.00000000000E+000
+3.60483500000E+007, +8.21366336336E+001, +0.00000000000E+000
+3.66983200000E+007, +8.29247769631E+001, +0.00000000000E+000
+3.73482900000E+007, +8.26854335304E+001, +0.00000000000E+000
+3.79982600000E+007, +8.31459484451E+001, +0.00000000000E+000
+3.86482300000E+007, +8.41288491388E+001, +0.00000000000E+000
+3.92982000000E+007, +8.49999995117E+001, +0.00000000000E+000
+3.99481700000E+007, +8.70545323563E+001, +0.00000000000E+000
+4.05981400000E+007, +8.77239176227E+001, +0.00000000000E+000
+4.12481100000E+007, +9.03892075115E+001, +0.00000000000E+000
+4.18980800000E+007, +9.38520463990E+001, +0.00000000000E+000
+4.25480500000E+007, +9.60509876119E+001, +0.00000000000E+000
+4.31980200000E+007, +9.60750429694E+001, +0.00000000000E+000
+4.38479900000E+007, +9.68186540171E+001, +0.00000000000E+000
+4.44979600000E+007, +9.70001702683E+001, +0.00000000000E+000
+4.51479300000E+007, +9.73400075574E+001, +0.00000000000E+000
+4.57979000000E+007, +9.70586959954E+001, +0.00000000000E+000
+4.64478700000E+007, +9.67861470037E+001, +0.00000000000E+000
+4.70978400000E+007, +9.61581081146E+001, +0.00000000000E+000
+4.77478100000E+007, +9.44460895513E+001, +0.00000000000E+000
+4.83977800000E+007, +9.27554847855E+001, +0.00000000000E+000
+4.90477500000E+007, +9.13185203954E+001, +0.00000000000E+000
+4.96977200000E+007, +9.06172252303E+001, +0.00000000000E+000
+5.03476900000E+007, +9.00611959086E+001, +0.00000000000E+000
+5.09976600000E+007, +8.93105919008E+001, +0.00000000000E+000
+5.16476300000E+007, +8.78251665077E+001, +0.00000000000E+000
+5.22976000000E+007, +8.76651884404E+001, +0.00000000000E+000
+5.29475700000E+007, +8.61676993273E+001, +0.00000000000E+000
+5.35975400000E+007, +8.52524244378E+001, +0.00000000000E+000
+5.42475100000E+007, +8.30110083815E+001, +0.00000000000E+000
+5.48974800000E+007, +8.26348264150E+001, +0.00000000000E+000
+5.55474500000E+007, +8.12234248518E+001, +0.00000000000E+000
+5.61974200000E+007, +8.00668124597E+001, +0.00000000000E+000
+5.68473900000E+007, +7.97975393851E+001, +0.00000000000E+000
+5.74973600000E+007, +7.86013853506E+001, +0.00000000000E+000
+5.81473300000E+007, +7.82001418339E+001, +0.00000000000E+000
+5.87973000000E+007, +7.76932755216E+001, +0.00000000000E+000
+5.94472700000E+007, +7.74248109157E+001, +0.00000000000E+000
+6.00972400000E+007, +7.64214233208E+001, +0.00000000000E+000
+6.07472100000E+007, +7.59400328437E+001, +0.00000000000E+000
+6.13971800000E+007, +7.50918928543E+001, +0.00000000000E+000
+6.20471500000E+007, +7.54860900152E+001, +0.00000000000E+000
+6.26971200000E+007, +7.54241043827E+001, +0.00000000000E+000
+6.33470900000E+007, +7.45536948701E+001, +0.00000000000E+000
+6.39970600000E+007, +7.47873045047E+001, +0.00000000000E+000
+6.46470300000E+007, +7.40124767428E+001, +0.00000000000E+000
+6.52970000000E+007, +7.35481669888E+001, +0.00000000000E+000
+6.59469700000E+007, +7.40684273859E+001, +0.00000000000E+000
+6.65969400000E+007, +7.30680187848E+001, +0.00000000000E+000
+6.72469100000E+007, +7.32023048615E+001, +0.00000000000E+000
+6.78968800000E+007, +7.23439029408E+001, +0.00000000000E+000
+6.85468500000E+007, +7.23466363804E+001, +0.00000000000E+000
+6.91968200000E+007, +7.21577029969E+001, +0.00000000000E+000
+6.98467900000E+007, +7.18625070567E+001, +0.00000000000E+000
+7.04967600000E+007, +7.22762748296E+001, +0.00000000000E+000
+7.11467300000E+007, +7.22915337106E+001, +0.00000000000E+000
+7.17967000000E+007, +7.28124632047E+001, +0.00000000000E+000
+7.24466700000E+007, +7.32519438504E+001, +0.00000000000E+000
+7.30966400000E+007, +7.36587717419E+001, +0.00000000000E+000
+7.37466100000E+007, +7.33047296985E+001, +0.00000000000E+000
+7.43965800000E+007, +7.32659326092E+001, +0.00000000000E+000
+7.50465500000E+007, +7.28402703175E+001, +0.00000000000E+000
+7.56965200000E+007, +7.14302254097E+001, +0.00000000000E+000
+7.63464900000E+007, +7.11216713678E+001, +0.00000000000E+000
+7.69964600000E+007, +7.02817946895E+001, +0.00000000000E+000
+7.76464300000E+007, +7.00600389634E+001, +0.00000000000E+000
+7.82964000000E+007, +6.91858561453E+001, +0.00000000000E+000
+7.89463700000E+007, +6.92390890898E+001, +0.00000000000E+000
+7.95963400000E+007, +6.89162369666E+001, +0.00000000000E+000
+8.02463100000E+007, +6.89106078753E+001, +0.00000000000E+000
+8.08962800000E+007, +6.94146472242E+001, +0.00000000000E+000
+8.15462500000E+007, +6.95334935151E+001, +0.00000000000E+000
+8.21962200000E+007, +6.98408133897E+001, +0.00000000000E+000
+8.28461900000E+007, +6.96943831118E+001, +0.00000000000E+000
+8.34961600000E+007, +7.00956462559E+001, +0.00000000000E+000
+8.41461300000E+007, +7.02333049546E+001, +0.00000000000E+000
+8.47961000000E+007, +6.98309202613E+001, +0.00000000000E+000
+8.54460700000E+007, +6.99561972046E+001, +0.00000000000E+000
+8.60960400000E+007, +6.94512213181E+001, +0.00000000000E+000
+8.67460100000E+007, +6.96863733781E+001, +0.00000000000E+000
+8.73959800000E+007, +6.94549907559E+001, +0.00000000000E+000
+8.80459500000E+007, +7.04177296247E+001, +0.00000000000E+000
+8.86959200000E+007, +6.97673889730E+001, +0.00000000000E+000
+8.93458900000E+007, +7.03255507939E+001, +0.00000000000E+000
+8.99958600000E+007, +7.05222129102E+001, +0.00000000000E+000
+9.06458300000E+007, +7.07906086557E+001, +0.00000000000E+000
+9.12958000000E+007, +7.02602199574E+001, +0.00000000000E+000
+9.19457700000E+007, +6.96178241904E+001, +0.00000000000E+000
+9.25957400000E+007, +6.91899241269E+001, +0.00000000000E+000
+9.32457100000E+007, +6.83202242928E+001, +0.00000000000E+000
+9.38956800000E+007, +6.84734850846E+001, +0.00000000000E+000
+9.45456500000E+007, +6.82789367500E+001, +0.00000000000E+000
+9.51956200000E+007, +6.84434982566E+001, +0.00000000000E+000
+9.58455900000E+007, +6.89354686398E+001, +0.00000000000E+000
+9.64955600000E+007, +6.91996098864E+001, +0.00000000000E+000
+9.71455300000E+007, +6.90041273563E+001, +0.00000000000E+000
+9.77955000000E+007, +6.87597171005E+001, +0.00000000000E+000
+9.84454700000E+007, +6.83789924085E+001, +0.00000000000E+000
+9.90954400000E+007, +6.80406179579E+001, +0.00000000000E+000
+9.97454100000E+007, +6.77642524458E+001, +0.00000000000E+000
+1.00395380000E+008, +6.71312524625E+001, +0.00000000000E+000
+1.01045350000E+008, +6.69128583871E+001, +0.00000000000E+000
+1.01695320000E+008, +6.65327801171E+001, +0.00000000000E+000
+1.02345290000E+008, +6.63203280926E+001, +0.00000000000E+000
+1.02995260000E+008, +6.60803016003E+001, +0.00000000000E+000
+1.03645230000E+008, +6.62348230138E+001, +0.00000000000E+000
+1.04295200000E+008, +6.51828626697E+001, +0.00000000000E+000
+1.04945170000E+008, +6.51560640545E+001, +0.00000000000E+000
+1.05595140000E+008, +6.50833063046E+001, +0.00000000000E+000
+1.06245110000E+008, +6.47275222491E+001, +0.00000000000E+000
+1.06895080000E+008, +6.44412521058E+001, +0.00000000000E+000
+1.07545050000E+008, +6.42009448944E+001, +0.00000000000E+000
+1.08195020000E+008, +6.42259376481E+001, +0.00000000000E+000
+1.08844990000E+008, +6.40049982968E+001, +0.00000000000E+000
+1.09494960000E+008, +6.33383886355E+001, +0.00000000000E+000
+1.10144930000E+008, +6.33225000026E+001, +0.00000000000E+000
+1.10794900000E+008, +6.30843982796E+001, +0.00000000000E+000
+1.11444870000E+008, +6.27606341475E+001, +0.00000000000E+000
+1.12094840000E+008, +6.28329888178E+001, +0.00000000000E+000
+1.12744810000E+008, +6.29313344933E+001, +0.00000000000E+000
+1.13394780000E+008, +6.24581745641E+001, +0.00000000000E+000
+1.14044750000E+008, +6.19765638143E+001, +0.00000000000E+000
+1.14694720000E+008, +6.15091361797E+001, +0.00000000000E+000
+1.15344690000E+008, +6.10025128032E+001, +0.00000000000E+000
+1.15994660000E+008, +6.01589374270E+001, +0.00000000000E+000
+1.16644630000E+008, +5.97717255394E+001, +0.00000000000E+000
+1.17294600000E+008, +5.94166053541E+001, +0.00000000000E+000
+1.17944570000E+008, +5.92222865561E+001, +0.00000000000E+000
+1.18594540000E+008, +5.89501246659E+001, +0.00000000000E+000
+1.19244510000E+008, +5.90301083256E+001, +0.00000000000E+000
+1.19894480000E+008, +5.85094495523E+001, +0.00000000000E+000
+1.20544450000E+008, +5.91356959744E+001, +0.00000000000E+000
+1.21194420000E+008, +5.89260285368E+001, +0.00000000000E+000
+1.21844390000E+008, +5.90816862529E+001, +0.00000000000E+000
+1.22494360000E+008, +5.90605262453E+001, +0.00000000000E+000
+1.23144330000E+008, +5.96526278378E+001, +0.00000000000E+000
+1.23794300000E+008, +6.01863051304E+001, +0.00000000000E+000
+1.24444270000E+008, +6.06531152979E+001, +0.00000000000E+000
+1.25094240000E+008, +6.14317899298E+001, +0.00000000000E+000
+1.25744210000E+008, +6.20091938087E+001, +0.00000000000E+000
+1.26394180000E+008, +6.27696038490E+001, +0.00000000000E+000
+1.27044150000E+008, +6.35909847695E+001, +0.00000000000E+000
+1.27694120000E+008, +6.44395399663E+001, +0.00000000000E+000
+1.28344090000E+008, +6.45765559627E+001, +0.00000000000E+000
+1.28994060000E+008, +6.59102627844E+001, +0.00000000000E+000
+1.29644030000E+008, +6.62650658616E+001, +0.00000000000E+000
+1.30294000000E+008, +6.69499732735E+001, +0.00000000000E+000
+1.30943970000E+008, +6.77294145330E+001, +0.00000000000E+000
+1.31593940000E+008, +6.82893460619E+001, +0.00000000000E+000
+1.32243910000E+008, +6.90543935309E+001, +0.00000000000E+000
+1.32893880000E+008, +6.94935150214E+001, +0.00000000000E+000
+1.33543850000E+008, +7.04379475742E+001, +0.00000000000E+000
+1.34193820000E+008, +7.15270303814E+001, +0.00000000000E+000
+1.34843790000E+008, +7.28198562677E+001, +0.00000000000E+000
+1.35493760000E+008, +7.36195274263E+001, +0.00000000000E+000
+1.36143730000E+008, +7.51110466808E+001, +0.00000000000E+000
+1.36793700000E+008, +7.70315624192E+001, +0.00000000000E+000
+1.37443670000E+008, +7.83853034521E+001, +0.00000000000E+000
+1.38093640000E+008, +8.00503768238E+001, +0.00000000000E+000
+1.38743610000E+008, +8.22775801167E+001, +0.00000000000E+000
+1.39393580000E+008, +8.47138676267E+001, +0.00000000000E+000
+1.40043550000E+008, +8.75123309231E+001, +0.00000000000E+000
+1.40693520000E+008, +9.09429859680E+001, +0.00000000000E+000
+1.41343490000E+008, +9.42387675121E+001, +0.00000000000E+000
