"# Channel 2"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +5.29659153241E-003, +0.00000000000E+000
+9.49970000000E+005, -4.82342324247E-003, +0.00000000000E+000
+1.59994000000E+006, -4.20140816348E-003, +0.00000000000E+000
+2.24991000000E+006, -2.85719114649E-003, +0.00000000000E+000
+2.89988000000E+006, -3.84633956840E-003, +0.00000000000E+000
+3.54985000000E+006, -3.16555325940E-003, +0.00000000000E+000
+4.19982000000E+006, -2.86751943665E-003, +0.00000000000E+000
+4.84979000000E+006, -2.31374023306E-003, +0.00000000000E+000
+5.49976000000E+006, -4.48262707218E-003, +0.00000000000E+000
+6.14973000000E+006, -3.77010224863E-003, +0.00000000000E+000
+6.79970000000E+006, -3.23400527929E-003, +0.00000000000E+000
+7.44967000000E+006, -3.19344263282E-003, +0.00000000000E+000
+8.09964000000E+006, -4.08659632124E-003, +0.00000000000E+000
+8.74961000000E+006, -1.92831449381E-003, +0.00000000000E+000
+9.39958000000E+006, -4.16791002484E-003, +0.00000000000E+000
+1.00495500000E+007, -2.78111216343E-003, +0.00000000000E+000
+1.06995200000E+007, -4.60756958201E-003, +0.00000000000E+000
+1.13494900000E+007, -6.14065058134E-003, +0.00000000000E+000
+1.19994600000E+007, -5.91361096485E-003, +0.00000000000E+000
+1.26494300000E+007, -4.20174374442E-003, +0.00000000000E+000
+1.32994000000E+007, -4.22547958671E-003, +0.00000000000E+000
+1.39493700000E+007, -4.72110481165E-003, +0.00000000000E+000
+1.45993400000E+007, -5.41225098872E-003, +0.00000000000E+000
+1.52493100000E+007, -5.72092190386E-003, +0.00000000000E+000
+1.58992800000E+007, -4.41847382826E-003, +0.00000000000E+000
+1.65492500000E+007, -6.11695380984E-003, +0.00000000000E+000
+1.71992200000E+007, -5.07870126027E-003, +0.00000000000E+000
+1.78491900000E+007, +1.00834444873E-003, +0.00000000000E+000
+1.84991600000E+007, +1.11954748941E-003, +0.00000000000E+000
+1.91491300000E+007, -1.10874515573E-003, +0.00000000000E+000
+1.97991000000E+007, -5.67146847876E-003, +0.00000000000E+000
+2.04490700000E+007, -9.60864446228E-003, +0.00000000000E+000
+2.10990400000E+007, -1.02191094107E-002, +0.00000000000E+000
+2.17490100000E+007, -9.74384543564E-003, +0.00000000000E+000
+2.23989800000E+007, -7.59729927993E-003, +0.00000000000E+000
+2.30489500000E+007, -4.32199223482E-003, +0.00000000000E+000
+2.36989200000E+007, -6.98363081673E-003, +0.00000000000E+000
+2.43488900000E+007, -7.13135813930E-003, +0.00000000000E+000
+2.49988600000E+007, -5.81794528023E-003, +0.00000000000E+000
+2.56488300000E+007, -3.38653601477E-003, +0.00000000000E+000
+2.62988000000E+007, -5.15152342899E-003, +0.00000000000E+000
+2.69487700000E+007, -5.03250755560E-003, +0.00000000000E+000
+2.75987400000E+007, -4.69655437006E-003, +0.00000000000E+000
+2.82487100000E+007, -4.03000922683E-003, +0.00000000000E+000
+2.88986800000E+007, -5.15628534506E-003, +0.00000000000E+000
+2.95486500000E+007, -5.21783613945E-003, +0.00000000000E+000
+3.01986200000E+007, -5.11114867471E-003, +0.00000000000E+000
+3.08485900000E+007, -5.04075540546E-003, +0.00000000000E+000
+3.14985600000E+007, -5.07094826597E-003, +0.00000000000E+000
+3.21485300000E+007, -4.58022888404E-003, +0.00000000000E+000
+3.27985000000E+007, -5.70375503578E-003, +0.00000000000E+000
+3.34484700000E+007, -5.65888568532E-003, +0.00000000000E+000
+3.40984400000E+007, -6.25210588907E-003, +0.00000000000E+000
+3.47484100000E+007, -6.79878133767E-003, +0.00000000000E+000
+3.53983800000E+007, -6.66429589632E-003, +0.00000000000E+000
+3.60483500000E+007, -6.53152124511E-003, +0.00000000000E+000
+3.66983200000E+007, -6.26139189470E-003, +0.00000000000E+000
+3.73482900000E+007, -6.43083802523E-003, +0.00000000000E+000
+3.79982600000E+007, -6.76619693941E-003, +0.00000000000E+000
+3.86482300000E+007, -6.85982419007E-003, +0.00000000000E+000
+3.92982000000E+007, -7.95898413756E-003, +0.00000000000E+000
+3.99481700000E+007, -8.62354042255E-003, +0.00000000000E+000
+4.05981400000E+007, -8.09000716206E-003, +0.00000000000E+000
+4.12481100000E+007, -7.63303994166E-003, +0.00000000000E+000
+4.18980800000E+007, -8.23262916432E-003, +0.00000000000E+000
+4.25480500000E+007, -6.88459718350E-003, +0.00000000000E+000
+4.31980200000E+007, -8.26089074268E-003, +0.00000000000E+000
+4.38479900000E+007, -8.82228001048E-003, +0.00000000000E+000
+4.44979600000E+007, -8.56247790777E-003, +0.00000000000E+000
+4.51479300000E+007, -8.61695492474E-003, +0.00000000000E+000
+4.57979000000E+007, -9.42332938858E-003, +0.00000000000E+000
+4.64478700000E+007, -1.02869372592E-002, +0.00000000000E+000
+4.70978400000E+007, -1.08975464854E-002, +0.00000000000E+000
+4.77478100000E+007, -1.17892613951E-002, +0.00000000000E+000
+4.83977800000E+007, -1.26700208869E-002, +0.00000000000E+000
+4.90477500000E+007, -1.34673843689E-002, +0.00000000000E+000
+4.96977200000E+007, -1.35442266052E-002, +0.00000000000E+000
+5.03476900000E+007, -1.26423891905E-002, +0.00000000000E+000
+5.09976600000E+007, -1.26363832134E-002, +0.00000000000E+000
+5.16476300000E+007, -1.25089859333E-002, +0.00000000000E+000
+5.22976000000E+007, -1.30434230049E-002, +0.00000000000E+000
+5.29475700000E+007, -1.27289754344E-002, +0.00000000000E+000
+5.35975400000E+007, -1.33987795994E-002, +0.00000000000E+000
+5.42475100000E+007, -1.39409446092E-002, +0.00000000000E+000
+5.48974800000E+007, -1.40181094587E-002, +0.00000000000E+000
+5.55474500000E+007, -1.42005996135E-002, +0.00000000000E+000
+5.61974200000E+007, -1.46790874084E-002, +0.00000000000E+000
+5.68473900000E+007, -1.46014448003E-002, +0.00000000000E+000
+5.74973600000E+007, -1.49230760897E-002, +0.00000000000E+000
+5.81473300000E+007, -1.56743156530E-002, +0.00000000000E+000
+5.87973000000E+007, -1.59444843538E-002, +0.00000000000E+000
+5.94472700000E+007, -1.57194177055E-002, +0.00000000000E+000
+6.00972400000E+007, -1.67184459340E-002, +0.00000000000E+000
+6.07472100000E+007, -1.70563254371E-002, +0.00000000000E+000
+6.13971800000E+007, -1.77020102228E-002, +0.00000000000E+000
+6.20471500000E+007, -1.84655284356E-002, +0.00000000000E+000
+6.26971200000E+007, -1.82389377692E-002, +0.00000000000E+000
+6.33470900000E+007, -1.94419821295E-002, +0.00000000000E+000
+6.39970600000E+007, -2.05905304684E-002, +0.00000000000E+000
+6.46470300000E+007, -2.10582924318E-002, +0.00000000000E+000
+6.52970000000E+007, -2.08977995315E-002, +0.00000000000E+000
+6.59469700000E+007, -2.17983239062E-002, +0.00000000000E+000
+6.65969400000E+007, -2.20266652935E-002, +0.00000000000E+000
+6.72469100000E+007, -2.24296824783E-002, +0.00000000000E+000
+6.78968800000E+007, -2.26605155904E-002, +0.00000000000E+000
+6.85468500000E+007, -2.33813384715E-002, +0.00000000000E+000
+6.91968200000E+007, -2.37441121371E-002, +0.00000000000E+000
+6.98467900000E+007, -2.34124946607E-002, +0.00000000000E+000
+7.04967600000E+007, -2.35324030125E-002, +0.00000000000E+000
+7.11467300000E+007, -2.37217677659E-002, +0.00000000000E+000
+7.17967000000E+007, -2.50664490112E-002, +0.00000000000E+000
+7.24466700000E+007, -2.40986168507E-002, +0.00000000000E+000
+7.30966400000E+007, -2.51688651618E-002, +0.00000000000E+000
+7.37466100000E+007, -2.50451273579E-002, +0.00000000000E+000
+7.43965800000E+007, -2.53309640024E-002, +0.00000000000E+000
+7.50465500000E+007, -2.48727125845E-002, +0.00000000000E+000
+7.56965200000E+007, -2.61154416250E-002, +0.00000000000E+000
+7.63464900000E+007, -2.70638703441E-002, +0.00000000000E+000
+7.69964600000E+007, -2.71573029983E-002, +0.00000000000E+000
+7.76464300000E+007, -2.74774516207E-002, +0.00000000000E+000
+7.82964000000E+007, -2.84211355675E-002, +0.00000000000E+000
+7.89463700000E+007, -2.85576515388E-002, +0.00000000000E+000
+7.95963400000E+007, -2.80809346686E-002, +0.00000000000E+000
+8.02463100000E+007, -2.91141535318E-002, +0.00000000000E+000
+8.08962800000E+007, -2.90042613899E-002, +0.00000000000E+000
+8.15462500000E+007, -2.95772597479E-002, +0.00000000000E+000
+8.21962200000E+007, -2.90575701205E-002, +0.00000000000E+000
+8.28461900000E+007, -3.04592110628E-002, +0.00000000000E+000
+8.34961600000E+007, -3.06109422879E-002, +0.00000000000E+000
+8.41461300000E+007, -3.11719368241E-002, +0.00000000000E+000
+8.47961000000E+007, -3.20530790522E-002, +0.00000000000E+000
+8.54460700000E+007, -3.18226650656E-002, +0.00000000000E+000
+8.60960400000E+007, -3.26241872687E-002, +0.00000000000E+000
+8.67460100000E+007, -3.26900908338E-002, +0.00000000000E+000
+8.73959800000E+007, -3.34843899550E-002, +0.00000000000E+000
+8.80459500000E+007, -3.40386937913E-002, +0.00000000000E+000
+8.86959200000E+007, -3.43389142335E-002, +0.00000000000E+000
+8.93458900000E+007, -3.47634494276E-002, +0.00000000000E+000
+8.99958600000E+007, -3.46786991289E-002, +0.00000000000E+000
+9.06458300000E+007, -3.56067054122E-002, +0.00000000000E+000
+9.12958000000E+007, -3.46423320703E-002, +0.00000000000E+000
+9.19457700000E+007, -3.58605076419E-002, +0.00000000000E+000
+9.25957400000E+007, -3.64528559822E-002, +0.00000000000E+000
+9.32457100000E+007, -3.53998724320E-002, +0.00000000000E+000
+9.38956800000E+007, -3.64007477799E-002, +0.00000000000E+000
+9.45456500000E+007, -3.72531930274E-002, +0.00000000000E+000
+9.51956200000E+007, -3.60873131757E-002, +0.00000000000E+000
+9.58455900000E+007, -3.69254487841E-002, +0.00000000000E+000
+9.64955600000E+007, -3.81151265599E-002, +0.00000000000E+000
+9.71455300000E+007, -3.80823546887E-002, +0.00000000000E+000
+9.77955000000E+007, -3.87534974938E-002, +0.00000000000E+000
+9.84454700000E+007, -3.93092225403E-002, +0.00000000000E+000
+9.90954400000E+007, -3.88289238018E-002, +0.00000000000E+000
+9.97454100000E+007, -3.90258403056E-002, +0.00000000000E+000
+1.00395380000E+008, -3.92960749867E-002, +0.00000000000E+000
+1.01045350000E+008, -4.01518202899E-002, +0.00000000000E+000
+1.01695320000E+008, -4.02840269668E-002, +0.00000000000E+000
+1.02345290000E+008, -4.05621928269E-002, +0.00000000000E+000
+1.02995260000E+008, -4.17559678540E-002, +0.00000000000E+000
+1.03645230000E+008, -4.16538278446E-002, +0.00000000000E+000
+1.04295200000E+008, -4.20523896678E-002, +0.00000000000E+000
+1.04945170000E+008, -4.23217350205E-002, +0.00000000000E+000
+1.05595140000E+008, -4.29078366163E-002, +0.00000000000E+000
+1.06245110000E+008, -4.33058056000E-002, +0.00000000000E+000
+1.06895080000E+008, -4.38183114725E-002, +0.00000000000E+000
+1.07545050000E+008, -4.51019755143E-002, +0.00000000000E+000
+1.08195020000E+008, -4.56594011722E-002, +0.00000000000E+000
+1.08844990000E+008, -4.65267508061E-002, +0.00000000000E+000
+1.09494960000E+008, -4.66092971951E-002, +0.00000000000E+000
+1.10144930000E+008, -4.74319981742E-002, +0.00000000000E+000
+1.10794900000E+008, -4.78527725073E-002, +0.00000000000E+000
+1.11444870000E+008, -4.69428769124E-002, +0.00000000000E+000
+1.12094840000E+008, -4.77454994656E-002, +0.00000000000E+000
+1.12744810000E+008, -4.74318310346E-002, +0.00000000000E+000
+1.13394780000E+008, -4.80756162787E-002, +0.00000000000E+000
+1.14044750000E+008, -4.88584263795E-002, +0.00000000000E+000
+1.14694720000E+008, -4.85122105348E-002, +0.00000000000E+000
+1.15344690000E+008, -4.90275360896E-002, +0.00000000000E+000
+1.15994660000E+008, -4.94000523620E-002, +0.00000000000E+000
+1.16644630000E+008, -4.96719575950E-002, +0.00000000000E+000
+1.17294600000E+008, -5.00863109312E-002, +0.00000000000E+000
+1.17944570000E+008, -5.05529941515E-002, +0.00000000000E+000
+1.18594540000E+008, -5.10021321725E-002, +0.00000000000E+000
+1.19244510000E+008, -5.16013466367E-002, +0.00000000000E+000
+1.19894480000E+008, -5.23080549105E-002, +0.00000000000E+000
+1.20544450000E+008, -5.29654270050E-002, +0.00000000000E+000
+1.21194420000E+008, -5.27271394870E-002, +0.00000000000E+000
+1.21844390000E+008, -5.28047126792E-002, +0.00000000000E+000
+1.22494360000E+008, -5.42109313248E-002, +0.00000000000E+000
