"# Channel 2"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -6.49212713717E-007, +0.00000000000E+000
+9.49970000000E+005, -6.49212713717E-007, +0.00000000000E+000
+1.59994000000E+006, +7.71924333162E-008, +0.00000000000E+000
+2.24991000000E+006, -1.95760419286E-008, +0.00000000000E+000
+2.89988000000E+006, +9.67304110527E-008, +0.00000000000E+000
+3.54985000000E+006, -8.41051307332E-009, +0.00000000000E+000
+4.19982000000E+006, -6.49627904495E-009, +0.00000000000E+000
+4.84979000000E+006, -3.67289384453E-008, +0.00000000000E+000
+5.49976000000E+006, +1.80026807834E-008, +0.00000000000E+000
+6.14973000000E+006, -4.71163080816E-008, +0.00000000000E+000
+6.79970000000E+006, +6.75451129570E-008, +0.00000000000E+000
+7.44967000000E+006, -3.71905352679E-008, +0.00000000000E+000
+8.09964000000E+006, +4.20112443262E-008, +0.00000000000E+000
+8.74961000000E+006, -1.27218812503E-008, +0.00000000000E+000
+9.39958000000E+006, -8.72138171743E-009, +0.00000000000E+000
+1.00495500000E+007, +5.67598422215E-009, +0.00000000000E+000
+1.06995200000E+007, +3.94171125023E-009, +0.00000000000E+000
+1.13494900000E+007, +8.02422999528E-009, +0.00000000000E+000
+1.19994600000E+007, +1.51238369375E-010, +0.00000000000E+000
+1.26494300000E+007, +3.10717702144E-009, +0.00000000000E+000
+1.32994000000E+007, -9.24157431455E-009, +0.00000000000E+000
+1.39493700000E+007, +3.20096636794E-010, +0.00000000000E+000
+1.45993400000E+007, +9.22339314474E-009, +0.00000000000E+000
+1.52493100000E+007, -6.12477123319E-010, +0.00000000000E+000
+1.58992800000E+007, -1.74209277580E-009, +0.00000000000E+000
+1.65492500000E+007, -5.33959377086E-009, +0.00000000000E+000
+1.71992200000E+007, -2.82679713271E-010, +0.00000000000E+000
+1.78491900000E+007, +4.00186378657E-009, +0.00000000000E+000
+1.84991600000E+007, -4.71584079058E-009, +0.00000000000E+000
+1.91491300000E+007, +3.45708164502E-009, +0.00000000000E+000
+1.97991000000E+007, +3.88585076213E-010, +0.00000000000E+000
+2.04490700000E+007, -1.89456540626E-009, +0.00000000000E+000
+2.10990400000E+007, +2.33715141549E-009, +0.00000000000E+000
+2.17490100000E+007, -7.03912091923E-009, +0.00000000000E+000
+2.23989800000E+007, -1.20785576702E-009, +0.00000000000E+000
+2.30489500000E+007, -3.54068939041E-009, +0.00000000000E+000
+2.36989200000E+007, +1.09887272388E-009, +0.00000000000E+000
+2.43488900000E+007, -3.82966378218E-009, +0.00000000000E+000
+2.49988600000E+007, +4.21001735632E-010, +0.00000000000E+000
+2.56488300000E+007, -3.11579617188E-009, +0.00000000000E+000
+2.62988000000E+007, +1.06539224998E-008, +0.00000000000E+000
+2.69487700000E+007, +3.57460785910E-009, +0.00000000000E+000
+2.75987400000E+007, +8.82775826299E-010, +0.00000000000E+000
+2.82487100000E+007, +8.72420777538E-010, +0.00000000000E+000
+2.88986800000E+007, +7.54451657904E-009, +0.00000000000E+000
+2.95486500000E+007, +2.33036975968E-009, +0.00000000000E+000
+3.01986200000E+007, +7.24684178492E-010, +0.00000000000E+000
+3.08485900000E+007, +1.50350982663E-009, +0.00000000000E+000
+3.14985600000E+007, -1.17936065617E-009, +0.00000000000E+000
+3.21485300000E+007, -1.39679653820E-010, +0.00000000000E+000
+3.27985000000E+007, +3.40870935705E-009, +0.00000000000E+000
+3.34484700000E+007, -1.79402519379E-009, +0.00000000000E+000
+3.40984400000E+007, +1.15822424057E-009, +0.00000000000E+000
+3.47484100000E+007, +8.12460618680E-010, +0.00000000000E+000
+3.53983800000E+007, -6.58904389084E-010, +0.00000000000E+000
+3.60483500000E+007, +1.07860329829E-009, +0.00000000000E+000
+3.66983200000E+007, -3.66169585731E-009, +0.00000000000E+000
+3.73482900000E+007, -1.46023779228E-009, +0.00000000000E+000
+3.79982600000E+007, -1.21410547743E-009, +0.00000000000E+000
+3.86482300000E+007, +2.69675375511E-009, +0.00000000000E+000
+3.92982000000E+007, +4.02439825296E-010, +0.00000000000E+000
+3.99481700000E+007, -8.80348256856E-010, +0.00000000000E+000
+4.05981400000E+007, -2.92748665802E-009, +0.00000000000E+000
+4.12481100000E+007, -2.75670510569E-009, +0.00000000000E+000
+4.18980800000E+007, +3.98838179782E-009, +0.00000000000E+000
+4.25480500000E+007, -2.50167411633E-009, +0.00000000000E+000
+4.31980200000E+007, +9.15507800327E-010, +0.00000000000E+000
+4.38479900000E+007, +2.81205112926E-012, +0.00000000000E+000
+4.44979600000E+007, -1.22507089854E-009, +0.00000000000E+000
+4.51479300000E+007, +1.01699498678E-009, +0.00000000000E+000
+4.57979000000E+007, -4.28255289501E-010, +0.00000000000E+000
