freq,amp,phase
107348350.0,0.9288686767776851,0
107998340.0,0.9288719137158771,0
108648330.0,0.9288751701060325,0
109298320.0,0.9288784459465561,0
109948310.0,0.9288817412358431,0
110598300.0,0.9288850559722791,0
111248290.0,0.9288883901542405,0
111898280.0,0.9288917437800934,0
112548270.0,0.9288951168481949,0
113198260.0,0.9288985093568931,0
113848250.0,0.9289019213045251,0
114498240.0,0.92890535268942,0
115148230.0,0.9289088035098962,0
115798220.0,0.9289122737642633,0
116448210.0,0.928915763450821,0
117098200.0,0.9289192725678597,0
117748190.0,0.9289228011136598,0
118398180.0,0.9289263490864929,0
119048170.0,0.9289299164846205,0
119698160.0,0.9289335033062947,0
120348150.0,0.9289371095497582,0
120998140.0,0.9289407352132437,0
121648130.0,0.9289443802949753,0
122298120.0,0.928948044793167,0
