"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +4.96776248277E-007, +0.00000000000E+000
+9.49970000000E+005, +4.96776248277E-007, +0.00000000000E+000
+1.59994000000E+006, +3.76381600208E-007, +0.00000000000E+000
+2.24991000000E+006, -3.40657569335E-007, +0.00000000000E+000
+2.89988000000E+006, +1.84733085375E-007, +0.00000000000E+000
+3.54985000000E+006, -1.17914087644E-008, +0.00000000000E+000
+4.19982000000E+006, -3.30855636347E-008, +0.00000000000E+000
+4.84979000000E+006, -6.84141426422E-008, +0.00000000000E+000
+5.49976000000E+006, +1.78744435102E-007, +0.00000000000E+000
+6.14973000000E+006, +1.84920938184E-009, +0.00000000000E+000
+6.79970000000E+006, -5.06978953283E-008, +0.00000000000E+000
+7.44967000000E+006, +4.95239683618E-009, +0.00000000000E+000
+8.09964000000E+006, +3.86964917097E-008, +0.00000000000E+000
+8.74961000000E+006, -1.95696883683E-008, +0.00000000000E+000
+9.39958000000E+006, -5.55651590244E-009, +0.00000000000E+000
+1.00495500000E+007, +7.60897207203E-009, +0.00000000000E+000
+1.06995200000E+007, +4.48040192686E-009, +0.00000000000E+000
+1.13494900000E+007, -3.98327350515E-009, +0.00000000000E+000
+1.19994600000E+007, -6.12006786922E-009, +0.00000000000E+000
+1.26494300000E+007, +8.38714572618E-009, +0.00000000000E+000
+1.32994000000E+007, -5.06201774683E-010, +0.00000000000E+000
+1.39493700000E+007, +2.35881054444E-009, +0.00000000000E+000
+1.45993400000E+007, -1.17545100761E-009, +0.00000000000E+000
+1.52493100000E+007, +6.66472618280E-009, +0.00000000000E+000
+1.58992800000E+007, -7.45713111385E-009, +0.00000000000E+000
+1.65492500000E+007, -6.35288865191E-009, +0.00000000000E+000
+1.71992200000E+007, -1.09903294035E-009, +0.00000000000E+000
+1.78491900000E+007, -9.72064220432E-009, +0.00000000000E+000
+1.84991600000E+007, -6.63041441662E-009, +0.00000000000E+000
+1.91491300000E+007, +3.24579900982E-009, +0.00000000000E+000
+1.97991000000E+007, +2.16669697962E-009, +0.00000000000E+000
+2.04490700000E+007, +6.61664618775E-010, +0.00000000000E+000
+2.10990400000E+007, +7.35798801604E-009, +0.00000000000E+000
+2.17490100000E+007, -1.37768309865E-009, +0.00000000000E+000
+2.23989800000E+007, -1.04553134410E-010, +0.00000000000E+000
+2.30489500000E+007, +2.32808503718E-009, +0.00000000000E+000
+2.36989200000E+007, +1.27710181982E-009, +0.00000000000E+000
+2.43488900000E+007, +4.90940343800E-009, +0.00000000000E+000
+2.49988600000E+007, -7.37695599364E-010, +0.00000000000E+000
+2.56488300000E+007, +1.88252950930E-009, +0.00000000000E+000
+2.62988000000E+007, -3.71335796730E-009, +0.00000000000E+000
+2.69487700000E+007, +9.21065749732E-009, +0.00000000000E+000
+2.75987400000E+007, +7.18924678115E-009, +0.00000000000E+000
+2.82487100000E+007, +5.23165671903E-010, +0.00000000000E+000
+2.88986800000E+007, +1.66901314790E-009, +0.00000000000E+000
+2.95486500000E+007, +3.99839051259E-009, +0.00000000000E+000
+3.01986200000E+007, +6.43032551612E-010, +0.00000000000E+000
+3.08485900000E+007, -9.57392290127E-010, +0.00000000000E+000
+3.14985600000E+007, +3.50372401933E-009, +0.00000000000E+000
+3.21485300000E+007, -1.77065566065E-009, +0.00000000000E+000
+3.27985000000E+007, -1.43615798540E-009, +0.00000000000E+000
+3.34484700000E+007, +1.82294471924E-009, +0.00000000000E+000
+3.40984400000E+007, +2.35958348819E-009, +0.00000000000E+000
+3.47484100000E+007, -2.98840826490E-009, +0.00000000000E+000
+3.53983800000E+007, -5.60239555045E-010, +0.00000000000E+000
+3.60483500000E+007, -4.61555081285E-009, +0.00000000000E+000
+3.66983200000E+007, +2.00676543693E-010, +0.00000000000E+000
+3.73482900000E+007, +4.59801816047E-011, +0.00000000000E+000
+3.79982600000E+007, -4.69439811719E-010, +0.00000000000E+000
+3.86482300000E+007, +2.68673870650E-009, +0.00000000000E+000
+3.92982000000E+007, +3.11029220989E-009, +0.00000000000E+000
+3.99481700000E+007, -4.04491809094E-009, +0.00000000000E+000
+4.05981400000E+007, -7.01597353200E-010, +0.00000000000E+000
+4.12481100000E+007, -3.23358456941E-009, +0.00000000000E+000
+4.18980800000E+007, -2.53201324244E-009, +0.00000000000E+000
+4.25480500000E+007, +3.72664817910E-009, +0.00000000000E+000
