"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -7.90938004158E+001, +0.00000000000E+000
+9.49970000000E+005, -8.81308122173E+001, +0.00000000000E+000
+1.59994000000E+006, -7.86343860177E+001, +0.00000000000E+000
+2.24991000000E+006, -8.99283007381E+001, +0.00000000000E+000
+2.89988000000E+006, -8.09630113287E+001, +0.00000000000E+000
+3.54985000000E+006, -7.83483578571E+001, +0.00000000000E+000
+4.19982000000E+006, -7.73336391223E+001, +0.00000000000E+000
+4.84979000000E+006, -8.15512894777E+001, +0.00000000000E+000
+5.49976000000E+006, -7.57105397921E+001, +0.00000000000E+000
+6.14973000000E+006, -7.44317775094E+001, +0.00000000000E+000
+6.79970000000E+006, -7.45756587012E+001, +0.00000000000E+000
+7.44967000000E+006, -7.49954561252E+001, +0.00000000000E+000
+8.09964000000E+006, -7.13057925902E+001, +0.00000000000E+000
+8.74961000000E+006, -7.19047219776E+001, +0.00000000000E+000
+9.39958000000E+006, -7.15087687121E+001, +0.00000000000E+000
+1.00495500000E+007, -7.10853254208E+001, +0.00000000000E+000
+1.06995200000E+007, -7.02186136041E+001, +0.00000000000E+000
+1.13494900000E+007, -6.98937833945E+001, +0.00000000000E+000
+1.19994600000E+007, -6.93658852724E+001, +0.00000000000E+000
+1.26494300000E+007, -6.91838198506E+001, +0.00000000000E+000
+1.32994000000E+007, -6.87407900790E+001, +0.00000000000E+000
+1.39493700000E+007, -6.80755732312E+001, +0.00000000000E+000
+1.45993400000E+007, -6.78435075342E+001, +0.00000000000E+000
+1.52493100000E+007, -6.79598726879E+001, +0.00000000000E+000
+1.58992800000E+007, -6.72667693730E+001, +0.00000000000E+000
+1.65492500000E+007, -6.71314814119E+001, +0.00000000000E+000
+1.71992200000E+007, -6.67997424831E+001, +0.00000000000E+000
+1.78491900000E+007, -6.66290545064E+001, +0.00000000000E+000
+1.84991600000E+007, -6.61369072090E+001, +0.00000000000E+000
+1.91491300000E+007, -6.53820552459E+001, +0.00000000000E+000
+1.97991000000E+007, -6.45000152373E+001, +0.00000000000E+000
+2.04490700000E+007, -6.42486738037E+001, +0.00000000000E+000
+2.10990400000E+007, -6.39793945384E+001, +0.00000000000E+000
+2.17490100000E+007, -6.36644055509E+001, +0.00000000000E+000
+2.23989800000E+007, -6.34048963252E+001, +0.00000000000E+000
+2.30489500000E+007, -6.31508798514E+001, +0.00000000000E+000
+2.36989200000E+007, -6.29690904284E+001, +0.00000000000E+000
+2.43488900000E+007, -6.26184954904E+001, +0.00000000000E+000
+2.49988600000E+007, -6.24267352044E+001, +0.00000000000E+000
+2.56488300000E+007, -6.21125813962E+001, +0.00000000000E+000
+2.62988000000E+007, -6.17881500001E+001, +0.00000000000E+000
+2.69487700000E+007, -6.15100380197E+001, +0.00000000000E+000
+2.75987400000E+007, -6.12354817910E+001, +0.00000000000E+000
+2.82487100000E+007, -6.11227701418E+001, +0.00000000000E+000
+2.88986800000E+007, -6.10252853300E+001, +0.00000000000E+000
+2.95486500000E+007, -6.08350480866E+001, +0.00000000000E+000
+3.01986200000E+007, -6.06303000406E+001, +0.00000000000E+000
+3.08485900000E+007, -6.05120737549E+001, +0.00000000000E+000
+3.14985600000E+007, -6.03763168082E+001, +0.00000000000E+000
+3.21485300000E+007, -6.03300823018E+001, +0.00000000000E+000
+3.27985000000E+007, -6.01932666697E+001, +0.00000000000E+000
+3.34484700000E+007, -6.01254401069E+001, +0.00000000000E+000
+3.40984400000E+007, -5.99256944393E+001, +0.00000000000E+000
+3.47484100000E+007, -5.99476005861E+001, +0.00000000000E+000
+3.53983800000E+007, -5.96986469845E+001, +0.00000000000E+000
+3.60483500000E+007, -5.94420034778E+001, +0.00000000000E+000
+3.66983200000E+007, -5.93724682406E+001, +0.00000000000E+000
+3.73482900000E+007, -5.91342870103E+001, +0.00000000000E+000
+3.79982600000E+007, -5.88936214016E+001, +0.00000000000E+000
+3.86482300000E+007, -5.87149714413E+001, +0.00000000000E+000
+3.92982000000E+007, -5.86264587729E+001, +0.00000000000E+000
+3.99481700000E+007, -5.85457092227E+001, +0.00000000000E+000
+4.05981400000E+007, -5.85717085979E+001, +0.00000000000E+000
+4.12481100000E+007, -5.82806146368E+001, +0.00000000000E+000
+4.18980800000E+007, -5.80535345328E+001, +0.00000000000E+000
+4.25480500000E+007, -5.78120121108E+001, +0.00000000000E+000
+4.31980200000E+007, -5.75975569010E+001, +0.00000000000E+000
+4.38479900000E+007, -5.74210045657E+001, +0.00000000000E+000
+4.44979600000E+007, -5.72042757109E+001, +0.00000000000E+000
+4.51479300000E+007, -5.70484459601E+001, +0.00000000000E+000
+4.57979000000E+007, -5.68934601417E+001, +0.00000000000E+000
+4.64478700000E+007, -5.67467004830E+001, +0.00000000000E+000
+4.70978400000E+007, -5.65970612177E+001, +0.00000000000E+000
+4.77478100000E+007, -5.63473337589E+001, +0.00000000000E+000
+4.83977800000E+007, -5.62412643372E+001, +0.00000000000E+000
+4.90477500000E+007, -5.60219215641E+001, +0.00000000000E+000
+4.96977200000E+007, -5.57687784904E+001, +0.00000000000E+000
+5.03476900000E+007, -5.56060457517E+001, +0.00000000000E+000
+5.09976600000E+007, -5.54400044398E+001, +0.00000000000E+000
+5.16476300000E+007, -5.52739453423E+001, +0.00000000000E+000
+5.22976000000E+007, -5.52162243827E+001, +0.00000000000E+000
+5.29475700000E+007, -5.51202393126E+001, +0.00000000000E+000
