"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -9.44097729135E+001, +0.00000000000E+000
+9.49970000000E+005, +1.49349950173E+002, +0.00000000000E+000
+1.59994000000E+006, +6.12807206459E+001, +0.00000000000E+000
+2.24991000000E+006, +1.40990912768E+002, +0.00000000000E+000
+2.89988000000E+006, +9.77653659079E+001, +0.00000000000E+000
+3.54985000000E+006, +1.00524428212E+002, +0.00000000000E+000
+4.19982000000E+006, +1.08266092778E+002, +0.00000000000E+000
+4.84979000000E+006, +1.24274263284E+002, +0.00000000000E+000
+5.49976000000E+006, +8.24499959096E+001, +0.00000000000E+000
+6.14973000000E+006, +8.20173008857E+001, +0.00000000000E+000
+6.79970000000E+006, +9.38800608553E+001, +0.00000000000E+000
+7.44967000000E+006, +9.27212534815E+001, +0.00000000000E+000
+8.09964000000E+006, +8.36666923435E+001, +0.00000000000E+000
+8.74961000000E+006, +8.82457880691E+001, +0.00000000000E+000
+9.39958000000E+006, +8.95459527799E+001, +0.00000000000E+000
+1.00495500000E+007, +8.77655354919E+001, +0.00000000000E+000
+1.06995200000E+007, +8.67171698294E+001, +0.00000000000E+000
+1.13494900000E+007, +8.76492128102E+001, +0.00000000000E+000
+1.19994600000E+007, +8.90812425949E+001, +0.00000000000E+000
+1.26494300000E+007, +8.71187410761E+001, +0.00000000000E+000
+1.32994000000E+007, +8.72371868244E+001, +0.00000000000E+000
+1.39493700000E+007, +8.66852506322E+001, +0.00000000000E+000
+1.45993400000E+007, +8.69602934731E+001, +0.00000000000E+000
+1.52493100000E+007, +8.54008195254E+001, +0.00000000000E+000
+1.58992800000E+007, +8.71457076690E+001, +0.00000000000E+000
+1.65492500000E+007, +8.86322150023E+001, +0.00000000000E+000
+1.71992200000E+007, +8.88893768408E+001, +0.00000000000E+000
+1.78491900000E+007, +9.11639021337E+001, +0.00000000000E+000
+1.84991600000E+007, +9.27153474987E+001, +0.00000000000E+000
+1.91491300000E+007, +9.19558655850E+001, +0.00000000000E+000
+1.97991000000E+007, +9.14488818921E+001, +0.00000000000E+000
+2.04490700000E+007, +9.12940595173E+001, +0.00000000000E+000
+2.10990400000E+007, +8.95723697878E+001, +0.00000000000E+000
+2.17490100000E+007, +8.98947327540E+001, +0.00000000000E+000
+2.23989800000E+007, +8.99191970582E+001, +0.00000000000E+000
+2.30489500000E+007, +8.93744503028E+001, +0.00000000000E+000
+2.36989200000E+007, +8.90756222697E+001, +0.00000000000E+000
+2.43488900000E+007, +8.79268748868E+001, +0.00000000000E+000
+2.49988600000E+007, +8.80994876899E+001, +0.00000000000E+000
+2.56488300000E+007, +8.76589961161E+001, +0.00000000000E+000
+2.62988000000E+007, +8.85278817761E+001, +0.00000000000E+000
+2.69487700000E+007, +8.63726873969E+001, +0.00000000000E+000
+2.75987400000E+007, +8.46904812939E+001, +0.00000000000E+000
+2.82487100000E+007, +8.45680661769E+001, +0.00000000000E+000
+2.88986800000E+007, +8.41775351256E+001, +0.00000000000E+000
+2.95486500000E+007, +8.32419549283E+001, +0.00000000000E+000
+3.01986200000E+007, +8.30914922560E+001, +0.00000000000E+000
+3.08485900000E+007, +8.33155117120E+001, +0.00000000000E+000
+3.14985600000E+007, +8.24956781317E+001, +0.00000000000E+000
+3.21485300000E+007, +8.29099924332E+001, +0.00000000000E+000
+3.27985000000E+007, +8.32460378913E+001, +0.00000000000E+000
+3.34484700000E+007, +8.28194885148E+001, +0.00000000000E+000
+3.40984400000E+007, +8.22673714621E+001, +0.00000000000E+000
+3.47484100000E+007, +8.29666267213E+001, +0.00000000000E+000
+3.53983800000E+007, +8.30977167266E+001, +0.00000000000E+000
+3.60483500000E+007, +8.41777057688E+001, +0.00000000000E+000
+3.66983200000E+007, +8.41307496249E+001, +0.00000000000E+000
+3.73482900000E+007, +8.41199907590E+001, +0.00000000000E+000
+3.79982600000E+007, +8.42298346050E+001, +0.00000000000E+000
+3.86482300000E+007, +8.36011667644E+001, +0.00000000000E+000
+3.92982000000E+007, +8.28733919785E+001, +0.00000000000E+000
+3.99481700000E+007, +8.38198591266E+001, +0.00000000000E+000
+4.05981400000E+007, +8.39840253300E+001, +0.00000000000E+000
+4.12481100000E+007, +8.47406491966E+001, +0.00000000000E+000
+4.18980800000E+007, +8.53331129496E+001, +0.00000000000E+000
