"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +5.15490297251E-003, +0.00000000000E+000
+9.49970000000E+005, -2.97588398923E-003, +0.00000000000E+000
+1.59994000000E+006, -2.83396551890E-003, +0.00000000000E+000
+2.24991000000E+006, -1.77073376274E-003, +0.00000000000E+000
+2.89988000000E+006, -2.20315483749E-003, +0.00000000000E+000
+3.54985000000E+006, -2.51816008949E-003, +0.00000000000E+000
+4.19982000000E+006, -1.80940239290E-003, +0.00000000000E+000
+4.84979000000E+006, -1.43981348078E-003, +0.00000000000E+000
+5.49976000000E+006, -1.42829816988E-003, +0.00000000000E+000
+6.14973000000E+006, -3.14300937149E-003, +0.00000000000E+000
+6.79970000000E+006, -3.03301623133E-003, +0.00000000000E+000
+7.44967000000E+006, -1.83714586666E-003, +0.00000000000E+000
+8.09964000000E+006, -2.62127881924E-003, +0.00000000000E+000
+8.74961000000E+006, -2.52067363166E-004, +0.00000000000E+000
+9.39958000000E+006, -2.21860623227E-003, +0.00000000000E+000
+1.00495500000E+007, -1.43368688994E-003, +0.00000000000E+000
+1.06995200000E+007, -2.92839373642E-003, +0.00000000000E+000
+1.13494900000E+007, -4.41467868146E-003, +0.00000000000E+000
+1.19994600000E+007, -4.08183911258E-003, +0.00000000000E+000
+1.26494300000E+007, -2.48659688726E-003, +0.00000000000E+000
+1.32994000000E+007, -2.01495755192E-003, +0.00000000000E+000
+1.39493700000E+007, -3.24441002942E-003, +0.00000000000E+000
+1.45993400000E+007, -3.09860974335E-003, +0.00000000000E+000
+1.52493100000E+007, -4.41783136139E-003, +0.00000000000E+000
+1.58992800000E+007, -2.81769524077E-003, +0.00000000000E+000
+1.65492500000E+007, -3.64778424236E-003, +0.00000000000E+000
+1.71992200000E+007, -3.29431839505E-003, +0.00000000000E+000
+1.78491900000E+007, +3.06966990615E-003, +0.00000000000E+000
+1.84991600000E+007, +3.33919915988E-003, +0.00000000000E+000
+1.91491300000E+007, +8.89456767541E-004, +0.00000000000E+000
+1.97991000000E+007, -4.08813223765E-003, +0.00000000000E+000
+2.04490700000E+007, -8.02417756604E-003, +0.00000000000E+000
+2.10990400000E+007, -8.06316465073E-003, +0.00000000000E+000
+2.17490100000E+007, -8.43349913900E-003, +0.00000000000E+000
+2.23989800000E+007, -6.08550949751E-003, +0.00000000000E+000
+2.30489500000E+007, -2.96419239261E-003, +0.00000000000E+000
+2.36989200000E+007, -4.80334741600E-003, +0.00000000000E+000
+2.43488900000E+007, -5.31741275823E-003, +0.00000000000E+000
+2.49988600000E+007, -4.56641303733E-003, +0.00000000000E+000
+2.56488300000E+007, -1.49849079144E-003, +0.00000000000E+000
+2.62988000000E+007, -3.68542983833E-003, +0.00000000000E+000
+2.69487700000E+007, -3.24982168654E-003, +0.00000000000E+000
+2.75987400000E+007, -2.62657795423E-003, +0.00000000000E+000
+2.82487100000E+007, -3.17747153585E-003, +0.00000000000E+000
+2.88986800000E+007, -3.89840650803E-003, +0.00000000000E+000
+2.95486500000E+007, -3.81550781005E-003, +0.00000000000E+000
+3.01986200000E+007, -3.87682435407E-003, +0.00000000000E+000
+3.08485900000E+007, -3.18083727331E-003, +0.00000000000E+000
+3.14985600000E+007, -3.66510175820E-003, +0.00000000000E+000
+3.21485300000E+007, -3.40920594882E-003, +0.00000000000E+000
+3.27985000000E+007, -3.89813973620E-003, +0.00000000000E+000
+3.34484700000E+007, -4.16304206070E-003, +0.00000000000E+000
+3.40984400000E+007, -4.76274768598E-003, +0.00000000000E+000
+3.47484100000E+007, -5.64337901259E-003, +0.00000000000E+000
+3.53983800000E+007, -5.60296838034E-003, +0.00000000000E+000
+3.60483500000E+007, -5.62787025008E-003, +0.00000000000E+000
+3.66983200000E+007, -5.64416273797E-003, +0.00000000000E+000
+3.73482900000E+007, -5.41862422758E-003, +0.00000000000E+000
+3.79982600000E+007, -5.71942257706E-003, +0.00000000000E+000
+3.86482300000E+007, -6.73813382345E-003, +0.00000000000E+000
+3.92982000000E+007, -7.28717681266E-003, +0.00000000000E+000
+3.99481700000E+007, -7.42699029715E-003, +0.00000000000E+000
+4.05981400000E+007, -7.53592374877E-003, +0.00000000000E+000
+4.12481100000E+007, -6.92033236761E-003, +0.00000000000E+000
+4.18980800000E+007, -7.00704576720E-003, +0.00000000000E+000
+4.25480500000E+007, -6.23711541506E-003, +0.00000000000E+000
