"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+6.20471500000E+007, +8.44096547064E-010, +0.00000000000E+000
+6.26971200000E+007, +8.60461371427E-010, +0.00000000000E+000
+6.33470900000E+007, +8.66708760965E-010, +0.00000000000E+000
+6.39970600000E+007, +8.63574364891E-010, +0.00000000000E+000
+6.46470300000E+007, +8.63956924594E-010, +0.00000000000E+000
+6.52970000000E+007, +8.61713961716E-010, +0.00000000000E+000
+6.59469700000E+007, +8.56426494832E-010, +0.00000000000E+000
+6.65969400000E+007, +8.58504600090E-010, +0.00000000000E+000
+6.72469100000E+007, +8.64715972327E-010, +0.00000000000E+000
+6.78968800000E+007, +8.59773166018E-010, +0.00000000000E+000
+6.85468500000E+007, +8.59492125560E-010, +0.00000000000E+000
+6.91968200000E+007, +8.47279213034E-010, +0.00000000000E+000
+6.98467900000E+007, +8.77415442866E-010, +0.00000000000E+000
+7.04967600000E+007, +8.83435357402E-010, +0.00000000000E+000
+7.11467300000E+007, +8.55767552120E-010, +0.00000000000E+000
+7.17967000000E+007, +8.68411985327E-010, +0.00000000000E+000
+7.24466700000E+007, +8.71460215223E-010, +0.00000000000E+000
+7.30966400000E+007, +8.68440225582E-010, +0.00000000000E+000
+7.37466100000E+007, +8.63177451242E-010, +0.00000000000E+000
+7.43965800000E+007, +8.76500598968E-010, +0.00000000000E+000
+7.50465500000E+007, +8.46057055587E-010, +0.00000000000E+000
+7.56965200000E+007, +8.82428805701E-010, +0.00000000000E+000
+7.63464900000E+007, +8.57702417370E-010, +0.00000000000E+000
+7.69964600000E+007, +8.45413109845E-010, +0.00000000000E+000
+7.76464300000E+007, +8.66148206321E-010, +0.00000000000E+000
+7.82964000000E+007, +8.63907242421E-010, +0.00000000000E+000
+7.89463700000E+007, +8.61833978719E-010, +0.00000000000E+000
+7.95963400000E+007, +8.96863044065E-010, +0.00000000000E+000
+8.02463100000E+007, +8.70507123341E-010, +0.00000000000E+000
+8.08962800000E+007, +8.58445072911E-010, +0.00000000000E+000
+8.15462500000E+007, +8.69645315476E-010, +0.00000000000E+000
+8.21962200000E+007, +8.38608346875E-010, +0.00000000000E+000
+8.28461900000E+007, +8.87576621215E-010, +0.00000000000E+000
+8.34961600000E+007, +8.71273719367E-010, +0.00000000000E+000
+8.41461300000E+007, +8.70594439978E-010, +0.00000000000E+000
+8.47961000000E+007, +8.87623616212E-010, +0.00000000000E+000
+8.54460700000E+007, +8.61138633327E-010, +0.00000000000E+000
+8.60960400000E+007, +8.63944017704E-010, +0.00000000000E+000
+8.67460100000E+007, +8.45968436376E-010, +0.00000000000E+000
+8.73959800000E+007, +8.72453227510E-010, +0.00000000000E+000
+8.80459500000E+007, +8.59277480632E-010, +0.00000000000E+000
+8.86959200000E+007, +8.64180353345E-010, +0.00000000000E+000
+8.93458900000E+007, +8.62340527021E-010, +0.00000000000E+000
+8.99958600000E+007, +8.69107546310E-010, +0.00000000000E+000
+9.06458300000E+007, +8.77131153889E-010, +0.00000000000E+000
+9.12958000000E+007, +8.73176217471E-010, +0.00000000000E+000
+9.19457700000E+007, +8.89108476036E-010, +0.00000000000E+000
+9.25957400000E+007, +8.65731559288E-010, +0.00000000000E+000
+9.32457100000E+007, +8.68710636486E-010, +0.00000000000E+000
+9.38956800000E+007, +8.85422278815E-010, +0.00000000000E+000
+9.45456500000E+007, +8.79897628689E-010, +0.00000000000E+000
+9.51956200000E+007, +8.40985326658E-010, +0.00000000000E+000
+9.58455900000E+007, +8.58680093569E-010, +0.00000000000E+000
+9.64955600000E+007, +8.69220524964E-010, +0.00000000000E+000
+9.71455300000E+007, +8.74435886233E-010, +0.00000000000E+000
+9.77955000000E+007, +8.58970718566E-010, +0.00000000000E+000
+9.84454700000E+007, +8.68657303112E-010, +0.00000000000E+000
