"# Channel 2"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +4.92179564821E-003, +0.00000000000E+000
+9.49970000000E+005, -4.50270975195E-003, +0.00000000000E+000
+1.59994000000E+006, -3.65704946515E-003, +0.00000000000E+000
+2.24991000000E+006, -3.18069170991E-003, +0.00000000000E+000
+2.89988000000E+006, -3.77067512590E-003, +0.00000000000E+000
+3.54985000000E+006, -4.04635854122E-003, +0.00000000000E+000
+4.19982000000E+006, -1.92566781594E-003, +0.00000000000E+000
+4.84979000000E+006, -3.42144971114E-003, +0.00000000000E+000
+5.49976000000E+006, -3.46394186936E-003, +0.00000000000E+000
+6.14973000000E+006, -4.29982681551E-003, +0.00000000000E+000
+6.79970000000E+006, -4.72971860310E-003, +0.00000000000E+000
+7.44967000000E+006, -3.50510946399E-003, +0.00000000000E+000
+8.09964000000E+006, -4.80011296342E-003, +0.00000000000E+000
+8.74961000000E+006, -2.20748169717E-003, +0.00000000000E+000
+9.39958000000E+006, -3.35646560149E-003, +0.00000000000E+000
+1.00495500000E+007, -2.77587554630E-003, +0.00000000000E+000
+1.06995200000E+007, -4.52341878701E-003, +0.00000000000E+000
+1.13494900000E+007, -5.61446615379E-003, +0.00000000000E+000
+1.19994600000E+007, -5.00157974405E-003, +0.00000000000E+000
+1.26494300000E+007, -4.28779686239E-003, +0.00000000000E+000
+1.32994000000E+007, -3.59501114736E-003, +0.00000000000E+000
+1.39493700000E+007, -4.62376612579E-003, +0.00000000000E+000
+1.45993400000E+007, -4.89230963239E-003, +0.00000000000E+000
+1.52493100000E+007, -5.21764486958E-003, +0.00000000000E+000
+1.58992800000E+007, -4.13782727822E-003, +0.00000000000E+000
+1.65492500000E+007, -5.71645702434E-003, +0.00000000000E+000
+1.71992200000E+007, -4.80749817522E-003, +0.00000000000E+000
+1.78491900000E+007, +1.17237702636E-003, +0.00000000000E+000
+1.84991600000E+007, +1.26225222365E-003, +0.00000000000E+000
+1.91491300000E+007, -1.38087683565E-003, +0.00000000000E+000
+1.97991000000E+007, -5.93566860006E-003, +0.00000000000E+000
+2.04490700000E+007, -9.36241045914E-003, +0.00000000000E+000
+2.10990400000E+007, -1.02302257593E-002, +0.00000000000E+000
+2.17490100000E+007, -9.97111892079E-003, +0.00000000000E+000
+2.23989800000E+007, -7.27407388846E-003, +0.00000000000E+000
+2.30489500000E+007, -4.23821140237E-003, +0.00000000000E+000
+2.36989200000E+007, -6.32307736829E-003, +0.00000000000E+000
+2.43488900000E+007, -7.05269244933E-003, +0.00000000000E+000
+2.49988600000E+007, -5.52979684217E-003, +0.00000000000E+000
+2.56488300000E+007, -2.99093395287E-003, +0.00000000000E+000
+2.62988000000E+007, -4.77115829257E-003, +0.00000000000E+000
+2.69487700000E+007, -4.49176526713E-003, +0.00000000000E+000
+2.75987400000E+007, -4.20304124969E-003, +0.00000000000E+000
+2.82487100000E+007, -4.99539601538E-003, +0.00000000000E+000
+2.88986800000E+007, -4.75285026485E-003, +0.00000000000E+000
+2.95486500000E+007, -4.74386842408E-003, +0.00000000000E+000
+3.01986200000E+007, -4.78787828393E-003, +0.00000000000E+000
+3.08485900000E+007, -4.01732661430E-003, +0.00000000000E+000
+3.14985600000E+007, -4.13738452079E-003, +0.00000000000E+000
+3.21485300000E+007, -3.72141013036E-003, +0.00000000000E+000
+3.27985000000E+007, -4.29081044583E-003, +0.00000000000E+000
+3.34484700000E+007, -5.10397085363E-003, +0.00000000000E+000
+3.40984400000E+007, -5.97883039744E-003, +0.00000000000E+000
