"# Channel 2"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.63705320739E+001, +0.00000000000E+000
+9.49970000000E+005, -8.43345833074E+001, +0.00000000000E+000
+1.59994000000E+006, -7.77373871223E+001, +0.00000000000E+000
+2.24991000000E+006, -8.42267020659E+001, +0.00000000000E+000
+2.89988000000E+006, -7.82640624940E+001, +0.00000000000E+000
+3.54985000000E+006, -7.57472567451E+001, +0.00000000000E+000
+4.19982000000E+006, -7.54211131069E+001, +0.00000000000E+000
+4.84979000000E+006, -7.44329471105E+001, +0.00000000000E+000
+5.49976000000E+006, -7.62401759754E+001, +0.00000000000E+000
+6.14973000000E+006, -7.53802552440E+001, +0.00000000000E+000
+6.79970000000E+006, -7.45673018608E+001, +0.00000000000E+000
+7.44967000000E+006, -7.24607140697E+001, +0.00000000000E+000
+8.09964000000E+006, -7.12041752306E+001, +0.00000000000E+000
+8.74961000000E+006, -7.21658382127E+001, +0.00000000000E+000
+9.39958000000E+006, -7.09096854345E+001, +0.00000000000E+000
+1.00495500000E+007, -7.06445205910E+001, +0.00000000000E+000
+1.06995200000E+007, -7.00253404199E+001, +0.00000000000E+000
+1.13494900000E+007, -6.99133503139E+001, +0.00000000000E+000
+1.19994600000E+007, -6.90746188765E+001, +0.00000000000E+000
+1.26494300000E+007, -6.87577190589E+001, +0.00000000000E+000
+1.32994000000E+007, -6.83204788491E+001, +0.00000000000E+000
+1.39493700000E+007, -6.75346288787E+001, +0.00000000000E+000
+1.45993400000E+007, -6.74435400375E+001, +0.00000000000E+000
+1.52493100000E+007, -6.71160478017E+001, +0.00000000000E+000
+1.58992800000E+007, -6.65249098432E+001, +0.00000000000E+000
+1.65492500000E+007, -6.65633134019E+001, +0.00000000000E+000
+1.71992200000E+007, -6.62073973369E+001, +0.00000000000E+000
+1.78491900000E+007, -6.56925356984E+001, +0.00000000000E+000
+1.84991600000E+007, -6.55941636252E+001, +0.00000000000E+000
+1.91491300000E+007, -6.50630225931E+001, +0.00000000000E+000
+1.97991000000E+007, -6.48416736089E+001, +0.00000000000E+000
+2.04490700000E+007, -6.46432189521E+001, +0.00000000000E+000
+2.10990400000E+007, -6.46245037464E+001, +0.00000000000E+000
+2.17490100000E+007, -6.43704224923E+001, +0.00000000000E+000
+2.23989800000E+007, -6.43294866830E+001, +0.00000000000E+000
+2.30489500000E+007, -6.39412809483E+001, +0.00000000000E+000
+2.36989200000E+007, -6.35236118091E+001, +0.00000000000E+000
+2.43488900000E+007, -6.31197950965E+001, +0.00000000000E+000
+2.49988600000E+007, -6.25984321625E+001, +0.00000000000E+000
+2.56488300000E+007, -6.20035038354E+001, +0.00000000000E+000
